section,year,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,external_url,pick,pick_label,round_number,player_name,player_position,player_url,college_name,college_url,team_slug,team_name,team_url,team_color,correct,traded,user_pick,blurb,value_pick,reach_pick,rare_pick,in_mock_year
team-mock-drafts,2025,/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,https://www.nflmockdraftdatabase.com/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,SI,Richie Bradshaw,04/24/25,https://www.si.com/nfl/cardinals/news/final-arizona-cardinals-nfl-mock-draft-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,,R1,1,Josh Simmons,OT,https://www.nflmockdraftdatabase.com/players/2025/josh-simmons,Ohio State,https://www.nflmockdraftdatabase.com/colleges/2025/ohio-state-buckeyes,arizona-cardinals,Arizona Cardinals,https://www.nflmockdraftdatabase.com/teams/2025/arizona-cardinals,#9B2743,False,,False,,False,False,False,True
team-mock-drafts,2025,/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,https://www.nflmockdraftdatabase.com/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,SI,Richie Bradshaw,04/24/25,https://www.si.com/nfl/cardinals/news/final-arizona-cardinals-nfl-mock-draft-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,,R2,2,Jayden Higgins,WR,https://www.nflmockdraftdatabase.com/players/2025/jayden-higgins,Iowa State,https://www.nflmockdraftdatabase.com/colleges/2025/iowa-state-cyclones,arizona-cardinals,Arizona Cardinals,https://www.nflmockdraftdatabase.com/teams/2025/arizona-cardinals,#9B2743,False,,False,,False,False,False,True
team-mock-drafts,2025,/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,https://www.nflmockdraftdatabase.com/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,SI,Richie Bradshaw,04/24/25,https://www.si.com/nfl/cardinals/news/final-arizona-cardinals-nfl-mock-draft-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,,R3,3,Jack Sawyer,EDGE,https://www.nflmockdraftdatabase.com/players/2025/jack-sawyer,Ohio State,https://www.nflmockdraftdatabase.com/colleges/2025/ohio-state-buckeyes,arizona-cardinals,Arizona Cardinals,https://www.nflmockdraftdatabase.com/teams/2025/arizona-cardinals,#9B2743,False,,False,,False,False,False,True
team-mock-drafts,2025,/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,https://www.nflmockdraftdatabase.com/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,SI,Richie Bradshaw,04/24/25,https://www.si.com/nfl/cardinals/news/final-arizona-cardinals-nfl-mock-draft-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,,R4,4,Miles Frazier,IOL,https://www.nflmockdraftdatabase.com/players/2025/miles-frazier,LSU,https://www.nflmockdraftdatabase.com/colleges/2025/lsu-tigers,arizona-cardinals,Arizona Cardinals,https://www.nflmockdraftdatabase.com/teams/2025/arizona-cardinals,#9B2743,False,,False,,False,False,False,True
team-mock-drafts,2025,/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,https://www.nflmockdraftdatabase.com/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,SI,Richie Bradshaw,04/24/25,https://www.si.com/nfl/cardinals/news/final-arizona-cardinals-nfl-mock-draft-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,,R5,5,J.J. Pegues,DL,https://www.nflmockdraftdatabase.com/players/2025/jj-pegues,Mississippi,https://www.nflmockdraftdatabase.com/colleges/2025/mississippi-rebels,arizona-cardinals,Arizona Cardinals,https://www.nflmockdraftdatabase.com/teams/2025/arizona-cardinals,#9B2743,False,,False,,False,False,False,True
team-mock-drafts,2025,/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,https://www.nflmockdraftdatabase.com/team-mock-drafts/2025/cardinals-si-2025-richie-bradshaw?date=2025-04-24,SI,Richie Bradshaw,04/24/25,https://www.si.com/nfl/cardinals/news/final-arizona-cardinals-nfl-mock-draft-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,,R7,7,Jaylin Smith,CB,https://www.nflmockdraftdatabase.com/players/2025/jaylin-smith,USC,https://www.nflmockdraftdatabase.com/colleges/2025/usc-trojans,arizona-cardinals,Arizona Cardinals,https://www.nflmockdraftdatabase.com/teams/2025/arizona-cardinals,#9B2743,False,,False,,False,False,False,True
