player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_count,most_common_team,most_common_team_slug
Luther Burden,WR,61,61,56,1.0,1.0,1,1,24.39344262295082,25.0,9,32,19,Denver Broncos,denver-broncos
Donovan Jackson,IOL,61,61,60,1.0,1.0,1,1,27.39344262295082,28.0,17,32,10,Houston Texans,houston-texans
Jalen Milroe,QB,39,39,38,1.0,1.0,1,1,24.435897435897434,24.0,20,32,5,Pittsburgh Steelers,pittsburgh-steelers
Nic Scourton,EDGE,35,35,35,1.0,1.0,1,1,28.62857142857143,29.0,19,32,8,Philadelphia Eagles,philadelphia-eagles
Shavon Revel Jr.,CB,31,31,28,1.0,1.0,1,1,26.677419354838708,26.0,18,32,10,Buffalo Bills,buffalo-bills
Mason Taylor,TE,26,26,26,1.0,1.0,1,1,28.846153846153847,31.5,22,32,5,Philadelphia Eagles,philadelphia-eagles
Tyleik Williams,DL,18,18,18,1.0,1.0,1,1,28.77777777777778,30.0,20,32,7,Buffalo Bills,buffalo-bills
Aireontae Ersery,OT,8,8,8,1.0,1.0,1,1,26.75,30.0,10,32,4,Kansas City Chiefs,kansas-city-chiefs
Benjamin Morrison,CB,7,7,7,1.0,1.0,1,1,28.0,28.0,26,30,5,Buffalo Bills,buffalo-bills
Carson Schwesinger,LB,6,6,6,1.0,1.0,1,1,23.0,25.0,15,29,5,Los Angeles Rams,los-angeles-rams
J.T. Tuimoloau,EDGE,6,6,6,1.0,1.0,1,1,27.0,28.5,16,32,4,Detroit Lions,detroit-lions
Oluwafemi Oladejo,EDGE,6,6,6,1.0,1.0,1,1,28.0,29.0,19,32,4,Philadelphia Eagles,philadelphia-eagles
Xavier Watts,S,5,5,5,1.0,1.0,1,1,22.6,21.0,17,30,5,Buffalo Bills,buffalo-bills
Jayden Higgins,WR,5,5,5,1.0,1.0,1,1,25.8,28.0,19,30,5,Buffalo Bills,buffalo-bills
Landon Jackson,EDGE,4,4,4,1.0,1.0,1,1,27.75,28.0,25,30,3,Detroit Lions,detroit-lions
Azareye'h Thomas,CB,3,3,3,1.0,1.0,1,1,25.0,26.0,23,26,3,Green Bay Packers,green-bay-packers
Darius Alexander,DL,3,3,3,1.0,1.0,1,1,26.0,28.0,18,32,3,Detroit Lions,detroit-lions
Tate Ratledge,IOL,3,3,3,1.0,1.0,1,1,27.0,28.0,25,28,2,Detroit Lions,detroit-lions
Bradyn Swinson,EDGE,3,3,3,1.0,1.0,1,1,30.0,30.0,30,30,2,Buffalo Bills,buffalo-bills
Jonah Savaiinaea,IOL,3,3,3,1.0,1.0,1,1,31.333333333333332,31.0,31,32,3,Arizona Cardinals,arizona-cardinals
Quinshon Judkins,RB,2,2,2,1.0,1.0,1,1,20.0,20.0,12,28,2,Dallas Cowboys,dallas-cowboys
Jack Sawyer,EDGE,2,2,2,1.0,1.0,1,1,22.5,22.5,16,29,2,Arizona Cardinals,arizona-cardinals
Marcus Mbow,IOL,2,2,2,1.0,1.0,1,1,28.5,28.5,25,32,2,Houston Texans,houston-texans
Elijah Arroyo,TE,2,2,2,1.0,1.0,1,1,32.0,32.0,32,32,1,Philadelphia Eagles,philadelphia-eagles
Jordan Burch,EDGE,1,1,1,1.0,1.0,1,1,11.0,11.0,11,11,1,San Francisco 49ers,san-francisco-49ers
Princely Umanmielen,EDGE,1,1,1,1.0,1.0,1,1,13.0,13.0,13,13,1,Miami Dolphins,miami-dolphins
Kevin Winston Jr.,S,1,1,1,1.0,1.0,1,1,17.0,17.0,17,17,1,Cincinnati Bengals,cincinnati-bengals
Terrance Ferguson,TE,1,1,1,1.0,1.0,1,1,21.0,21.0,21,21,1,Pittsburgh Steelers,pittsburgh-steelers
Tai Felton,WR,1,1,1,1.0,1.0,1,1,22.0,22.0,22,22,1,Los Angeles Chargers,los-angeles-chargers
Tre Harris,WR,1,1,1,1.0,1.0,1,1,22.0,22.0,22,22,1,New England Patriots,new-england-patriots
Demetrius Knight,LB,1,1,1,1.0,1.0,1,1,23.0,23.0,23,23,1,Green Bay Packers,green-bay-packers
Josaiah Stewart,EDGE,1,1,1,1.0,1.0,1,1,23.0,23.0,23,23,1,Green Bay Packers,green-bay-packers
Deone Walker,DL,1,1,1,1.0,1.0,1,1,24.0,24.0,24,24,1,Minnesota Vikings,minnesota-vikings
Kaleb Johnson,RB,1,1,1,1.0,1.0,1,1,24.0,24.0,24,24,1,Minnesota Vikings,minnesota-vikings
Tyler Shough,QB,1,1,1,1.0,1.0,1,1,26.0,26.0,26,26,1,New York Giants,new-york-giants
Will Howard,QB,1,1,1,1.0,1.0,1,1,26.0,26.0,26,26,1,Los Angeles Rams,los-angeles-rams
Omarr Norman-Lott,DL,1,1,1,1.0,1.0,1,1,27.0,27.0,27,27,1,Baltimore Ravens,baltimore-ravens
Ty Robinson,DL,1,1,1,1.0,1.0,1,1,27.0,27.0,27,27,1,Baltimore Ravens,baltimore-ravens
Harold Fannin Jr.,TE,1,1,1,1.0,1.0,1,1,28.0,28.0,28,28,1,Detroit Lions,detroit-lions
Jaylen Reed,S,1,1,1,1.0,1.0,1,1,28.0,28.0,28,28,1,Detroit Lions,detroit-lions
T.J. Sanders,DL,1,1,1,1.0,1.0,1,1,28.0,28.0,28,28,1,Detroit Lions,detroit-lions
Ashton Gillotte,EDGE,1,1,1,1.0,1.0,1,1,29.0,29.0,29,29,1,Washington Commanders,washington-commanders
Jordan James,RB,1,1,1,1.0,1.0,1,1,30.0,30.0,30,30,1,Buffalo Bills,buffalo-bills
Lathan Ransom,S,1,1,1,1.0,1.0,1,1,31.0,31.0,31,31,1,Kansas City Chiefs,kansas-city-chiefs
Alfred Collins,DL,1,1,1,1.0,1.0,1,1,32.0,32.0,32,32,1,Miami Dolphins,miami-dolphins
Cody Simon,LB,1,1,1,1.0,1.0,1,1,32.0,32.0,32,32,1,Philadelphia Eagles,philadelphia-eagles
