author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_mean_pick_abs_error
Sam Farmer,LA Times,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.1875,0.25,0.34375,0.75,1.0,8.8125
Staff,Drafttek,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.1875,0.25,0.34375,0.75,1.0,8.875
Will Brinson,CBS,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.25,0.25,0.34375,0.75,1.0,8.71875
C.J. Doon,Baltimore Sun,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.1875,0.21875,0.4375,0.8125,1.0,6.625
Cletis Cutts,The Huddle,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.21875,0.21875,0.4375,0.8125,1.0,5.59375
Daniel Kornhauser,Grueling Truth,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.1875,0.21875,0.34375,0.8125,1.0,7.53125
Hayden Winks,Underdog Fantasy,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.1875,0.21875,0.34375,0.8125,1.0,7.40625
Jack Borowsky,SI,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.1875,0.21875,0.46875,0.8125,1.0,7.28125
Mike Kiwak,Bucs Nation,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.25,0.21875,0.375,0.8125,1.0,6.6875
Seth Trachtman,Yardbarker,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.15625,0.21875,0.375,0.8125,1.0,6.40625
Nick Klopsis,Newsday,1,40.625,39.0,0.40625,0.71875,0.21875,0.25,0.34375,0.71875,1.0,7.03125
Alexi Iafrato,Boston Herald,1,40.625,39.0,0.40625,0.78125,0.15625,0.21875,0.25,0.78125,1.0,7.84375
Andrew Erickson,Pro Football Focus,1,40.625,39.0,0.40625,0.78125,0.21875,0.21875,0.4375,0.78125,1.0,7.25
Bryan Fischer,Athlon Sports,1,40.625,39.0,0.40625,0.78125,0.1875,0.21875,0.25,0.78125,1.0,8.34375
Daniel Spencer,NFL Spin Zone,1,40.625,39.0,0.40625,0.78125,0.21875,0.21875,0.375,0.78125,1.0,8.40625
Gentry Estes,Nashville Tennessean,1,40.625,39.0,0.40625,0.78125,0.1875,0.21875,0.21875,0.78125,1.0,7.375
Jason La Canfora,CBS,1,40.625,39.0,0.40625,0.78125,0.25,0.21875,0.4375,0.78125,1.0,6.03125
Jason McIntyre,Fox Sports,1,40.625,39.0,0.40625,0.78125,0.1875,0.21875,0.34375,0.78125,1.0,7.46875
Jason Ramirez,Inside The Star,1,40.625,39.0,0.40625,0.78125,0.28125,0.21875,0.28125,0.78125,1.0,6.25
Logan Lamorandier,SI,1,40.625,39.0,0.40625,0.78125,0.21875,0.21875,0.375,0.78125,1.0,7.09375
Tony Mario,Draft Utopia,1,40.625,39.0,0.40625,0.78125,0.1875,0.21875,0.34375,0.78125,1.0,9.03125
Logan Ulrich,NFL Trade Rumors,1,40.625,39.0,0.40625,0.84375,0.25,0.1875,0.40625,0.84375,1.0,5.0625
Cody Benjamin,CBS,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.15625,0.21875,0.28125,0.75,1.0,7.53125
Henry McKenna,For The Win,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.15625,0.21875,0.3125,0.75,1.0,18.21875
Joe Hopkins,CBS 4,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.125,0.21875,0.28125,0.75,1.0,7.75
Matt Johnson,Sportsnaut,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.125,0.21875,0.1875,0.75,1.0,8.375
Mike Fanelli,Primetime Sports Talk,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.21875,0.21875,0.21875,0.75,1.0,8.0625
Montel Hardy,247 Sports,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.21875,0.21875,0.40625,0.75,1.0,8.84375
Nick Farabaugh,Pro Football Network,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.125,0.21875,0.21875,0.75,1.0,12.875
Ryan Phillips,The Big Lead,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.1875,0.21875,0.40625,0.75,1.0,8.625
Scott Smith,Action Network,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.25,0.21875,0.375,0.75,1.0,6.96875
Staff,NFL Draft Rite,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.21875,0.21875,0.28125,0.75,1.0,9.875
Alexis Mansanarez,The Draft Network,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.15625,0.1875,0.34375,0.8125,1.0,6.8125
Benjamin Robinson,Football Outsiders,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.34375,0.8125,1.0,7.1875
Calvin Watkins,The Dallas Morning News,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.34375,0.8125,1.0,7.0
Cam Inman,The Mercury News,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.34375,0.8125,1.0,7.21875
Charley Casserly,NFL.com,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.25,0.8125,1.0,6.75
Keith Sheeran,Sportstime HQ,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.15625,0.1875,0.3125,0.8125,1.0,9.46875
Kyle Meinke,M Live,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.40625,0.8125,1.0,7.03125
Mike Luciano,Horseshoe Heroes,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.15625,0.1875,0.25,0.8125,1.0,6.59375
Peter Schrager,NFL.com,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.3125,0.8125,1.0,5.53125
Safid Deen,Sun Sentinel,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.28125,0.8125,1.0,7.34375
Alec Pulido,SI,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.1875,0.21875,0.25,0.71875,1.0,11.53125
Ian Cummings,Riggo's Rag,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.21875,0.21875,0.34375,0.71875,1.0,11.25
Jess Overby,Black And Teal,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.1875,0.21875,0.28125,0.71875,1.0,11.25
Kevin Nogle,The Phinsider,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.1875,0.21875,0.34375,0.71875,1.0,9.5625
Pat Mayo,Draft Kings,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.1875,0.21875,0.25,0.71875,1.0,7.65625
Pete Fiutak,College Football News,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.125,0.21875,0.375,0.71875,1.0,8.125
Rob Judin,The Draft Network,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.15625,0.21875,0.3125,0.71875,1.0,11.4375
Art Stapleton,North Jersey,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.21875,0.78125,1.0,8.53125
Daniel Jeremiah,NFL.com,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.3125,0.78125,1.0,6.65625
Erich Richter,Gaming Today,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.3125,0.78125,1.0,7.71875
Gary Gramling,SI,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.25,0.78125,1.0,9.90625
Jenny Vrentas,SI,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.28125,0.78125,1.0,8.53125
Joe Rowles,Mile High Report,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.28125,0.78125,1.0,6.0625
Jonathan Jones,CBS,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.375,0.78125,1.0,7.6875
Mark Schofield,Touchdown Wire,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.25,0.1875,0.21875,0.78125,1.0,7.25
Randy Gurzi,NFL Spin Zone,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.21875,0.78125,1.0,7.5625
Ryan Fowler,The Draft Network,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.21875,0.1875,0.40625,0.78125,1.0,7.34375
Sawyer Hicks,Draft ID,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.21875,0.78125,1.0,8.5
Tony Pauline,Pro Football Network,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.21875,0.1875,0.375,0.78125,1.0,7.09375
Chad Reuter,NFL.com,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.28125,0.84375,1.0,6.8125
Jake Arians,The Draft Network,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.3125,0.84375,1.0,7.40625
Sam Monson,Pro Football Focus,1,37.5,36.0,0.375,0.625,0.1875,0.25,0.34375,0.625,1.0,9.9375
Donovan Perez-Schipper,UCSD Guardian,1,37.5,36.0,0.375,0.6875,0.1875,0.21875,0.28125,0.6875,1.0,10.71875
Anthony Broome,Maize N Brew,1,37.5,36.0,0.375,0.75,0.09375,0.1875,0.1875,0.75,1.0,7.40625
Ben Morgan,Loaded Box Podcast,1,37.5,36.0,0.375,0.75,0.21875,0.1875,0.3125,0.75,1.0,7.71875
Brian Emory,Toro Times,1,37.5,36.0,0.375,0.75,0.25,0.1875,0.40625,0.75,1.0,8.28125
DJ Boyer,Rotoballer,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.28125,0.75,1.0,12.75
Hunter Ansley,Drafticipation,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.3125,0.75,1.0,8.28125
John Williams,Inside The Star,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.25,0.75,1.0,8.53125
Nate Bouda,NFL Trade Rumors,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.40625,0.75,1.0,8.3125
Samuel Teets,Grueling Truth,1,37.5,36.0,0.375,0.75,0.125,0.1875,0.28125,0.75,1.0,8.40625
Staff,Through The Fence Baseball,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.40625,0.75,1.0,8.3125
Tab Bamford,Elite Sports NY,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.3125,0.75,1.0,10.84375
Thor Nystrom,NBC Sports,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.28125,0.75,1.0,6.40625
Zack Pearson,Bear Report,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.28125,0.75,1.0,7.78125
Cameron DaSilva,Sportsbook Wire,1,37.5,36.0,0.375,0.8125,0.15625,0.15625,0.3125,0.8125,1.0,6.15625
Daniel Gallen,Penn Live,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.28125,0.8125,1.0,9.09375
Ethan Cadeaux,NBC Sports Washington,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.375,0.8125,1.0,7.75
Jess Root,Sportsbook Wire,1,37.5,36.0,0.375,0.8125,0.15625,0.15625,0.3125,0.8125,1.0,6.15625
Matt Williamson,Pro Football Network,1,37.5,36.0,0.375,0.8125,0.1875,0.15625,0.28125,0.8125,1.0,7.0625
Michael Fabiano,SI,1,37.5,36.0,0.375,0.8125,0.1875,0.15625,0.34375,0.8125,1.0,8.1875
Mike Hrynyshyn,Blue Chip Scouting,1,37.5,36.0,0.375,0.8125,0.15625,0.15625,0.21875,0.8125,1.0,8.375
Staff,NFL Draft Pro,1,37.5,36.0,0.375,0.8125,0.15625,0.15625,0.34375,0.8125,1.0,8.90625
Adam Hermann,NBC Sports Philadelphia,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.15625,0.1875,0.25,0.71875,1.0,9.09375
Hunter Thompson,NFL Draft Rite,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.21875,0.1875,0.34375,0.71875,1.0,8.34375
Joe DiTullio,The Game Haus,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.1875,0.1875,0.3125,0.71875,1.0,9.0625
Paul M Banks,The Sports Bank,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.125,0.1875,0.25,0.71875,1.0,14.90625
Barry Wilner,St. Louis Post-Dispatch,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.15625,0.15625,0.375,0.78125,1.0,7.46875
Cale Ahearn,Fox 43,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.15625,0.15625,0.28125,0.78125,1.0,9.34375
Ian Higgins,NFL Mocks,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.15625,0.15625,0.28125,0.78125,1.0,7.8125
Joseph Pantorno,Metro,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.28125,0.78125,1.0,9.03125
Khaled Abdallah,Just Blog Baby,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.1875,0.15625,0.34375,0.78125,1.0,6.96875
Mike Florio,NBC Sports,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.28125,0.78125,1.0,9.71875
Sean Koerner,Action Network,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.21875,0.78125,1.0,6.09375
Staff,Clutch Points,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.15625,0.15625,0.34375,0.78125,1.0,8.59375
