author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_correct_player_in_round_rate,avg_same_position_same_round_rate,avg_same_position_plus_minus_one_round_rate,avg_generous_score_points,avg_generous_score_rate,avg_mean_pick_abs_error
Sayre Bedinger,Predominately Orange,1,20.0,3.0,0.2,0.2,0.0,0.2,0.0,0.4,1.0,0.0,0.0,0.6,3.0,0.2,
Adam Carlson,The Viking Age,1,20.0,6.0,0.2,0.1,0.0,0.0,0.0,0.2,0.8,0.0,0.2,0.2,6.0,0.2,
Evan Western,Acme Packing Company,1,20.0,6.0,0.2,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.2,0.2,6.0,0.2,
Curt Popejoy,Steelers Wire,1,19.047619047619047,4.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Dylan Grimm,With The First Pick,4,18.998015873015873,4.25,0.18998015873015872,0.06944444444444445,0.0,0.027777777777777776,0.0,0.21626984126984128,0.8010912698412698,0.0,0.16418650793650794,0.2415674603174603,4.25,0.18998015873015872,
Oliver Hodgkinson,Pro Football Network,3,18.88888888888889,5.333333333333333,0.18888888888888888,0.21666666666666667,0.0,0.03333333333333333,0.0,0.35833333333333334,0.9,0.03333333333333333,0.17500000000000002,0.11666666666666665,5.333333333333333,0.18888888888888888,
Jeremy Klump,Phin Phanatic,1,18.51851851851852,5.0,0.18518518518518517,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.2222222222222222,0.1111111111111111,5.0,0.18518518518518517,
Brian Sampson,Dairyland Express,1,18.51851851851852,5.0,0.18518518518518517,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.2222222222222222,0.1111111111111111,5.0,0.18518518518518517,
Zack Patraw,SI,3,17.037037037037038,4.666666666666667,0.17037037037037037,0.03333333333333333,0.0,0.06666666666666667,0.0,0.15555555555555556,0.8333333333333334,0.03333333333333333,0.09999999999999999,0.2111111111111111,4.666666666666667,0.17037037037037037,
John Blair,NFL Mocks,1,16.666666666666664,5.0,0.16666666666666666,0.1,0.0,0.2,0.0,0.3,0.8,0.0,0.0,0.5,5.0,0.16666666666666666,
Elliot Singh Denton,Stampede Blue,1,16.666666666666664,3.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,0.16666666666666666,0.0,0.0,3.0,0.16666666666666666,
Hondo Carpenter,SI,1,16.666666666666664,2.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,2.0,0.16666666666666666,
Dillon Appleman,NFL Mocks,1,16.666666666666664,3.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,3.0,0.16666666666666666,
Josh Carney,SI,1,16.666666666666664,3.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,3.0,0.16666666666666666,
Matt Fitzgerald,Sportsnaut,2,16.666666666666664,3.5,0.16666666666666666,0.14583333333333331,0.0,0.0,0.0,0.22916666666666666,0.9375,0.0,0.0625,0.375,3.5,0.16666666666666666,
A.J. Schulte,Pro Football Network,2,16.666666666666664,4.0,0.16666666666666666,0.1388888888888889,0.0,0.0,0.0,0.38888888888888884,0.7777777777777777,0.0,0.19444444444444442,0.1111111111111111,4.0,0.16666666666666666,
Jamie Rodriguez,Overtime Heroics,1,16.666666666666664,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.375,1.0,0.0,0.25,0.0,4.0,0.16666666666666666,
Josh Fann,Arrowhead Addict,1,16.666666666666664,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.25,0.0,4.0,0.16666666666666666,
Vinnie Iyer,Sporting News,3,15.16955266955267,4.0,0.1516955266955267,0.07196969696969698,0.0,0.07196969696969698,0.0,0.19155844155844157,0.8257575757575758,0.041666666666666664,0.030303030303030304,0.2694805194805195,4.0,0.1516955266955267,
Dave Zangaro,NBC Sports Philadelphia,1,15.151515151515152,5.0,0.15151515151515152,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.7272727272727273,0.0,0.09090909090909091,0.2727272727272727,5.0,0.15151515151515152,
Nick Lamattina,SI,2,15.079365079365079,3.5,0.15079365079365079,0.12698412698412698,0.0,0.0,0.0,0.2936507936507936,0.8888888888888888,0.0,0.07142857142857142,0.30952380952380953,3.5,0.15079365079365079,
Geoffrey Knox,Titan Sized,1,14.814814814814813,4.0,0.14814814814814814,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222,4.0,0.14814814814814814,
Cam Marino,Falcons Wire,1,14.814814814814813,4.0,0.14814814814814814,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.0,0.2222222222222222,0.0,4.0,0.14814814814814814,
Ryan Pawloski,Still Curtain,1,14.814814814814813,4.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4444444444444444,4.0,0.14814814814814814,
Bob Heyrman,Detroit Jock City,1,14.285714285714285,3.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.42857142857142855,1.0,0.0,0.0,0.42857142857142855,3.0,0.14285714285714285,
Sam Penix,Dawg Pound Daily,1,14.285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.0,0.0,0.42857142857142855,3.0,0.14285714285714285,
Zack Dietz,SI,1,13.333333333333334,2.0,0.13333333333333333,0.2,0.0,0.0,0.0,0.4,0.6,0.0,0.2,0.0,2.0,0.13333333333333333,
Jack Borowsky,SI,2,12.79761904761905,3.0,0.12797619047619047,0.0,0.0,0.0625,0.0,0.2589285714285714,0.9375,0.0,0.125,0.13392857142857142,3.0,0.12797619047619047,
Matt Johnson,Sportsnaut,3,12.5,3.0,0.125,0.16666666666666666,0.0,0.0,0.0,0.375,0.7916666666666666,0.0,0.08333333333333333,0.20833333333333334,3.0,0.125,
Ben Rolfe,Pro Football Network,2,12.5,3.0,0.125,0.125,0.0,0.0,0.0,0.1875,0.6875,0.0,0.125,0.125,3.0,0.125,
Charles Goldman,Chiefs Wire,1,12.5,3.0,0.125,0.125,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.375,3.0,0.125,
Khaled Abdallah,Just Blog Baby,1,12.5,3.0,0.125,0.125,0.0,0.0,0.0,0.375,1.0,0.0,0.125,0.125,3.0,0.125,
Will Lomas,Titan Sized,1,12.5,3.0,0.125,0.125,0.0,0.0,0.0,0.25,1.0,0.0,0.125,0.125,3.0,0.125,
Hunter Doyle,Inside The Iggles,1,12.121212121212121,4.0,0.12121212121212122,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.8181818181818182,0.0,0.09090909090909091,0.18181818181818182,4.0,0.12121212121212122,
Michael Balko,NFL Analysis Network,1,11.11111111111111,1.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.1111111111111111,
Joshua Perez,Flurry Sports,1,11.11111111111111,1.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1.0,0.1111111111111111,
Sam Dehring,Cards Wire,1,11.11111111111111,2.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,0.3333333333333333,2.0,0.1111111111111111,
David Esser,Section 215,1,11.11111111111111,3.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,3.0,0.1111111111111111,
Jess Root,Cards Wire,1,11.11111111111111,3.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,3.0,0.1111111111111111,
Dean Jones,Cat Crave,1,10.0,3.0,0.1,0.1,0.0,0.0,0.0,0.2,0.8,0.0,0.1,0.1,3.0,0.1,
Jack Despeaux,SI,2,9.920634920634921,2.0,0.0992063492063492,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.6071428571428572,0.0,0.0,0.2976190476190476,2.0,0.0992063492063492,
Jake Gordon,Sports Talk ATL,1,8.333333333333332,2.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.375,1.0,0.0,0.125,0.0,2.0,0.08333333333333333,
Phil Perry,NBC Sports Boston,1,6.666666666666667,2.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.2,2.0,0.06666666666666667,
Joshua Brisco,SI,1,5.555555555555555,1.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,1.0,0.05555555555555555,
Tarringo Basile-Vaughan,Chowder and Champions,1,5.555555555555555,1.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,1.0,0.05555555555555555,
Billy Kosko,With The First Pick,1,4.761904761904762,1.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.0,0.14285714285714285,1.0,0.047619047619047616,
Jon-Michael Salter,Inside The Iggles,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,
Tucker Franklin,SI,1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,
Eddie Brown,San Diego Union Tribune,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,
Joe Fann,NBC Sports Northwest,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,
