mock_relative_url,selection_count,player_drafted_matches,round_one_player_matches,player_to_team_matches,round_matches,mean_pick_abs_error,median_pick_abs_error,player_to_pick_matches,team_to_position_matches,player_to_pick_match_rate,player_to_team_match_rate,round_one_player_match_rate,team_to_position_match_rate,round_match_rate,player_drafted_match_rate,simple_score_points,simple_score_max_points,simple_score_rate,custom_accuracy_score,mock_name,author_name,published_at,external_url,metadata_selection_count
/mock-drafts/2021/sportsnet-2021-andy-mcnamara?date=2021-04-28,32,32,26,10,26,7.21875,2.5,8,12,0.25,0.3125,0.8125,0.375,0.8125,1.0,46,96,0.4791666666666667,47.91666666666667,Sportsnet,Andy McNamara,04/28/21,https://www.sportsnet.ca/nfl/article/2021-nfl-mock-draft-complete-first-round-breakdown-32-picks/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/nj-com-2021-joe-giglio?date=2021-04-23,31,31,24,10,24,7.129032258064516,5.0,7,10,0.22580645161290322,0.3225806451612903,0.7741935483870968,0.3225806451612903,0.7741935483870968,1.0,44,93,0.4731182795698925,47.31182795698925,NJ.com,Joe Giglio,04/23/21,https://www.nj.com/sports/2021/04/nfl-draft-2021-latest-1st-round-mock-draft-patriots-trade-up-for-qb-alabama-wr-slips-eagles-get-aggressive.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,31
/mock-drafts/2021/the-huddle-report-2021-brian-johannes?date=2021-04-29,32,32,25,10,25,7.25,5.0,11,12,0.34375,0.3125,0.78125,0.375,0.78125,1.0,45,96,0.46875,46.875,The Huddle Report,Brian Johannes,04/29/21,https://www.thehuddlereport.com/blog/?p=1927?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/nfl-com-2021-lance-zierlein?date=2021-04-29,32,32,25,10,25,5.59375,3.0,9,14,0.28125,0.3125,0.78125,0.4375,0.78125,1.0,45,96,0.46875,46.875,NFL.com,Lance Zierlein,04/29/21,https://www.nfl.com/news/lance-zierlein-2021-nfl-mock-draft-4-0-packers-trade-up-to-add-playmaker-for-aar?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/nbc-sports-2021-john-daigle?date=2021-04-29,32,32,27,9,27,6.34375,3.5,9,13,0.28125,0.28125,0.84375,0.40625,0.84375,1.0,45,96,0.46875,46.875,NBC Sports,John Daigle,04/28/21,https://www.nbcsports.com/edge/article/mock-drafts/daigles-final-2021-nfl-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/primetime-sports-talk-2021-steve-seufert?date=2021-04-29,32,32,27,9,27,4.8125,3.0,9,13,0.28125,0.28125,0.84375,0.40625,0.84375,1.0,45,96,0.46875,46.875,Primetime Sports Talk,Steve Seufert,04/28/21,https://primetimesportstalk.com/2021/04/28/seuferts-final-2021-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/cbs-2021-chris-trapasso?date=2021-04-28,32,32,23,11,23,9.71875,4.0,8,9,0.25,0.34375,0.71875,0.28125,0.71875,1.0,45,96,0.46875,46.875,CBS,Chris Trapasso,04/28/21,https://www.cbssports.com/nfl/draft/news/two-round-2021-nfl-mock-draft-trades-galore-make-for-a-fascinating-top-half-of-round-1/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/akron-beacon-journal-2021-dan-kadar?date=2021-04-29,32,32,25,10,25,6.625,5.0,8,12,0.25,0.3125,0.78125,0.375,0.78125,1.0,45,96,0.46875,46.875,Akron Beacon Journal,Dan Kadar,04/29/21,https://www.beaconjournal.com/story/sports/pro/browns/2021/04/29/2021-nfl-mock-draft-trevor-lawrence-justin-fields-trey-lance/4884261001/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/philly-voice-2021-jimmy-kempski?date=2021-04-29,32,32,25,10,25,6.875,5.0,8,14,0.25,0.3125,0.78125,0.4375,0.78125,1.0,45,96,0.46875,46.875,Philly Voice,Jimmy Kempski,04/28/21,https://www.phillyvoice.com/2021-nfl-draft-mock-draft-full-first-round-picks-trades-eagles-jimmy-kempski-058882/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/action-network-2021-matthew-freedman?date=2021-04-29,32,32,27,9,27,6.03125,4.0,8,14,0.25,0.28125,0.84375,0.4375,0.84375,1.0,45,96,0.46875,46.875,Action Network,Matthew Freedman,04/29/21,https://www.actionnetwork.com/nfl/2021-nfl-mock-draft-predictions-first-round-freedman-final?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/si-2021-james-rapien?date=2021-04-28,32,32,25,10,25,10.40625,6.0,7,9,0.21875,0.3125,0.78125,0.28125,0.78125,1.0,45,96,0.46875,46.875,SI,James Rapien,04/28/21,https://www.si.com/nfl/bengals/allbengals-insiders-plus/cincinnati-bengals-build-around-joe-burrow-in-final-2021-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/yahoo-sports-2021-eric-edholm?date=2021-04-28,32,32,27,9,27,6.40625,4.5,7,13,0.21875,0.28125,0.84375,0.40625,0.84375,1.0,45,96,0.46875,46.875,Yahoo Sports,Eric Edholm,04/28/21,https://sports.yahoo.com/final-2021-nfl-mock-draft-49-ers-make-controversial-pick-at-3-justin-fields-slips-125833197.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/nbc-sports-philadelphia-2021-mike-mulhern?date=2021-04-29,32,32,25,10,25,7.0625,4.0,6,8,0.1875,0.3125,0.78125,0.25,0.78125,1.0,45,96,0.46875,46.875,NBC Sports Philadelphia,Mike Mulhern,04/29/21,https://www.nbcsports.com/philadelphia/eagles/2021-nfl-mock-draft-eagles-land-star-final-mock-season?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/stampede-blue-2021-andrew-aziz?date=2021-04-29,32,32,25,10,25,8.09375,6.0,6,10,0.1875,0.3125,0.78125,0.3125,0.78125,1.0,45,96,0.46875,46.875,Stampede Blue,Andrew Aziz,04/29/21,https://www.stampedeblue.com/2021/4/29/22404497/andrew-azizs-final-nfl-mock-draft-3-rounds?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/bama-hammer-2021-dakota-cox?date=2021-04-12,32,32,24,10,24,6.8125,4.0,10,12,0.3125,0.3125,0.75,0.375,0.75,1.0,44,96,0.4583333333333333,45.83333333333333,Bama Hammer,Dakota Cox,04/12/21,https://bamahammer.com/2021/04/12/alabama-football-mac-rises-in-2021-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/ny-post-2021-steve-serby?date=2021-04-28,32,32,26,9,26,5.1875,3.5,10,11,0.3125,0.28125,0.8125,0.34375,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,NY Post,Steve Serby,04/28/21,https://nypost.com/2021/04/29/2021-nfl-mock-draft-5-0-the-49ers-quarterback-choice/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/ucsd-guardian-2021-nelson-espinal?date=2021-04-25,32,32,24,10,24,8.21875,4.0,9,13,0.28125,0.3125,0.75,0.40625,0.75,1.0,44,96,0.4583333333333333,45.83333333333333,UCSD Guardian,Nelson Espinal,04/25/21,https://ucsdguardian.org/2021/04/25/the-ucsd-guardians-2021-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/the-draft-network-2021-joe-marino?date=2021-04-29,32,32,28,8,28,4.9375,2.5,9,13,0.28125,0.25,0.875,0.40625,0.875,1.0,44,96,0.4583333333333333,45.83333333333333,The Draft Network,Joe Marino,04/28/21,https://thedraftnetwork.com/articles/2021-nfl-mock-draft-predictive-marino?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/draftwire-2021?date=2021-04-27,32,32,26,9,26,7.3125,2.5,8,14,0.25,0.28125,0.8125,0.4375,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,Draftwire,Staff,04/27/21,https://draftwire.usatoday.com/lists/nfl-mock-draft-2021-first-round-picks-order-list/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/news-herald-2021-jeff-schudel?date=2021-04-28,32,32,26,9,26,6.0,3.5,8,13,0.25,0.28125,0.8125,0.40625,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,News Herald,Jeff Schudel,04/28/21,https://www.news-herald.com/sports/browns/jeff-schudels-2021-nfl-first-round-mock-draft/article_ea80f548-a85c-11eb-b118-6fe58ff427dd.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/tankathon-2021?date=2021-04-29,32,32,26,9,26,6.125,4.0,8,9,0.25,0.28125,0.8125,0.28125,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,Tankathon,Staff,04/29/21,http://www.tankathon.com/nfl/mock_draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/the-draft-network-2021-kyle-crabbs?date=2021-04-29,32,32,26,9,26,4.3125,2.0,8,10,0.25,0.28125,0.8125,0.3125,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,The Draft Network,Kyle Crabbs,04/28/21,https://thedraftnetwork.com/articles/2021-nfl-mock-draft-predictive-crabbs?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/the-draft-network-2021?date=2021-04-28,32,32,26,9,26,6.84375,4.5,8,13,0.25,0.28125,0.8125,0.40625,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,The Draft Network,Staff,04/27/21,https://thedraftnetwork.com/articles/2021-nfl-draft-mdm-simulator-mock?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/nbc-sports-philadelphia-2021-reuben-frank?date=2021-04-27,32,32,26,9,26,6.625,3.0,7,15,0.21875,0.28125,0.8125,0.46875,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,NBC Sports Philadelphia,Reuben Frank,04/27/21,https://www.nbcsports.com/philadelphia/eagles/2021-nfl-mock-draft-eagles-make-surprising-pick-no-12?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/sun-sentinel-2021-omar-kelly?date=2021-04-26,32,32,26,9,26,6.96875,4.5,7,8,0.21875,0.28125,0.8125,0.25,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,Sun Sentinel,Omar Kelly,04/26/21,https://www.sun-sentinel.com/sports/miami-dolphins/fl-sp-draft-dolphins-kelly-mock-final-20210426-qnpkazohe5er3fxl5qj46drqsu-story.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/pewter-report-2021-jon-ledyard?date=2021-04-27,32,32,25,9,25,7.3125,3.0,10,10,0.3125,0.28125,0.78125,0.3125,0.78125,1.0,43,96,0.4479166666666667,44.79166666666667,Pewter Report,Jon Ledyard,04/27/21,https://www.pewterreport.com/ledyards-final-2021-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/pro-football-network-2021-ben-allbright?date=2021-04-28,32,32,27,8,27,5.28125,3.5,10,9,0.3125,0.25,0.84375,0.28125,0.84375,1.0,43,96,0.4479166666666667,44.79166666666667,Pro Football Network,Ben Allbright,04/28/21,https://www.profootballnetwork.com/2021-nfl-mock-draft-1-round-albright/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/fantasy-pros-2021-mike-tagliere?date=2021-04-27,32,32,25,9,25,6.78125,4.0,8,11,0.25,0.28125,0.78125,0.34375,0.78125,1.0,43,96,0.4479166666666667,44.79166666666667,Fantasy Pros,Mike Tagliere,04/26/21,https://www.fantasypros.com/2021/04/mike-taglieres-final-2021-nfl-mock-draft-4-0-three-rounds/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/the-lines-2021-brett-gibbons?date=2021-04-27,32,32,25,9,25,6.96875,4.0,8,13,0.25,0.28125,0.78125,0.40625,0.78125,1.0,43,96,0.4479166666666667,44.79166666666667,The Lines,Brett Gibbons,04/27/21,https://www.thelines.com/nfl-mock-draft-odds-2021/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/cbs-2021-josh-edwards?date=2021-04-29,32,32,25,9,25,7.6875,5.0,7,10,0.21875,0.28125,0.78125,0.3125,0.78125,1.0,43,96,0.4479166666666667,44.79166666666667,CBS,Josh Edwards,04/29/21,https://www.cbssports.com/nfl/draft/news/nfl-mock-draft-five-quarterbacks-taken-in-top-12-six-overall-in-first-round-of-final-2021-mock/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/outkick-2021-clint-lamb?date=2021-04-12,32,32,25,9,25,8.4375,5.5,7,11,0.21875,0.28125,0.78125,0.34375,0.78125,1.0,43,96,0.4479166666666667,44.79166666666667,Outkick,Clint Lamb,04/12/21,https://www.outkick.com/nfl-mock-draft-4-0-unexpected-pick-for-sf-sewell-falls-out-of-top-10-picks-1-16/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/sporting-news-2021-vinnie-iyer?date=2021-04-29,32,32,25,9,25,6.5625,4.0,7,14,0.21875,0.28125,0.78125,0.4375,0.78125,1.0,43,96,0.4479166666666667,44.79166666666667,Sporting News,Vinnie Iyer,04/29/21,https://www.sportingnews.com/us/nfl/news/nfl-mock-draft-2021-3-rounds/ct9ocbv25iow1b382430xqa7x?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2021/the-huddle-report-2021-jeremy-bissett?date=2021-04-29,32,32,25,9,25,8.46875,5.5,7,11,0.21875,0.28125,0.78125,0.34375,0.78125,1.0,43,96,0.4479166666666667,44.79166666666667,The Huddle Report,Jeremy Bissett,04/29/21,https://www.thehuddlereport.com/blog/?p=1929?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
