team_slug,team_name,player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_mock_count,share_of_team_picks
buffalo-bills,Buffalo Bills,T.J. Parker,EDGE,1,1,1,1.0,1.0,1,1,,,,,21,0.047619047619047616
buffalo-bills,Buffalo Bills,Trey Moore,EDGE,1,1,1,6.0,6.0,6,6,,,,,21,0.047619047619047616
carolina-panthers,Carolina Panthers,Matt Gulbin,IOL,2,2,2,4.0,4.0,3,5,,,,,36,0.05555555555555555
carolina-panthers,Carolina Panthers,Max Klare,TE,2,2,2,3.0,3.0,3,3,,,,,36,0.05555555555555555
carolina-panthers,Carolina Panthers,Oscar Delp,TE,2,2,2,3.0,3.0,3,3,,,,,36,0.05555555555555555
carolina-panthers,Carolina Panthers,A.J. Haulcy,S,1,1,1,2.0,2.0,2,2,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Avieon Terrell,CB,1,1,1,1.0,1.0,1,1,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Brandon Cisse,CB,1,1,1,2.0,2.0,2,2,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Bryce Boettcher,LB,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,C.J. Daniels,WR,1,1,1,4.0,4.0,4,4,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Denzel Boston,WR,1,1,1,1.0,1.0,1,1,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Devon Marshall,CB,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Dontay Corleone,DL,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Garrett Nussmeier,QB,1,1,1,3.0,3.0,3,3,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Jack Endries,TE,1,1,1,4.0,4.0,4,4,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Jacob Rodriguez,LB,1,1,1,2.0,2.0,2,2,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Jager Burton,IOL,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Jakobe Thomas,S,1,1,1,6.0,6.0,6,6,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Jalon Kilgore,S,1,1,1,4.0,4.0,4,4,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Joe Royer,TE,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Jordyn Tyson,WR,1,1,1,1.0,1.0,1,1,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Josh Cameron,WR,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Kaleb Elarms-Orr,LB,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Kaleb Proctor,DL,1,1,1,4.0,4.0,4,4,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Keldric Faulk,EDGE,1,1,1,1.0,1.0,1,1,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Kendrick Law,WR,1,1,1,6.0,6.0,6,6,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Kevin Concepcion,WR,1,1,1,1.0,1.0,1,1,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Mason Reiger,EDGE,1,1,1,6.0,6.0,6,6,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Max Iheanachor,OT,1,1,1,2.0,2.0,2,2,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,R Mason Thomas,EDGE,1,1,1,2.0,2.0,2,2,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Tanner Koziol,TE,1,1,1,6.0,6.0,6,6,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Tim Keenan III,DL,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Trey Zuhn III,OT,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Vincent Anthony Jr.,EDGE,1,1,1,6.0,6.0,6,6,,,,,36,0.027777777777777776
carolina-panthers,Carolina Panthers,Zane Durant,DL,1,1,1,5.0,5.0,5,5,,,,,36,0.027777777777777776
chicago-bears,Chicago Bears,Emmanuel McNeil-Warren,S,4,4,4,1.0,1.0,1,1,,,,,48,0.08333333333333333
chicago-bears,Chicago Bears,A.J. Haulcy,S,2,2,2,2.0,2.0,2,2,,,,,48,0.041666666666666664
chicago-bears,Chicago Bears,Derrick Moore,EDGE,2,2,2,2.0,2.0,2,2,,,,,48,0.041666666666666664
chicago-bears,Chicago Bears,Jake Golday,LB,2,2,2,2.5,2.5,2,3,,,,,48,0.041666666666666664
chicago-bears,Chicago Bears,Kaden Wetjen,WR,2,2,2,7.0,7.0,7,7,,,,,48,0.041666666666666664
chicago-bears,Chicago Bears,L.T. Overton,EDGE,2,2,2,3.0,3.0,3,3,,,,,48,0.041666666666666664
chicago-bears,Chicago Bears,Logan Jones,IOL,2,2,2,3.0,3.0,3,3,,,,,48,0.041666666666666664
chicago-bears,Chicago Bears,Sam Hecht,IOL,2,2,2,2.0,2.0,2,2,,,,,48,0.041666666666666664
chicago-bears,Chicago Bears,Ar'maj Reed-Adams,IOL,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Bryce Lance,WR,1,1,1,2.0,2.0,2,2,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,C.J. Daniels,WR,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Charles Demmings,CB,1,1,1,4.0,4.0,4,4,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Connor Lew,IOL,1,1,1,3.0,3.0,3,3,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Dan Villari,TE,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,DeMonte Capehart,DL,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Ethan Onianwa,OT,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Gabe Jacas,EDGE,1,1,1,2.0,2.0,2,2,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Germie Bernard,WR,1,1,1,2.0,2.0,2,2,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Gracen Halton,DL,1,1,1,2.0,2.0,2,2,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Jacob Rodriguez,LB,1,1,1,2.0,2.0,2,2,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,James Thompson Jr.,DL,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Josh Moten,CB,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Kayden McDonald,DL,1,1,1,1.0,1.0,1,1,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Keyron Crawford,EDGE,1,1,1,3.0,3.0,3,3,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Lander Barton,LB,1,1,1,4.0,4.0,4,4,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Lee Hunter,DL,1,1,1,2.0,2.0,2,2,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Lorenzo Styles Jr.,CB,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Mason Reiger,EDGE,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Mike Washington Jr.,RB,1,1,1,3.0,3.0,3,3,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Peter Woods,DL,1,1,1,1.0,1.0,1,1,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Romello Height,EDGE,1,1,1,2.0,2.0,2,2,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,T.J. Parker,EDGE,1,1,1,1.0,1.0,1,1,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Tacario Davis,CB,1,1,1,4.0,4.0,4,4,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Taurean York,LB,1,1,1,4.0,4.0,4,4,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,VJ Payne,S,1,1,1,4.0,4.0,4,4,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Vincent Anthony Jr.,EDGE,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Zavion Thomas,WR,1,1,1,7.0,7.0,7,7,,,,,48,0.020833333333333332
chicago-bears,Chicago Bears,Zxavian Harris,DL,1,1,1,4.0,4.0,4,4,,,,,48,0.020833333333333332
cincinnati-bengals,Cincinnati Bengals,Anthony Hill Jr.,LB,2,2,2,2.0,2.0,2,2,,,,,40,0.05
cincinnati-bengals,Cincinnati Bengals,Gracen Halton,DL,2,2,2,3.0,3.0,3,3,,,,,40,0.05
cincinnati-bengals,Cincinnati Bengals,Jacob Rodriguez,LB,2,2,2,2.0,2.0,2,2,,,,,40,0.05
cincinnati-bengals,Cincinnati Bengals,Rueben Bain,EDGE,2,2,2,1.0,1.0,1,1,,,,,40,0.05
cincinnati-bengals,Cincinnati Bengals,Athan Kaliakmanis,QB,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Bryce Boettcher,LB,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Bud Clark,S,1,1,1,3.0,3.0,3,3,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Byron Cardwell,RB,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Caleb Tiernan,OT,1,1,1,3.0,3.0,3,3,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,D'angelo Ponds,CB,1,1,1,3.0,3.0,3,3,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,D.J. Campbell,IOL,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,De'Zhaun Stribling,WR,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,DeMonte Capehart,DL,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Dillon Thieneman,S,1,1,1,1.0,1.0,1,1,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Eli Heidenreich,WR,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Harold Perkins,LB,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Jack Velling,TE,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Jaeden Roberts,IOL,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Jake Golday,LB,1,1,1,2.0,2.0,2,2,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Jake Slaughter,IOL,1,1,1,4.0,4.0,4,4,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Jalon Kilgore,S,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Jeff Caldwell,WR,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Jermod McCoy,CB,1,1,1,1.0,1.0,1,1,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Jordan van den Berg,DL,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Keylan Rutledge,IOL,1,1,1,4.0,4.0,4,4,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Landon Robinson,DL,1,1,1,4.0,4.0,4,4,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Mansoor Delane,CB,1,1,1,1.0,1.0,1,1,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Matthew Hibner,TE,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Michael Trigg,TE,1,1,1,4.0,4.0,4,4,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Nate Boerkircher,TE,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Nick Barrett,DL,1,1,1,7.0,7.0,7,7,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Nolan Rucci,OT,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Owen Heinecke,LB,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Pat Coogan,IOL,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Red Murdock,LB,1,1,1,6.0,6.0,6,6,,,,,40,0.025
cincinnati-bengals,Cincinnati Bengals,Zane Durant,DL,1,1,1,4.0,4.0,4,4,,,,,40,0.025
cleveland-browns,Cleveland Browns,Carnell Tate,WR,3,3,3,1.0,1.0,1,1,,,,,43,0.06976744186046512
cleveland-browns,Cleveland Browns,Carson Beck,QB,2,2,2,3.5,3.5,3,4,,,,,43,0.046511627906976744
cleveland-browns,Cleveland Browns,Cyrus Allen,WR,2,2,2,5.0,5.0,5,5,,,,,43,0.046511627906976744
cleveland-browns,Cleveland Browns,Markel Bell,OT,2,2,2,5.0,5.0,5,5,,,,,43,0.046511627906976744
cleveland-browns,Cleveland Browns,Ty Simpson,QB,2,2,2,1.5,1.5,1,2,,,,,43,0.046511627906976744
cleveland-browns,Cleveland Browns,Adam Randall,RB,1,1,1,6.0,6.0,6,6,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Blake Miller,OT,1,1,1,2.0,2.0,2,2,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Caden Curry,EDGE,1,1,1,6.0,6.0,6,6,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Caleb Banks,DL,1,1,1,2.0,2.0,2,2,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Caleb Downs,S,1,1,1,1.0,1.0,1,1,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Caleb Lomu,OT,1,1,1,1.0,1.0,1,1,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Chandler Rivers,CB,1,1,1,5.0,5.0,5,5,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Chris Bell,WR,1,1,1,2.0,2.0,2,2,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Colton Hood,CB,1,1,1,2.0,2.0,2,2,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Dae'Quan Wright,TE,1,1,1,6.0,6.0,6,6,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Dallen Bentley,TE,1,1,1,5.0,5.0,5,5,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Drew Allar,QB,1,1,1,4.0,4.0,4,4,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Elijah Sarratt,WR,1,1,1,3.0,3.0,3,3,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Emmanuel McNeil-Warren,S,1,1,1,1.0,1.0,1,1,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Francis Mauigoa,OT,1,1,1,1.0,1.0,1,1,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,George Gumbs Jr.,EDGE,1,1,1,7.0,7.0,7,7,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Harold Perkins,LB,1,1,1,5.0,5.0,5,5,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Isaiah World,OT,1,1,1,5.0,5.0,5,5,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Jalon Kilgore,S,1,1,1,4.0,4.0,4,4,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Joe Royer,TE,1,1,1,4.0,4.0,4,4,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Kadyn Proctor,OT,1,1,1,1.0,1.0,1,1,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Kaleb Proctor,DL,1,1,1,4.0,4.0,4,4,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Keagen Trost,IOL,1,1,1,7.0,7.0,7,7,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Keylan Rutledge,IOL,1,1,1,3.0,3.0,3,3,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Max Bredeson,RB,1,1,1,7.0,7.0,7,7,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Max Iheanachor,OT,1,1,1,1.0,1.0,1,1,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Nick Singleton,RB,1,1,1,5.0,5.0,5,5,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Oscar Delp,TE,1,1,1,3.0,3.0,3,3,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Robert Henry Jr.,RB,1,1,1,7.0,7.0,7,7,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Taurean York,LB,1,1,1,5.0,5.0,5,5,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Tim Keenan III,DL,1,1,1,5.0,5.0,5,5,,,,,43,0.023255813953488372
cleveland-browns,Cleveland Browns,Zavion Thomas,WR,1,1,1,6.0,6.0,6,6,,,,,43,0.023255813953488372
dallas-cowboys,Dallas Cowboys,Avieon Terrell,CB,1,1,1,1.0,1.0,1,1,,,,,8,0.125
dallas-cowboys,Dallas Cowboys,Caleb Downs,S,1,1,1,1.0,1.0,1,1,,,,,8,0.125
dallas-cowboys,Dallas Cowboys,Demond Claiborne,RB,1,1,1,5.0,5.0,5,5,,,,,8,0.125
dallas-cowboys,Dallas Cowboys,Isaiah World,OT,1,1,1,5.0,5.0,5,5,,,,,8,0.125
dallas-cowboys,Dallas Cowboys,Jake Slaughter,IOL,1,1,1,3.0,3.0,3,3,,,,,8,0.125
dallas-cowboys,Dallas Cowboys,TJ Hall,CB,1,1,1,7.0,7.0,7,7,,,,,8,0.125
dallas-cowboys,Dallas Cowboys,Thaddeus Dixon,CB,1,1,1,5.0,5.0,5,5,,,,,8,0.125
dallas-cowboys,Dallas Cowboys,Will Lee III,CB,1,1,1,4.0,4.0,4,4,,,,,8,0.125
denver-broncos,Denver Broncos,Bryce Boettcher,LB,2,2,2,4.5,4.5,4,5,,,,,35,0.05714285714285714
denver-broncos,Denver Broncos,Bud Clark,S,2,2,2,4.0,4.0,4,4,,,,,35,0.05714285714285714
denver-broncos,Denver Broncos,Eli Raridon,TE,2,2,2,4.0,4.0,4,4,,,,,35,0.05714285714285714
denver-broncos,Denver Broncos,Jadarian Price,RB,2,2,2,1.5,1.5,1,2,,,,,35,0.05714285714285714
denver-broncos,Denver Broncos,Antonio Williams,WR,1,1,1,2.0,2.0,2,2,,,,,35,0.02857142857142857
denver-broncos,Denver Broncos,Beau Stephens,IOL,1,1,1,4.0,4.0,4,4,,,,,35,0.02857142857142857
