player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_count,most_common_team,most_common_team_slug
Joe Royer,TE,3,3,3,4.666666666666667,5.0,4,5,,,,,3,Carolina Panthers,carolina-panthers
Jonah Coleman,RB,3,3,3,3.0,3.0,3,3,,,,,2,Minnesota Vikings,minnesota-vikings
Josh Cuevas,TE,3,3,3,6.666666666666667,7.0,6,7,,,,,3,Los Angeles Rams,los-angeles-rams
Jude Bowry,OT,3,3,2,4.333333333333333,4.0,4,5,,,,,3,Atlanta Falcons,atlanta-falcons
Julian Neal,CB,3,3,3,3.6666666666666665,4.0,3,4,,,,,3,Los Angeles Rams,los-angeles-rams
Kadyn Proctor,OT,3,3,3,1.0,1.0,1,1,,,,,3,Cleveland Browns,cleveland-browns
Kayden McDonald,DL,3,3,3,1.0,1.0,1,1,,,,,3,Buffalo Bills,buffalo-bills
Kendrick Law,WR,3,3,3,6.333333333333333,6.0,6,7,,,,,3,Carolina Panthers,carolina-panthers
Luke Altmyer,QB,3,3,2,7.0,7.0,7,7,,,,,3,Indianapolis Colts,indianapolis-colts
Makai Lemon,WR,3,3,3,1.0,1.0,1,1,,,,,3,Miami Dolphins,miami-dolphins
Malachi Lawrence,EDGE,3,3,3,2.3333333333333335,2.0,2,3,,,,,3,Indianapolis Colts,indianapolis-colts
Malik Muhammad,CB,3,3,3,3.3333333333333335,3.0,3,4,,,,,3,Buffalo Bills,buffalo-bills
Matt Gulbin,IOL,3,3,3,4.666666666666667,5.0,3,6,,,,,2,Carolina Panthers,carolina-panthers
Micah Morris,IOL,3,3,3,6.333333333333333,6.0,6,7,,,,,3,Denver Broncos,denver-broncos
Nick Singleton,RB,3,3,3,5.0,5.0,5,5,,,,,3,Cleveland Browns,cleveland-browns
Owen Heinecke,LB,3,3,3,6.333333333333333,6.0,6,7,,,,,3,Atlanta Falcons,atlanta-falcons
Pat Coogan,IOL,3,3,3,6.0,6.0,6,6,,,,,3,Cincinnati Bengals,cincinnati-bengals
Peter Woods,DL,3,3,3,1.0,1.0,1,1,,,,,3,Chicago Bears,chicago-bears
Red Murdock,LB,3,3,3,6.333333333333333,6.0,6,7,,,,,3,Buffalo Bills,buffalo-bills
Riley Nowakowski,TE,3,3,3,6.333333333333333,6.0,6,7,,,,,3,Minnesota Vikings,minnesota-vikings
Robert Spears-Jennings,S,3,3,2,6.333333333333333,7.0,5,7,,,,,3,Las Vegas Raiders,las-vegas-raiders
Roman Hemby,RB,3,3,3,6.333333333333333,7.0,5,7,,,,,3,Minnesota Vikings,minnesota-vikings
Sam Roush,TE,3,3,3,4.333333333333333,4.0,4,5,,,,,3,Detroit Lions,detroit-lions
Sonny Styles,LB,3,3,3,1.0,1.0,1,1,,,,,2,New York Giants,new-york-giants
Spencer Fano,OT,3,3,3,1.0,1.0,1,1,,,,,3,Arizona Cardinals,arizona-cardinals
T.J. Parker,EDGE,3,3,3,1.3333333333333333,1.0,1,2,,,,,3,Arizona Cardinals,arizona-cardinals
TJ Hall,CB,3,3,3,6.666666666666667,7.0,6,7,,,,,3,Dallas Cowboys,dallas-cowboys
Taylen Green,QB,3,3,3,5.666666666666667,6.0,5,6,,,,,2,Los Angeles Rams,los-angeles-rams
Trey Moore,EDGE,3,3,3,6.333333333333333,6.0,6,7,,,,,3,Buffalo Bills,buffalo-bills
Treydan Stukes,CB,3,3,3,3.0,3.0,3,3,,,,,2,Las Vegas Raiders,las-vegas-raiders
Tyren Montgomery,WR,3,3,3,6.666666666666667,7.0,6,7,,,,,3,Jacksonville Jaguars,jacksonville-jaguars
Will Lee III,CB,3,3,3,4.0,4.0,4,4,,,,,3,Dallas Cowboys,dallas-cowboys
Aamil Wagner,OT,2,2,2,5.5,5.5,5,6,,,,,2,Buffalo Bills,buffalo-bills
Aaron Anderson,WR,2,2,2,5.5,5.5,5,6,,,,,2,Houston Texans,houston-texans
Akheem Mesidor,EDGE,2,2,2,1.0,1.0,1,1,,,,,2,Kansas City Chiefs,kansas-city-chiefs
Anez Cooper,IOL,2,2,2,6.5,6.5,6,7,,,,,2,New England Patriots,new-england-patriots
Anthony Lucas,EDGE,2,2,2,4.0,4.0,3,5,,,,,2,Indianapolis Colts,indianapolis-colts
