team_slug,team_name,player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_mock_count,share_of_team_picks
green-bay-packers,Green Bay Packers,Malachi Lawrence,EDGE,1,1,1,2.0,2.0,2,2,,,,,22,0.045454545454545456
green-bay-packers,Green Bay Packers,Max Bredeson,RB,1,1,1,7.0,7.0,7,7,,,,,22,0.045454545454545456
green-bay-packers,Green Bay Packers,Nick Barrett,DL,1,1,1,6.0,6.0,6,6,,,,,22,0.045454545454545456
green-bay-packers,Green Bay Packers,Noah Whittington,RB,1,1,1,7.0,7.0,7,7,,,,,22,0.045454545454545456
green-bay-packers,Green Bay Packers,Trey Zuhn III,OT,1,1,1,4.0,4.0,4,4,,,,,22,0.045454545454545456
green-bay-packers,Green Bay Packers,Tyler Onyedim,DL,1,1,1,7.0,7.0,7,7,,,,,22,0.045454545454545456
kansas-city-chiefs,Kansas City Chiefs,Caleb Downs,S,2,2,2,1.0,1.0,1,1,,,,,30,0.06666666666666667
kansas-city-chiefs,Kansas City Chiefs,Anthony Hill Jr.,LB,1,1,1,3.0,3.0,3,3,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Antonio Williams,WR,1,1,1,2.0,2.0,2,2,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Austin Barber,OT,1,1,1,5.0,5.0,5,5,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Blake Miller,OT,1,1,1,1.0,1.0,1,1,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Brenen Thompson,WR,1,1,1,4.0,4.0,4,4,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Caden Curry,EDGE,1,1,1,5.0,5.0,5,5,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Carnell Tate,WR,1,1,1,1.0,1.0,1,1,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Christen Miller,DL,1,1,1,2.0,2.0,2,2,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Cole Wisniewski,S,1,1,1,5.0,5.0,5,5,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Devon Marshall,CB,1,1,1,5.0,5.0,5,5,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Eli Heidenreich,WR,1,1,1,5.0,5.0,5,5,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Ephesians Prysock,CB,1,1,1,5.0,5.0,5,5,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Gabe Jacas,EDGE,1,1,1,2.0,2.0,2,2,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Jack Kelly,LB,1,1,1,6.0,6.0,6,6,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Jadon Canady,CB,1,1,1,6.0,6.0,6,6,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Jermod McCoy,CB,1,1,1,1.0,1.0,1,1,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Joe Royer,TE,1,1,1,5.0,5.0,5,5,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Malachi Lawrence,EDGE,1,1,1,1.0,1.0,1,1,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Max Klare,TE,1,1,1,3.0,3.0,3,3,,,,,30,0.03333333333333333
kansas-city-chiefs,Kansas City Chiefs,Omar Cooper Jr.,WR,1,1,1,2.0,2.0,2,2,,,,,30,0.03333333333333333
