player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_count,most_common_team,most_common_team_slug
Keon Coleman,WR,21,21,19,2.0,2.0,2,2,,,,,12,New Orleans Saints,new-orleans-saints
Blake Fisher,OT,19,19,19,3.0526315789473686,3.0,2,4,,,,,11,Pittsburgh Steelers,pittsburgh-steelers
Caleb Williams,QB,18,18,18,1.0,1.0,1,1,,,,,1,Chicago Bears,chicago-bears
Khristian Boyd,DL,18,18,17,6.222222222222222,6.0,5,7,,,,,11,Detroit Lions,detroit-lions
Trevin Wallace,LB,17,17,15,4.117647058823529,4.0,2,7,,,,,8,Green Bay Packers,green-bay-packers
Brenden Rice,WR,16,16,15,3.875,4.0,3,5,,,,,12,Chicago Bears,chicago-bears
Drake Maye,QB,16,16,16,1.0,1.0,1,1,,,,,5,New England Patriots,new-england-patriots
Kiran Amegadjie,OT,15,15,15,2.6666666666666665,3.0,2,3,,,,,9,Cleveland Browns,cleveland-browns
Amarius Mims,OT,14,14,12,1.0714285714285714,1.0,1,2,,,,,8,Pittsburgh Steelers,pittsburgh-steelers
Cam Hart,CB,14,14,14,3.7142857142857144,4.0,3,5,,,,,12,Indianapolis Colts,indianapolis-colts
Graham Barton,IOL,14,14,14,1.1428571428571428,1.0,1,2,,,,,4,Pittsburgh Steelers,pittsburgh-steelers
Mike Sainristil,CB,14,14,14,2.5,3.0,1,3,,,,,10,Carolina Panthers,carolina-panthers
Tanor Bortolini,IOL,14,14,14,4.285714285714286,4.0,3,6,,,,,10,Carolina Panthers,carolina-panthers
Xavier Legette,WR,14,14,14,2.0,2.0,2,2,,,,,8,Washington Commanders,washington-commanders
Audric Estime,RB,13,13,12,3.923076923076923,4.0,3,5,,,,,9,Cincinnati Bengals,cincinnati-bengals
Beaux Limmer,IOL,13,13,13,4.923076923076923,5.0,4,6,,,,,8,Minnesota Vikings,minnesota-vikings
Javon Baker,WR,13,13,12,3.6923076923076925,4.0,3,5,,,,,11,San Francisco 49ers,san-francisco-49ers
Malachi Corley,WR,13,13,13,2.769230769230769,3.0,2,3,,,,,8,Pittsburgh Steelers,pittsburgh-steelers
Ricky Pearsall,WR,13,13,13,2.230769230769231,2.0,2,3,,,,,8,Pittsburgh Steelers,pittsburgh-steelers
Spencer Rattler,QB,13,13,13,3.1538461538461537,3.0,3,4,,,,,7,Atlanta Falcons,atlanta-falcons
T'Vondre Sweat,DL,13,13,13,3.923076923076923,4.0,3,5,,,,,9,Atlanta Falcons,atlanta-falcons
Erick All,TE,12,12,12,5.25,5.5,3,7,,,,,8,Cincinnati Bengals,cincinnati-bengals
Jackson Powers-Johnson,IOL,12,12,12,1.25,1.0,1,2,,,,,7,Tampa Bay Buccaneers,tampa-bay-buccaneers
Khyree Jackson,CB,12,12,11,3.5833333333333335,3.0,3,5,,,,,9,Las Vegas Raiders,las-vegas-raiders
Marshawn Kneeland,EDGE,12,12,12,2.3333333333333335,2.0,1,3,,,,,8,Detroit Lions,detroit-lions
Theo Johnson,TE,12,12,11,4.333333333333333,4.0,3,5,,,,,8,Cleveland Browns,cleveland-browns
Zak Zinter,IOL,12,12,12,4.5,4.5,4,5,,,,,8,Washington Commanders,washington-commanders
Edgerrin Cooper,LB,11,11,11,2.0,2.0,1,3,,,,,8,Carolina Panthers,carolina-panthers
Hunter Nourzad,IOL,11,11,10,4.363636363636363,4.0,4,6,,,,,8,Chicago Bears,chicago-bears
Joe Alt,OT,11,11,11,1.0,1.0,1,1,,,,,5,Tennessee Titans,tennessee-titans
Mason McCormick,IOL,11,11,11,3.909090909090909,4.0,3,5,,,,,7,Baltimore Ravens,baltimore-ravens
Michael Hall Jr.,DL,11,11,11,3.272727272727273,3.0,2,4,,,,,8,Chicago Bears,chicago-bears
Mohamed Kamara,EDGE,11,11,10,5.090909090909091,5.0,4,6,,,,,9,Chicago Bears,chicago-bears
Tanner McLachlan,TE,11,11,10,6.454545454545454,7.0,5,7,,,,,10,Cleveland Browns,cleveland-browns
Zach Frazier,IOL,11,11,9,1.9090909090909092,2.0,1,2,,,,,8,Pittsburgh Steelers,pittsburgh-steelers
Andru Phillips,CB,10,10,8,2.8,3.0,2,3,,,,,8,Detroit Lions,detroit-lions
Bralen Trice,EDGE,10,10,10,2.7,3.0,2,3,,,,,6,Chicago Bears,chicago-bears
Brandon Coleman,IOL,10,10,10,3.8,3.5,2,7,,,,,10,Atlanta Falcons,atlanta-falcons
Cedric Gray,LB,10,10,9,4.0,4.0,3,5,,,,,9,Pittsburgh Steelers,pittsburgh-steelers
Cooper Beebe,IOL,10,10,10,2.4,2.0,2,3,,,,,6,Detroit Lions,detroit-lions
Devontez Walker,WR,10,10,10,3.0,3.0,3,3,,,,,10,Baltimore Ravens,baltimore-ravens
Isaac Guerendo,RB,10,10,10,5.1,5.0,4,6,,,,,10,Baltimore Ravens,baltimore-ravens
Javon Solomon,EDGE,10,10,10,5.1,5.0,3,6,,,,,9,Baltimore Ravens,baltimore-ravens
Laiatu Latu,EDGE,10,10,10,1.0,1.0,1,1,,,,,6,Denver Broncos,denver-broncos
Luke McCaffrey,WR,10,10,10,5.3,5.0,4,6,,,,,5,Atlanta Falcons,atlanta-falcons
Matt Goncalves,OT,10,10,10,4.5,4.0,3,7,,,,,9,Houston Texans,houston-texans
Mekhi Wingo,DL,10,10,10,4.1,4.0,3,5,,,,,10,Cincinnati Bengals,cincinnati-bengals
Ruke Orhorhoro,DL,10,10,10,2.4,2.0,2,3,,,,,8,Los Angeles Chargers,los-angeles-chargers
Trey Taylor,S,10,10,10,6.0,6.0,4,7,,,,,8,Pittsburgh Steelers,pittsburgh-steelers
Adisa Isaac,EDGE,9,9,9,2.0,2.0,2,2,,,,,6,Indianapolis Colts,indianapolis-colts
Cooper DeJean,CB,9,9,9,1.0,1.0,1,1,,,,,6,Philadelphia Eagles,philadelphia-eagles
J.C. Latham,OT,9,9,9,1.0,1.0,1,1,,,,,7,Las Vegas Raiders,las-vegas-raiders
Javon Bullard,S,9,9,9,2.4444444444444446,2.0,2,3,,,,,7,Green Bay Packers,green-bay-packers
Javon Foster,OT,9,9,9,5.222222222222222,5.0,4,6,,,,,7,New Orleans Saints,new-orleans-saints
Jayden Daniels,QB,9,9,9,1.0,1.0,1,1,,,,,4,Washington Commanders,washington-commanders
Jordan Magee,LB,9,9,9,6.0,7.0,4,7,,,,,9,Carolina Panthers,carolina-panthers
Kimani Vidal,RB,9,9,8,6.0,6.0,5,7,,,,,7,Houston Texans,houston-texans
Kingsley Suamataia,OT,9,9,9,1.8888888888888888,2.0,1,2,,,,,5,Baltimore Ravens,baltimore-ravens
Malik Mustapha,S,9,9,9,4.555555555555555,5.0,3,5,,,,,7,Atlanta Falcons,atlanta-falcons
Olumuyiwa Fashanu,OT,9,9,9,1.0,1.0,1,1,,,,,4,New Orleans Saints,new-orleans-saints
Sione Vaki,S,9,9,9,5.444444444444445,6.0,4,6,,,,,4,Detroit Lions,detroit-lions
Ben Sinnott,TE,8,8,8,3.25,3.0,3,5,,,,,6,Washington Commanders,washington-commanders
Caedan Wallace,OT,8,8,8,5.125,5.5,4,6,,,,,7,San Francisco 49ers,san-francisco-49ers
Christian Mahogany,IOL,8,8,8,3.75,4.0,3,5,,,,,7,New York Giants,new-york-giants
Dominick Puni,IOL,8,8,6,3.0,3.0,3,3,,,,,7,Tampa Bay Buccaneers,tampa-bay-buccaneers
Dylan McMahon,IOL,8,8,8,6.375,7.0,5,7,,,,,7,Detroit Lions,detroit-lions
Edefuan Ulofoshio,LB,8,8,7,6.625,7.0,5,7,,,,,8,Baltimore Ravens,baltimore-ravens
Jalyx Hunt,EDGE,8,8,8,4.25,4.0,3,6,,,,,8,Baltimore Ravens,baltimore-ravens
Jer'Zhan Newton,DL,8,8,6,1.0,1.0,1,1,,,,,8,Arizona Cardinals,arizona-cardinals
Joe Milton,QB,8,8,7,5.875,6.0,5,7,,,,,6,New Orleans Saints,new-orleans-saints
Jonah Elliss,EDGE,8,8,7,3.625,3.5,2,5,,,,,6,Carolina Panthers,carolina-panthers
Jordan Morgan,OT,8,8,7,1.5,1.5,1,2,,,,,6,Baltimore Ravens,baltimore-ravens
Leonard Taylor,DL,8,8,7,4.0,4.0,3,5,,,,,6,Dallas Cowboys,dallas-cowboys
Malik Nabers,WR,8,8,8,1.0,1.0,1,1,,,,,3,New York Giants,new-york-giants
Malik Washington,WR,8,8,7,3.375,3.0,3,4,,,,,8,Atlanta Falcons,atlanta-falcons
Marist Liufau,LB,8,8,8,4.875,4.5,3,7,,,,,6,Dallas Cowboys,dallas-cowboys
Max Melton,CB,8,8,8,2.5,2.5,2,3,,,,,6,Pittsburgh Steelers,pittsburgh-steelers
Michael Penix Jr.,QB,8,8,8,1.625,2.0,1,2,,,,,4,Las Vegas Raiders,las-vegas-raiders
Nehemiah Pritchett,CB,8,8,8,5.25,5.0,4,7,,,,,7,New York Giants,new-york-giants
Tommy Eichenberg,LB,8,8,8,5.25,5.5,4,6,,,,,5,Pittsburgh Steelers,pittsburgh-steelers
Ainias Smith,WR,7,7,7,5.571428571428571,6.0,4,7,,,,,7,Arizona Cardinals,arizona-cardinals
Austin Booker,EDGE,7,7,7,3.0,3.0,3,3,,,,,4,Chicago Bears,chicago-bears
Brandon Dorlus,EDGE,7,7,7,3.2857142857142856,3.0,3,5,,,,,6,Atlanta Falcons,atlanta-falcons
Bub Means,WR,7,7,5,6.714285714285714,7.0,6,7,,,,,5,New England Patriots,new-england-patriots
Cade Stover,TE,7,7,6,4.428571428571429,4.0,4,6,,,,,6,New England Patriots,new-england-patriots
Cornelius Johnson,WR,7,7,5,5.428571428571429,5.0,4,7,,,,,6,Carolina Panthers,carolina-panthers
Curtis Jacobs,LB,7,7,6,6.428571428571429,7.0,5,7,,,,,6,Las Vegas Raiders,las-vegas-raiders
Dominique Hampton,S,7,7,7,5.571428571428571,6.0,4,7,,,,,7,Atlanta Falcons,atlanta-falcons
Dylan Laube,RB,7,7,7,5.428571428571429,5.0,5,6,,,,,6,New Orleans Saints,new-orleans-saints
Jaden Hicks,S,7,7,7,2.857142857142857,3.0,2,4,,,,,6,Indianapolis Colts,indianapolis-colts
Jaheim Bell,TE,7,7,7,5.0,5.0,4,6,,,,,6,Miami Dolphins,miami-dolphins
Jalen McMillan,WR,7,7,7,3.142857142857143,3.0,3,4,,,,,7,Carolina Panthers,carolina-panthers
Jaylan Ford,LB,7,7,6,6.0,6.0,5,7,,,,,6,Dallas Cowboys,dallas-cowboys
Jaylen Wright,RB,7,7,7,3.142857142857143,3.0,3,4,,,,,6,New York Giants,new-york-giants
Jaylin Simpson,CB,7,7,7,5.857142857142857,6.0,4,7,,,,,6,Seattle Seahawks,seattle-seahawks
Jordan Jefferson,DL,7,7,7,5.857142857142857,6.0,5,7,,,,,7,Carolina Panthers,carolina-panthers
Josh Proctor,S,7,7,5,6.142857142857143,6.0,5,7,,,,,5,Los Angeles Chargers,los-angeles-chargers
Kool-Aid McKinstry,CB,7,7,7,1.1428571428571428,1.0,1,2,,,,,4,Baltimore Ravens,baltimore-ravens
Kris Jenkins,DL,7,7,7,1.8571428571428572,2.0,1,2,,,,,7,Cincinnati Bengals,cincinnati-bengals
Ladd McConkey,WR,7,7,6,1.8571428571428572,2.0,1,2,,,,,5,Carolina Panthers,carolina-panthers
Maason Smith,DL,7,7,7,3.7142857142857144,3.0,3,5,,,,,5,Denver Broncos,denver-broncos
Renardo Green,CB,7,7,6,3.4285714285714284,3.0,3,4,,,,,6,Pittsburgh Steelers,pittsburgh-steelers
Roger Rosengarten,OT,7,7,7,2.4285714285714284,2.0,2,3,,,,,5,Dallas Cowboys,dallas-cowboys
Roman Wilson,WR,7,7,7,2.2857142857142856,2.0,2,3,,,,,4,Pittsburgh Steelers,pittsburgh-steelers
Ryan Watts,CB,7,7,5,6.571428571428571,7.0,5,7,,,,,6,Dallas Cowboys,dallas-cowboys
Terrion Arnold,CB,7,7,7,1.0,1.0,1,1,,,,,5,Jacksonville Jaguars,jacksonville-jaguars
Tip Reiman,TE,7,7,7,6.0,6.0,5,7,,,,,6,Los Angeles Rams,los-angeles-rams
Trevor Keegan,IOL,7,7,7,5.714285714285714,6.0,4,7,,,,,6,Baltimore Ravens,baltimore-ravens
Bo Nix,QB,6,6,6,1.3333333333333333,1.0,1,2,,,,,4,Denver Broncos,denver-broncos
Braden Fiske,DL,6,6,5,2.1666666666666665,2.0,2,3,,,,,4,Houston Texans,houston-texans
Braelon Allen,RB,6,6,6,3.6666666666666665,4.0,3,4,,,,,5,Dallas Cowboys,dallas-cowboys
Dallas Turner,EDGE,6,6,6,1.0,1.0,1,1,,,,,3,Atlanta Falcons,atlanta-falcons
DeWayne Carter,DL,6,6,5,4.0,4.0,4,4,,,,,6,Atlanta Falcons,atlanta-falcons
Elijah Jones,CB,6,6,6,5.5,5.5,4,7,,,,,6,Los Angeles Chargers,los-angeles-chargers
Frank Crum,OT,6,6,5,7.0,7.0,7,7,,,,,5,San Francisco 49ers,san-francisco-49ers
Gabe Hall,DL,6,6,6,5.833333333333333,6.0,5,7,,,,,5,New York Giants,new-york-giants
Ja'Lynn Polk,WR,6,6,6,2.6666666666666665,3.0,2,3,,,,,5,Chicago Bears,chicago-bears
Ja'Tavion Sanders,TE,6,6,6,2.1666666666666665,2.0,2,3,,,,,4,Carolina Panthers,carolina-panthers
Jeremiah Trotter Jr.,LB,6,6,6,3.3333333333333335,3.0,3,4,,,,,5,Tampa Bay Buccaneers,tampa-bay-buccaneers
Jonathon Brooks,RB,6,6,5,2.0,2.0,2,2,,,,,2,Dallas Cowboys,dallas-cowboys
Junior Colson,LB,6,6,6,2.5,2.5,2,3,,,,,5,Green Bay Packers,green-bay-packers
Kamari Lassiter,CB,6,6,6,2.1666666666666665,2.0,2,3,,,,,6,Atlanta Falcons,atlanta-falcons
Nate Wiggins,CB,6,6,5,1.3333333333333333,1.0,1,2,,,,,5,Jacksonville Jaguars,jacksonville-jaguars
Nathaniel Watson,LB,6,6,6,6.166666666666667,6.0,5,7,,,,,6,Atlanta Falcons,atlanta-falcons
Rome Odunze,WR,6,6,6,1.0,1.0,1,1,,,,,2,Chicago Bears,chicago-bears
Sedrick Van Pran,IOL,6,6,6,3.3333333333333335,3.0,3,4,,,,,5,Pittsburgh Steelers,pittsburgh-steelers
Tahj Washington,WR,6,6,6,4.833333333333333,5.0,4,6,,,,,5,Chicago Bears,chicago-bears
Taliese Fuaga,OT,6,6,6,1.0,1.0,1,1,,,,,2,Las Vegas Raiders,las-vegas-raiders
Trey Benson,RB,6,6,6,2.8333333333333335,3.0,2,3,,,,,6,Arizona Cardinals,arizona-cardinals
Troy Fautanu,OT,6,6,6,1.0,1.0,1,1,,,,,6,Green Bay Packers,green-bay-packers
