mock_relative_url,selection_count,player_drafted_matches,round_one_player_matches,player_to_team_matches,round_matches,correct_player_in_round_matches,same_position_same_round_matches,same_position_plus_minus_one_round_matches,mean_pick_abs_error,median_pick_abs_error,player_to_pick_matches,team_to_position_matches,player_to_pick_match_rate,player_to_team_match_rate,round_one_player_match_rate,team_to_position_match_rate,round_match_rate,player_drafted_match_rate,correct_player_in_round_rate,same_position_same_round_rate,same_position_plus_minus_one_round_rate,generous_score_points,generous_score_max_points,generous_score_rate,simple_score_points,simple_score_max_points,simple_score_rate,custom_accuracy_score,mock_name,author_name,published_at,external_url,metadata_selection_count
/team-mock-drafts/2024/cowboys-rotoballer-2024?date=2024-04-17,3,3,1,2,3,2,0,0,,,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,6,9,0.6666666666666666,6,9,0.6666666666666666,66.66666666666666,Rotoballer,Staff,04/17/24,https://www.rotoballer.com/2024-nfl-draft-dallas-cowboys-three-round-mock-draft-prediction/1352278?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,3
/team-mock-drafts/2024/bears-bears-talk-2024-justin-melo?date=2024-04-10,4,4,2,1,3,1,2,1,,,0,0,0.0,0.25,0.5,0.0,0.75,1.0,0.25,0.5,0.25,8,12,0.6666666666666666,8,12,0.6666666666666666,66.66666666666666,Bears Talk,Justin Melo,04/10/24,https://www.bearstalk.com/2024/04/10/chicago-bears-2024-nfl-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,4
/team-mock-drafts/2024/giants-the-athletic-2024-dan-duggan?date=2024-04-15,6,6,1,3,4,3,1,0,,,0,0,0.0,0.5,0.16666666666666666,0.0,0.6666666666666666,1.0,0.5,0.16666666666666666,0.0,11,18,0.6111111111111112,11,18,0.6111111111111112,61.111111111111114,The Athletic,Dan Duggan,04/15/24,https://theathletic.com/5415547/2024/04/15/new-york-giants-seven-round-mock-nfl-draft-2024/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,6
/team-mock-drafts/2024/steelers-steelers-depot-2024-ross-mccorkle?date=2024-04-21,7,6,1,2,3,1,4,1,,,0,0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.14285714285714285,12,21,0.5714285714285714,12,21,0.5714285714285714,57.14285714285714,Steelers Depot,Ross McCorkle,04/20/24,https://steelersdepot.com/2024/04/mccorkle-pittsburgh-steelers-2024-mock-draft-final-version/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7
/team-mock-drafts/2024/bears-nfl-spin-zone-2024-sravan-gannavarapu?date=2024-04-13,3,3,3,1,3,1,1,0,,,0,0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,5,9,0.5555555555555556,5,9,0.5555555555555556,55.55555555555556,NFL Spin Zone,Sravan Gannavarapu,04/13/24,https://nflspinzone.com/posts/chicago-bears-dreams-come-true-in-3-round-nfl-mock-draft-01hv99xwv013/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,3
/team-mock-drafts/2024/packers-acme-packing-company-2024-evan-western?date=2024-04-23,5,5,1,2,4,2,1,0,,,0,0,0.0,0.4,0.2,0.0,0.8,1.0,0.4,0.2,0.0,8,15,0.5333333333333333,8,15,0.5333333333333333,53.333333333333336,Acme Packing Company,Evan Western,04/23/24,https://www.acmepackingcompany.com/green-bay-packers-draft/2024/4/23/24137065/packers-3-round-mock-draft-building-out-the-lines-and-up-the-middle-fautanu-edgerrin-cooper-bullard?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,5
/team-mock-drafts/2024/steelers-still-curtain-2024-andrew-falce?date=2024-04-22,7,7,1,0,4,0,5,1,,,0,0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,1.0,0.0,0.7142857142857143,0.14285714285714285,11,21,0.5238095238095238,11,21,0.5238095238095238,52.38095238095239,Still Curtain,Andrew Falce,04/22/24,https://stillcurtain.com/posts/steelers-mock-draft-final-predictions-for-pittsburgh-2024-draft-haul-01hvv4az0t01?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7
/team-mock-drafts/2024/bears-bears-wire-2024-alyssa-barbieri?date=2024-04-11,4,3,2,3,2,2,0,0,,,0,0,0.0,0.75,0.5,0.0,0.5,0.75,0.5,0.0,0.0,6,12,0.5,6,12,0.5,50.0,Bears Wire,Alyssa Barbieri,04/11/24,https://bearswire.usatoday.com/lists/4-round-nfl-mock-draft-bears-land-elite-qb-wr-duo-caleb-williams-rome-odunze/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,4
/team-mock-drafts/2024/bears-nbc-sports-chicago-2024-josh-schrock?date=2024-04-24,4,4,2,3,2,2,0,0,,,0,0,0.0,0.75,0.5,0.0,0.5,1.0,0.5,0.0,0.0,6,12,0.5,6,12,0.5,50.0,NBC Sports Chicago,Josh Schrock,04/24/24,https://www.nbcsportschicago.com/nfl/chicago-bears/bears-analysis/schrocks-final-bears-2024-mock-draft-caleb-williams-and-plan-to-ace-rare-opportunity/556851/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,4
/team-mock-drafts/2024/bears-bears-talk-2024-pete-martuneac?date=2024-04-14,6,6,2,3,3,2,1,1,,,0,0,0.0,0.5,0.3333333333333333,0.0,0.5,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,9,18,0.5,9,18,0.5,50.0,Bears Talk,Pete Martuneac,04/14/24,https://www.bearstalk.com/2024/04/14/chicago-bears-full-2024-nfl-mock-draft-caleb-williams-marvin-harrison-jr?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,6
/team-mock-drafts/2024/giants-north-jersey-2024-art-stapleton?date=2024-04-24,6,5,2,2,4,2,1,1,,,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,9,18,0.5,9,18,0.5,50.0,North Jersey,Art Stapleton,04/24/24,https://www.northjersey.com/story/sports/nfl/giants/2024/04/24/ny-giants-mock-draft-2024-drake-maye-trade-joe-schoen/73404002007/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,6
/team-mock-drafts/2024/seahawks-seahawks-com-2024-rob-rang?date=2024-04-23,2,2,0,0,0,0,1,1,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,3,6,0.5,3,6,0.5,50.0,Seahawks.com,Rob Rang,04/23/24,https://www.seahawks.com/news/rob-rang-s-draft-preview-seahawks-7-round-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,2
/team-mock-drafts/2024/buccaneers-pro-football-focus-2024-trevor-sikkema?date=2024-04-22,7,7,0,0,2,0,3,3,,,0,0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.42857142857142855,0.42857142857142855,9,21,0.42857142857142855,9,21,0.42857142857142855,42.857142857142854,Pro Football Focus,Trevor Sikkema,04/21/24,https://www.pff.com/news/draft-tampa-bay-buccaneers-7-round-2024-nfl-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7
/team-mock-drafts/2024/cardinals-cards-wire-2024-jess-root?date=2024-04-20,11,10,2,2,7,2,3,2,,,0,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.6363636363636364,0.9090909090909091,0.18181818181818182,0.2727272727272727,0.18181818181818182,14,33,0.42424242424242425,14,33,0.42424242424242425,42.42424242424242,Cards Wire,Jess Root,04/20/24,https://cardswire.usatoday.com/lists/nfl-mock-draft-arizona-cardinals-7-round-simulation-marvin-harrison/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,11
