author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_mean_pick_abs_error
Stephen Reed,Stampede Blue,1,45.83333333333333,44.0,0.4583333333333333,0.8125,0.1875,0.28125,0.34375,0.8125,1.0,7.65625
Tyler Sullivan,CBS,1,45.83333333333333,44.0,0.4583333333333333,0.8125,0.25,0.28125,0.40625,0.8125,1.0,5.25
Anthony Rizzuti,Panthers Wire,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.1875,0.25,0.3125,0.875,1.0,5.59375
Chris Perkins,Sun Sentinel,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.1875,0.25,0.34375,0.875,1.0,5.46875
Cody Zeeb,Sports Gambling Podcast,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.15625,0.25,0.34375,0.875,1.0,6.34375
Daniel Jeremiah,NFL.com,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.1875,0.25,0.375,0.875,1.0,5.0
Eddie Brown,San Diego Union Tribune,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.125,0.25,0.40625,0.875,1.0,6.375
Evan Wanish,Bucs Nation,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.15625,0.25,0.375,0.875,1.0,5.84375
Jeff McLane,Philadelphia Inquirer,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.1875,0.25,0.375,0.875,1.0,5.03125
Matt Johnson,Sportsnaut,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.21875,0.25,0.34375,0.875,1.0,4.78125
Michael Middlehurst-Schwartz,USA Today,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.28125,0.25,0.375,0.875,1.0,4.9375
Rob Staton,Seahawks Draft Blog,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.15625,0.25,0.28125,0.875,1.0,5.28125
Ryan Wilson,CBS,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.21875,0.25,0.21875,0.875,1.0,5.40625
Sam Farmer,LA Times,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.25,0.25,0.34375,0.875,1.0,4.84375
Sean Green,Sports Gambling Podcast,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.1875,0.25,0.375,0.875,1.0,6.0625
Trevor Sikkema,Pro Football Focus,1,45.83333333333333,44.0,0.4583333333333333,0.875,0.21875,0.25,0.34375,0.875,1.0,4.59375
Benjamin Allbright,KOA,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.1875,0.25,0.25,0.84375,1.0,6.65625
Brian Lamb,NFL Draft Lounge,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.1875,0.25,0.21875,0.84375,1.0,6.4375
Bruce Nolan,Buffalo Rumblings,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.15625,0.25,0.34375,0.84375,1.0,8.875
C.J. Doon,Baltimore Sun,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.15625,0.25,0.3125,0.84375,1.0,5.4375
Erich Richter,NY Post,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.21875,0.25,0.25,0.84375,1.0,5.71875
Evan Silva,Establish The Run,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.15625,0.25,0.375,0.84375,1.0,6.03125
Hayden Winks,Underdog Fantasy,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.15625,0.25,0.28125,0.84375,1.0,5.1875
Jacob Camenker,Sporting News,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.1875,0.25,0.25,0.84375,1.0,10.59375
Joe Schad,The Palm Beach Post,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.21875,0.25,0.40625,0.84375,1.0,6.21875
Joe Serpico,Press Box,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.1875,0.25,0.28125,0.84375,1.0,7.25
Liam Blutman,Barstool Sports,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.21875,0.25,0.375,0.84375,1.0,9.125
Marco Enriquez,Fantasy Pros,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.15625,0.25,0.40625,0.84375,1.0,8.46875
Matthew Jones,Fantasy Pros,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.21875,0.25,0.40625,0.84375,1.0,5.96875
Mike Nicastro,Behind The Steel Curtain,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.15625,0.25,0.28125,0.84375,1.0,6.125
Ray Mencio,NFL Rough Draft,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.1875,0.25,0.3125,0.84375,1.0,5.25
Sam Teets,Sports Talk,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.1875,0.25,0.34375,0.84375,1.0,5.75
Scotty Payne,Mile High Report,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.21875,0.25,0.3125,0.84375,1.0,6.15625
Staff,ESPN,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.28125,0.25,0.28125,0.84375,1.0,5.28125
Tim Lettiero,Cowboys Wire,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.21875,0.25,0.34375,0.84375,1.0,5.46875
Zach Brunner,Flurry Sports,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.21875,0.25,0.34375,0.84375,1.0,7.5625
Phil Perry,NBC Sports Boston,1,44.79166666666667,43.0,0.4479166666666667,0.90625,0.1875,0.21875,0.28125,0.90625,1.0,5.3125
Sean Balzer,NFL Draft Lounge,1,44.79166666666667,43.0,0.4479166666666667,0.90625,0.125,0.21875,0.28125,0.90625,1.0,6.1875
Ethan Woodle,NFL Trade Rumors,1,43.75,42.0,0.4375,0.75,0.1875,0.28125,0.34375,0.75,1.0,10.03125
Andrew Aziz,Stampede Blue,1,43.75,42.0,0.4375,0.8125,0.21875,0.25,0.1875,0.8125,1.0,8.3125
Andrew Falce,Still Curtain,1,43.75,42.0,0.4375,0.8125,0.21875,0.25,0.4375,0.8125,1.0,7.25
Charles Davis,NFL.com,1,43.75,42.0,0.4375,0.8125,0.25,0.25,0.34375,0.8125,1.0,6.125
Chris Roling,Bengals Wire,1,43.75,42.0,0.4375,0.8125,0.21875,0.25,0.3125,0.8125,1.0,5.71875
FanNation,SI,1,43.75,42.0,0.4375,0.8125,0.1875,0.25,0.40625,0.8125,1.0,6.03125
Justin Ockun,Student Life,1,43.75,42.0,0.4375,0.8125,0.21875,0.25,0.3125,0.8125,1.0,9.03125
Peter Jurich,Bear Goggles On,1,43.75,42.0,0.4375,0.8125,0.1875,0.25,0.28125,0.8125,1.0,7.0625
Staff,Takeaways,1,43.75,42.0,0.4375,0.8125,0.125,0.25,0.3125,0.8125,1.0,7.28125
Staff,The Athletic,1,43.75,42.0,0.4375,0.8125,0.15625,0.25,0.3125,0.8125,1.0,6.875
Tony Mario,Draft Utopia,1,43.75,42.0,0.4375,0.8125,0.1875,0.25,0.28125,0.8125,1.0,8.34375
Dane Brugler,The Athletic,1,43.75,42.0,0.4375,0.875,0.15625,0.21875,0.3125,0.875,1.0,5.03125
Derek Togerson,NBC San Diego,1,43.75,42.0,0.4375,0.875,0.21875,0.21875,0.375,0.875,1.0,6.90625
Jeff Bell,Football Guys,1,43.75,42.0,0.4375,0.875,0.1875,0.21875,0.25,0.875,1.0,6.3125
Jon Witt,Fantasy Six Pack,1,43.75,42.0,0.4375,0.875,0.15625,0.21875,0.25,0.875,1.0,5.59375
Pete Prisco,CBS,1,43.75,42.0,0.4375,0.875,0.1875,0.21875,0.34375,0.875,1.0,8.03125
Staff,SB Nation,1,43.75,42.0,0.4375,0.875,0.21875,0.21875,0.375,0.875,1.0,5.34375
Timo Riske,Pro Football Focus,1,43.75,42.0,0.4375,0.875,0.1875,0.21875,0.375,0.875,1.0,8.0625
Tim Twentyman,DetroitLions.com,1,43.67816091954023,38.0,0.4367816091954023,0.8275862068965517,0.1724137931034483,0.2413793103448276,0.3103448275862069,0.8275862068965517,1.0,6.586206896551724
Brad Menendez,Draft Countdown,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.1875,0.25,0.28125,0.78125,1.0,8.4375
Chris Emma,Audacity Sports,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.25,0.25,0.34375,0.78125,1.0,8.28125
Daulton Drew,Phin Phanatic,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.1875,0.25,0.40625,0.78125,1.0,7.96875
Justin Mark,Sports Gambling Podcast,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.1875,0.25,0.3125,0.78125,1.0,10.0625
Kyle Newman,Jets X-Factor,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.15625,0.25,0.25,0.78125,1.0,8.1875
Andrew Caley,Covers,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.125,0.21875,0.34375,0.84375,1.0,5.96875
Andrew Cooper,Fantasy Alarm,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.21875,0.21875,0.28125,0.84375,1.0,7.625
Andy Young,Spectrum News,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.1875,0.21875,0.3125,0.84375,1.0,5.4375
Chris Gregory,Rotoballer,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.21875,0.21875,0.28125,0.84375,1.0,8.4375
Connor Rogers,NBC Sports,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.1875,0.21875,0.375,0.84375,1.0,5.4375
Danny Kelly,The Ringer,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.28125,0.21875,0.40625,0.84375,1.0,5.40625
Eric Edholm,NFL.com,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.1875,0.21875,0.3125,0.84375,1.0,6.375
Jeremy Bissett,NFL Draft Scout,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.1875,0.21875,0.25,0.84375,1.0,6.21875
Jeremy Klump,The Morning Call,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.15625,0.21875,0.40625,0.84375,1.0,6.46875
Keith Sanchez,The Draft Network,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.1875,0.21875,0.40625,0.84375,1.0,4.8125
Nick Wright,Fox Sports,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.1875,0.21875,0.40625,0.84375,1.0,7.90625
Ryan Roberts,College Sports Wire,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.125,0.21875,0.34375,0.84375,1.0,6.40625
Staff,NBC Sports,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.1875,0.21875,0.375,0.84375,1.0,4.65625
Staff,NY Daily News,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.1875,0.21875,0.28125,0.84375,1.0,6.34375
Jimmy Kempski,Philly Voice,1,42.70833333333333,41.0,0.4270833333333333,0.90625,0.125,0.1875,0.25,0.90625,1.0,5.15625
Calvin Watkins,Dallas Morning News,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.21875,0.21875,0.3125,0.8125,1.0,6.125
Freddie Boston,Lombardi Ave,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.21875,0.21875,0.4375,0.8125,1.0,6.5
Josh Edwards,CBS,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.125,0.21875,0.28125,0.8125,1.0,6.625
Justin Melo,The Draft Network,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.21875,0.21875,0.28125,0.8125,1.0,6.875
Mike Mulhern,NBC Sports Philadelphia,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.125,0.21875,0.25,0.8125,1.0,6.59375
Ryan Kramer,Sports Gambling Podcast,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.15625,0.21875,0.3125,0.8125,1.0,7.21875
Staff,The Score,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.3125,0.21875,0.3125,0.8125,1.0,5.96875
Alan Saunders,Steelers Now,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.0625,0.1875,0.25,0.875,1.0,5.96875
Armando Salguero,Outkick,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.1875,0.1875,0.375,0.875,1.0,6.71875
Chris Trapasso,CBS,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.21875,0.1875,0.3125,0.875,1.0,4.40625
Garrett Podell,CBS,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.09375,0.1875,0.40625,0.875,1.0,5.375
Josh Norris,Underdog Fantasy,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.125,0.1875,0.3125,0.875,1.0,6.09375
Mike Fanelli,Fantasy Pros,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.1875,0.1875,0.25,0.875,1.0,5.0
Mike Florio,NBC Sports,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.15625,0.1875,0.25,0.875,1.0,6.03125
Thor Nystrom,Fantasy Pros,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.15625,0.1875,0.375,0.875,1.0,5.25
Staff,Sports Gambling Podcast,1,40.86021505376344,38.0,0.40860215053763443,0.8387096774193549,0.1935483870967742,0.1935483870967742,0.22580645161290322,0.8387096774193549,1.0,6.161290322580645
Andrew Harbaugh,Vikings Wire,1,40.625,39.0,0.40625,0.78125,0.15625,0.21875,0.28125,0.78125,1.0,6.75
Ben Axelrod,The Comeback,1,40.625,39.0,0.40625,0.78125,0.15625,0.21875,0.4375,0.78125,1.0,7.8125
Matt Fitzgerald,Whiskey Riff,1,40.625,39.0,0.40625,0.78125,0.1875,0.21875,0.40625,0.78125,1.0,7.21875
Cam Inman,The Mercury News,1,40.625,39.0,0.40625,0.84375,0.125,0.1875,0.3125,0.84375,1.0,6.53125
Carter Landis,SI,1,40.625,39.0,0.40625,0.84375,0.125,0.1875,0.3125,0.84375,1.0,5.65625
Chad Reuter,NFL.com,1,40.625,39.0,0.40625,0.84375,0.15625,0.1875,0.1875,0.84375,1.0,7.375
David Furones,Sun Sentinel,1,40.625,39.0,0.40625,0.84375,0.1875,0.1875,0.4375,0.84375,1.0,5.84375
Gennaro Filice,NFL.com,1,40.625,39.0,0.40625,0.84375,0.21875,0.1875,0.3125,0.84375,1.0,6.65625
Jeff Kerr,CBS,1,40.625,39.0,0.40625,0.84375,0.1875,0.1875,0.3125,0.84375,1.0,5.9375
Kyle Lindemann,Rotoballer,1,40.625,39.0,0.40625,0.84375,0.15625,0.1875,0.28125,0.84375,1.0,6.09375
Mike Luchene,NFL Rough Draft,1,40.625,39.0,0.40625,0.84375,0.125,0.1875,0.28125,0.84375,1.0,6.5625
Reuben Frank,NBC Sports Philadelphia,1,40.625,39.0,0.40625,0.84375,0.15625,0.1875,0.25,0.84375,1.0,6.75
Shane Hallam,Draft Countdown,1,40.625,39.0,0.40625,0.84375,0.125,0.1875,0.28125,0.84375,1.0,6.34375
Chris Tomasson,Denver Gazette,1,40.625,39.0,0.40625,0.90625,0.1875,0.15625,0.40625,0.90625,1.0,4.28125
Bowen Morrison,Wayland Student Press,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.15625,0.21875,0.28125,0.75,1.0,12.375
Doug McCray,Full Press Coverage,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.1875,0.21875,0.34375,0.75,1.0,6.6875
Staff,Yahoo Sports,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.1875,0.21875,0.28125,0.75,1.0,8.8125
Steven Cheah,Barstool Sports,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.125,0.21875,0.21875,0.75,1.0,7.34375
Bob Morris,SI,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.34375,0.8125,1.0,6.5
Conor Orr,SI,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.34375,0.8125,1.0,7.875
David Howman,Blogging The Boys,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.15625,0.1875,0.34375,0.8125,1.0,7.21875
Eric Galko,CBS,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.3125,0.8125,1.0,6.4375
Gordon McGuinness,Pro Football Focus,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.15625,0.1875,0.1875,0.8125,1.0,8.625
Hunter Haas,Haas Football,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.15625,0.1875,0.21875,0.8125,1.0,6.5
