section,year,cache_id,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,description,intro,external_url,rankings_url,completed_url,completion_percentage,completion_place,most_accurate,temporary_mock,scheduled_to_be_deleted,time_left_before_deletion,top_authors_count,twitter,user_mock,user_premium,selection_count,previous_mock_date_count,source_team_slug,source_team_name,source_team_code,source_team_city,source_team_page_url,source_team_page_number,source_team_total_pages,source_team_year,list_rank
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/cardinals-pro-football-focus-2024-trevor-sikkema?date=2024-04-22,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/cardinals-pro-football-focus-2024-trevor-sikkema?date=2024-04-22,Pro Football Focus,Trevor Sikkema,04/21/24,"Arizona Cardinals 7-round mock draft: Marvin Harrison Jr., Jer'Zhan Newton go in Round 1 | NFL Draft | PFF : The Arizona Cardinals secure a bevy of starting-caliber players in this seven-round 2024 NFL mock draft.","The Cardinals take Marvin Harrison Jr. and Jer'Zhan Newton in Round 1: Harrison is one of the most complete prospects out there, and Newton brings a wide variety of pass-rush moves and counters. More interior help with Zach Frazier: The Cardinals' interior offensive line is lacking on paper. Frazier can help with his strong body control and forearm/grip strength.",https://www.pff.com/news/draft-arizona-cardinals-7-round-2024-nfl-mock-draft-marvin-harrison-jr-jerzhan-newton?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,04/30/2024 10:19am CDT,0,TampaBayTre,False,False,11,1,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,1,2,2024,1
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/cardinals-cards-wire-2024-jess-root?date=2024-04-20,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/cardinals-cards-wire-2024-jess-root?date=2024-04-20,Cards Wire,Jess Root,04/20/24,"Final 7-round Cardinals mock draft nets WR, pass rusher in Round 1 : The Cardinals make no trades and have some good players fall to them early in the draft.",It is the final weekend before the 2024 NFL draft and that means this is the last mock draft Saturday in which we do a full seven-round simulation of the draft for the Arizona Cardinals. You will probably be pleased with the results. There are no trades because the players on the board work out. A unexpected pass rusher falls to the 27th pick and a center lands to them in Round 2. Check out the picks in this final seven-round Cardinals mock draft simulation.,https://cardswire.usatoday.com/lists/nfl-mock-draft-arizona-cardinals-7-round-simulation-marvin-harrison/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,04/27/2024 10:41pm CDT,0,senorjessroot,False,False,11,12,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,1,2,2024,2
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/falcons-draft-countdown-2024-paul-guillemette?date=2024-04-12,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/falcons-draft-countdown-2024-paul-guillemette?date=2024-04-12,Draft Countdown,Paul Guillemette,04/12/24,Atlanta Falcons 2024 Team Mock Draft - NFL Draft Countdown : What can the Atlanta Falcons add to build around the addition of QB Kirk Cousins? Pigskin Paul dives in with his Falcons mock draft.,"It looked for a while like Falcon’s Owner Arthur Blank was not going to get any of the big fish he was looking to land in VFA. And then just as the 2024 VFA opened in March he got perhaps the biggest fish of all in QB/KIRK COUSINS. A ripple of excitement went through Atlanta Falcons Land. Blank wrote a darn big check (with more to come) to get the deal done, but like many Octogenarian sports owners, Mr. Blank is looking for one last successful Super Bowl trip (and victory) to crown his franchise ownership stint. The signing lit the fuse for a successful run in re-signing many of their own VFA, plus a few more on the open market. Now they approach the Draft with their final chance to plug in some talent that can lift the team to serious contender status.  The team currently has 8 Draft Picks in their quiver and the luxury of being able to pick the best prospects overall regardless of position more often than not. Just about every team says that is their desired mode of picking, but when the Draft weekend rolls around the: “need” word comes into play quite often for many teams. I will be looking to grab some serious talent with the 4 Picks they have in the Top 79.",https://www.draftcountdown.com/2024-nfl-draft/team-mock-drafts/atlanta-falcons-2024-team-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,04/21/2024 11:58pm CDT,0,PigskinPaul,False,False,8,1,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,1,2,2024,3
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/falcons-falcons-wire-2024-matt-urben?date=2024-04-15,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/falcons-falcons-wire-2024-matt-urben?date=2024-04-15,Falcons Wire,Matt Urben,04/15/24,Falcons bolster defense after trading down in new 7-round mock draft : #Falcons bolster their defense after trading with the Buffalo Bills in our latest 7-round mock draft,"Barring some sort of tampering punishment by the NFL, the Atlanta Falcons will have the eighth overall for the third consecutive draft. Even if the Falcons can keep their first-round pick, there’s a good chance that general manager Terry Fontenot will surprise fans with his selection once again. Alabama EDGE Dallas Turner has become the trendy pick among the media and fans, but Atlanta’s front office firmly believes in drafting for value over need. At this point, it’s tough to know whether or not the Falcons view Turner as someone worthy of the No. 8 pick. If one of the top WR prospects — like Washington’s Rome Odunze — is available, it wouldn’t surprise me to see Atlanta trade back. In our latest seven-round Falcons mock draft, Atlanta swaps first-round picks with Buffalo before bolstering the secondary.",https://thefalconswire.usatoday.com/lists/2024-nfl-draft-falcons-cooper-dejean-trade-bills/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,04/22/2024 11:07pm CDT,0,MattUrben,False,False,9,10,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,1,2,2024,4
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/falcons-atlantafalcons-com-2024-tori-mcelhaney?date=2024-04-17,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/falcons-atlantafalcons-com-2024-tori-mcelhaney?date=2024-04-17,AtlantaFalcons.com,Tori McElhaney,04/17/24,Tori McElhaney's seven-round mock draft: Falcons move around the draft board to set up their future : Each member of the Falcons editorial team will release a seven-round mock draft this week. Up first was Terrin Waack. Now Tori McElhaney takes over and she argues quality is better than quantity.,"Get ready for some movement. I have my GM hat on and I am ready to make some deals that shuffle the current and future draft boards. In this scenario, I know exactly who I want and I know precisely what I need to do to acquire what I want. Therefore, you shouldn't be surprised when I speak with conviction about the need for future draft capital, which I do right off the bat in the first round. The Falcons roster at the current moment -- even without a draft class -- is in a very competitive spot. The draft class should only enhance that, and I am OK dealing out picks to other teams to secure that enhancement. I don't feel a great need to hold onto all eight picks the Falcons have right now. If anything, if I can move two or three away to get the guy(s) I want while also using the No. 8 overall pick as leverage to nab future draft capital? Well, that's exactly the game plan, y'all",https://www.atlantafalcons.com/news/tori-mcelhaney-seven-round-mock-draft-falcons-move-around-the-draft-board-trade?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,04/24/2024 10:30pm CDT,0,tori_mcelhaney,False,False,4,1,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,1,2,2024,5
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/falcons-the-athletic-2024-josh-kendall?date=2024-04-22,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/falcons-the-athletic-2024-josh-kendall?date=2024-04-22,The Athletic,Josh Kendall,04/22/24,"Falcons 7-round NFL mock draft: 3 questions key to critical first-round decision : The Falcons are set to pick in the top 10 of the NFL Draft for the fourth straight season, but will they keep the pick?","It’s NFL Draft week, and we’re taking our last crack at predicting what the Atlanta Falcons will do starting Thursday night in Detroit. These exercises so far have come down to three questions: Trade down or stay put? Edge rusher or cornerback? And, what if one of the top three wide receivers falls to No. 8? Let’s take them in reverse order. It’s very possible one of the top pass-catching prospects — Ohio State’s Marvin Harrison Jr., LSU’s Malik Nabers and Washington’s Rome Odunze — will be available at eight. All it would take is four quarterbacks and Notre Dame offensive tackle Joe Alt being picked in the top seven.",https://theathletic.com/5424153/2024/04/22/falcons-mock-draft-2024-quinyon-mitchell/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,04/29/2024 11:24pm CDT,0,JoshTheAthletic,False,False,7,2,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,1,2,2024,6
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/falcons-si-2024-daniel-flick?date=2024-04-25,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/falcons-si-2024-daniel-flick?date=2024-04-25,SI,Daniel Flick,04/25/24,"Flickâs Final Atlanta Falcons Mock Draft: Why Dallas Turner Makes Sense in First Round : From No. 8 to No. 197, a full look at projections for the Atlanta Falconsâ 2024 NFL Draft.","When Roger Goodell shimmies down the proverbial chimney Thursday night, card in hand, boos pouring down, Atlanta Falcons head coach Raheem Morris will be moments away from getting a shiny new toy. Atlanta holds the No. 8 overall pick in the 2024 NFL Draft, marking the third consecutive year it’s selected at that spot. But the Falcons have seven more picks thereafter, including three particularly critical choices on Day 2. So, how will it all shake out?",https://www.si.com/nfl/falcons/news/atlanta-falcons-final-2024-nfl-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,05/02/2024 07:53pm CDT,0,ByDanielFlick,False,False,8,1,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,1,2,2024,7
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/falcons-atlantafalcons-com-2024-terrin-waack?date=2024-04-16,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/falcons-atlantafalcons-com-2024-terrin-waack?date=2024-04-16,AtlantaFalcons.com,Terrin Waack,04/16/24,"Terrin Waack's seven-round mock draft: Falcons land a running mate for A.J. Terrell : Each member of the Falcons editorial team will release a seven-round mock draft this week. Up first, Terrin Waack.","Let's stick to the facts up top before everything gets hypothetical down below. The 2024 NFL Draft is next week, running April 25-27 in Detroit. There will be seven rounds with 257 picks over the course of the three days. The Atlanta Falcons, as it stands, own eight selections, starting with No. 8 in the first round and ending with No. 197 in the sixth round. The following is the first of three seven-round mock drafts to be released this week. Each member of the Falcons editorial staff will share who they'd pick if given the power in Atlanta, starting with yours truly. Please enjoy – and try not to take this too seriously. A simulator chose all non-Falcons outcomes.",https://www.atlantafalcons.com/news/seven-round-mock-draft-2024-terrin-waack-terrion-arnold-michael-penix-jr?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,04/23/2024 10:53pm CDT,0,TerrinWaack,False,False,8,1,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,2,2,2024,8
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/falcons-atlantafalcons-com-2024-amna-subhan?date=2024-04-18,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/falcons-atlantafalcons-com-2024-amna-subhan?date=2024-04-18,AtlantaFalcons.com,Amna Subhan,04/18/24,"Amna Subhan's seven-round mock draft: Falcons trade town in first round to get their edge rusher and more  : Each member of the Falcons editorial team will release a seven-round mock draft this week. Terrin Waack and Tori McElhaney made their picks. To wrap up, Amna Subhan is on the clock.","In just about a week's time, the Falcons will be on the clock in the 2024 NFL Draft. We'll finally get answers about what Terry Fontenot and Raheem Morris will do with the No. 8 pick and so on, as they continue to build a roster in hopes of taking Atlanta to new heights. Until then... you get me. I've run a full mock draft simulator — I'm not kidding — at least 50 times trying to create the best combination, especially with the later rounds. Not to mention pouring over Dane Brugler’s The Beast draft guide for hours. What I learned is the Falcons have built leverage through free agency and can get what they want, plus a little more, if they trade down.",https://www.atlantafalcons.com/news/amna-subhan-seven-round-mock-draft-falcons-trade-town-in-first-round-to-get-their-edge-rusher-and-more?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,04/26/2024 12:55am CDT,0,amna__subhan,False,False,7,1,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,2,2,2024,9
teams,2024,team_mocks/Show-0,/team-mock-drafts/2024/falcons-the-falcoholic-2024-kevin-knight?date=2024-04-23,https://www.nflmockdraftdatabase.com/team-mock-drafts/2024/falcons-the-falcoholic-2024-kevin-knight?date=2024-04-23,The Falcoholic,Kevin Knight,04/23/24,"Final Falcons draft predictions and mock draft : With just days to go until the 2024 NFL Draft kicks off, we’re here is here to deliver our final predictions for the Falcons, including a full 7-round mock draft with our best guess at Atlanta’s plans.","The end is nigh. With just days to go until the 2024 NFL Draft, the time has come for my final Atlanta Falcons mock draft of this draft cycle. This will be the one where I try my hardest to predict what the team will do—and I’ll be pretty happy if I get one or two picks right. There will be no trades in this mock either, even though I feel pretty strongly that Atlanta will be trying to trade down from the eighth overall pick. If you’re looking for my final mock with trades, you can check out Monday’s mock draft. Aside from any potential curveballs, like a looming tampering investigation and possible draft pick penalties, we should have a pretty good idea of how things are looking for the Falcons in this draft. I don’t necessarily have any insider info for these picks, just making predictions based on my experience with Terry Fontenot’s drafting. How much could it change with a (somewhat) new coaching staff in place? I guess we’ll find out!",https://www.thefalcoholic.com/2024/4/23/24135228/falcons-final-nfl-draft-predictions-mock-draft-kirk-cousins-tampering-terry-fontenot-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2024/consensus-big-board-2024,https://www.nflmockdraftdatabase.com/mock-drafts/2024/final-scores,,,False,False,False,05/01/2024 12:50pm CDT,0,FalcoholicKevin,False,False,8,7,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,2,2,2024,10
