section,year,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,external_url,pick,pick_label,round_number,player_name,player_position,player_url,college_name,college_url,team_slug,team_name,team_url,team_color,correct,traded,user_pick,blurb,value_pick,reach_pick,rare_pick,in_mock_year
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,1,1,1,Caleb Williams,QB,https://www.nflmockdraftdatabase.com/players/2024/caleb-williams,USC,https://www.nflmockdraftdatabase.com/colleges/2024/usc-trojans,chicago-bears,Chicago Bears,https://www.nflmockdraftdatabase.com/teams/2024/chicago-bears,#03202F,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,2,2,1,Jayden Daniels,QB,https://www.nflmockdraftdatabase.com/players/2024/jayden-daniels,LSU,https://www.nflmockdraftdatabase.com/colleges/2024/lsu-tigers,washington-commanders,Washington Commanders,https://www.nflmockdraftdatabase.com/teams/2024/washington-commanders,#5A1414,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,3,3,1,Drake Maye,QB,https://www.nflmockdraftdatabase.com/players/2024/drake-maye,North Carolina,https://www.nflmockdraftdatabase.com/colleges/2024/north-carolina-tar-heels,new-england-patriots,New England Patriots,https://www.nflmockdraftdatabase.com/teams/2024/new-england-patriots,#0D254C,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,4,4,1,Marvin Harrison Jr.,WR,https://www.nflmockdraftdatabase.com/players/2024/marvin-harrison-jr,Ohio State,https://www.nflmockdraftdatabase.com/colleges/2024/ohio-state-buckeyes,arizona-cardinals,Arizona Cardinals,https://www.nflmockdraftdatabase.com/teams/2024/arizona-cardinals,#9B2743,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,5,5,1,Joe Alt,OT,https://www.nflmockdraftdatabase.com/players/2024/joe-alt,Notre Dame,https://www.nflmockdraftdatabase.com/colleges/2024/notre-dame-fighting-irish,los-angeles-chargers,Los Angeles Chargers,https://www.nflmockdraftdatabase.com/teams/2024/los-angeles-chargers,#0073CF,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,6,6,1,Malik Nabers,WR,https://www.nflmockdraftdatabase.com/players/2024/malik-nabers,LSU,https://www.nflmockdraftdatabase.com/colleges/2024/lsu-tigers,new-york-giants,New York Giants,https://www.nflmockdraftdatabase.com/teams/2024/new-york-giants,#192F6B,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7,7,1,J.C. Latham,OT,https://www.nflmockdraftdatabase.com/players/2024/jc-latham,Alabama,https://www.nflmockdraftdatabase.com/colleges/2024/alabama-crimson-tide,tennessee-titans,Tennessee Titans,https://www.nflmockdraftdatabase.com/teams/2024/tennessee-titans,#4B92DB,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,8,8,1,Michael Penix Jr.,QB,https://www.nflmockdraftdatabase.com/players/2024/michael-penix-jr,Washington,https://www.nflmockdraftdatabase.com/colleges/2024/washington-huskies,atlanta-falcons,Atlanta Falcons,https://www.nflmockdraftdatabase.com/teams/2024/atlanta-falcons,#A6192D,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,9,9,1,Rome Odunze,WR,https://www.nflmockdraftdatabase.com/players/2024/rome-odunze,Washington,https://www.nflmockdraftdatabase.com/colleges/2024/washington-huskies,chicago-bears,Chicago Bears,https://www.nflmockdraftdatabase.com/teams/2024/chicago-bears,#03202F,False,,False,,False,False,False,True
actual-draft-results,2024,/mock-drafts/2024/final-draft-results-2024?date=2024-06-13,https://www.nflmockdraftdatabase.com/nfl-draft-results-2024,Final Draft Results,Staff,06/12/24,/final-draft-results-2024?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,10,10,1,J.J. McCarthy,QB,https://www.nflmockdraftdatabase.com/players/2024/jj-mccarthy,Michigan,https://www.nflmockdraftdatabase.com/colleges/2024/michigan-wolverines,minnesota-vikings,Minnesota Vikings,https://www.nflmockdraftdatabase.com/teams/2024/minnesota-vikings,#582C81,False,,False,,False,False,False,True
