year,team_slug,team_name,team_code,team_city,team_page_url,pick,window_name,rank,count,player_name,player_position,college_name,player_url
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,one_month,2,20,Tristan Wirfs,OT,Iowa,https://www.nflmockdraftdatabase.com/players/2020/tristan-wirfs
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,one_month,3,7,Mekhi Becton,OT,Louisville,https://www.nflmockdraftdatabase.com/players/2020/mekhi-becton
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,one_month,4,4,Derrick Brown,DL,Auburn,https://www.nflmockdraftdatabase.com/players/2020/derrick-brown
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,one_month,4,13,Other,,,https://www.nflmockdraftdatabase.com
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,two_months,1,19,CeeDee Lamb,WR,Oklahoma,https://www.nflmockdraftdatabase.com/players/2020/ceedee-lamb
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,two_months,2,15,Tristan Wirfs,OT,Iowa,https://www.nflmockdraftdatabase.com/players/2020/tristan-wirfs
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,two_months,3,11,Jedrick Wills Jr.,OT,Alabama,https://www.nflmockdraftdatabase.com/players/2020/jedrick-wills-jr
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,two_months,4,8,Mekhi Becton,OT,Louisville,https://www.nflmockdraftdatabase.com/players/2020/mekhi-becton
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,two_months,4,13,Other,,,https://www.nflmockdraftdatabase.com
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,all_time,1,98,Jedrick Wills Jr.,OT,Alabama,https://www.nflmockdraftdatabase.com/players/2020/jedrick-wills-jr
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,all_time,2,89,Tristan Wirfs,OT,Iowa,https://www.nflmockdraftdatabase.com/players/2020/tristan-wirfs
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,all_time,3,51,CeeDee Lamb,WR,Oklahoma,https://www.nflmockdraftdatabase.com/players/2020/ceedee-lamb
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,all_time,4,39,Derrick Brown,DL,Auburn,https://www.nflmockdraftdatabase.com/players/2020/derrick-brown
2020,arizona-cardinals,Arizona Cardinals,ARI,Arizona,https://www.nflmockdraftdatabase.com/teams/2026/arizona-cardinals,8,all_time,4,122,Other,,,https://www.nflmockdraftdatabase.com
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_week,1,32,Javon Kinlaw,DL,South Carolina,https://www.nflmockdraftdatabase.com/players/2020/javon-kinlaw
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_week,2,32,C.J. Henderson,CB,Florida,https://www.nflmockdraftdatabase.com/players/2020/cj-henderson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_week,3,28,K'Lavon Chaisson,EDGE,LSU,https://www.nflmockdraftdatabase.com/players/2020/klavon-chaisson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_week,4,4,Yetur Gross-Matos,EDGE,Penn State,https://www.nflmockdraftdatabase.com/players/2020/yetur-gross-matos
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_week,4,11,Other,,,https://www.nflmockdraftdatabase.com
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_weeks,1,16,C.J. Henderson,CB,Florida,https://www.nflmockdraftdatabase.com/players/2020/cj-henderson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_weeks,2,8,K'Lavon Chaisson,EDGE,LSU,https://www.nflmockdraftdatabase.com/players/2020/klavon-chaisson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_weeks,3,4,Javon Kinlaw,DL,South Carolina,https://www.nflmockdraftdatabase.com/players/2020/javon-kinlaw
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_weeks,4,2,Trevon Diggs,CB,Alabama,https://www.nflmockdraftdatabase.com/players/2020/trevon-diggs
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_weeks,4,5,Other,,,https://www.nflmockdraftdatabase.com
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_month,1,24,C.J. Henderson,CB,Florida,https://www.nflmockdraftdatabase.com/players/2020/cj-henderson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_month,2,19,K'Lavon Chaisson,EDGE,LSU,https://www.nflmockdraftdatabase.com/players/2020/klavon-chaisson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_month,3,7,Javon Kinlaw,DL,South Carolina,https://www.nflmockdraftdatabase.com/players/2020/javon-kinlaw
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_month,4,6,Kristian Fulton,CB,LSU,https://www.nflmockdraftdatabase.com/players/2020/kristian-fulton
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,one_month,4,6,Other,,,https://www.nflmockdraftdatabase.com
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_months,1,30,K'Lavon Chaisson,EDGE,LSU,https://www.nflmockdraftdatabase.com/players/2020/klavon-chaisson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_months,2,8,Javon Kinlaw,DL,South Carolina,https://www.nflmockdraftdatabase.com/players/2020/javon-kinlaw
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_months,3,8,A.J. Epenesa,EDGE,Iowa,https://www.nflmockdraftdatabase.com/players/2020/aj-epenesa
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_months,4,6,C.J. Henderson,CB,Florida,https://www.nflmockdraftdatabase.com/players/2020/cj-henderson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,two_months,4,11,Other,,,https://www.nflmockdraftdatabase.com
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,all_time,1,105,K'Lavon Chaisson,EDGE,LSU,https://www.nflmockdraftdatabase.com/players/2020/klavon-chaisson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,all_time,2,83,C.J. Henderson,CB,Florida,https://www.nflmockdraftdatabase.com/players/2020/cj-henderson
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,all_time,3,61,Javon Kinlaw,DL,South Carolina,https://www.nflmockdraftdatabase.com/players/2020/javon-kinlaw
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,all_time,4,39,A.J. Epenesa,EDGE,Iowa State,https://www.nflmockdraftdatabase.com/players/2020/aj-epenesa
2020,atlanta-falcons,Atlanta Falcons,ATL,Atlanta,https://www.nflmockdraftdatabase.com/teams/2026/atlanta-falcons,16,all_time,4,68,Other,,,https://www.nflmockdraftdatabase.com
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_week,1,38,Kenneth Murray,LB,Oklahoma,https://www.nflmockdraftdatabase.com/players/2020/kenneth-murray
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_week,2,27,Patrick Queen,LB,LSU,https://www.nflmockdraftdatabase.com/players/2020/patrick-queen
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_week,3,17,Cesar Ruiz,IOL,Michigan,https://www.nflmockdraftdatabase.com/players/2020/cesar-ruiz
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_week,4,13,Zack Baun,LB,Wisconsin,https://www.nflmockdraftdatabase.com/players/2020/zack-baun
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_week,4,40,Other,,,https://www.nflmockdraftdatabase.com
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_weeks,1,10,Patrick Queen,LB,LSU,https://www.nflmockdraftdatabase.com/players/2020/patrick-queen
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_weeks,2,5,Kenneth Murray,LB,Oklahoma,https://www.nflmockdraftdatabase.com/players/2020/kenneth-murray
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_weeks,3,4,A.J. Epenesa,EDGE,Iowa,https://www.nflmockdraftdatabase.com/players/2020/aj-epenesa
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_weeks,4,3,Yetur Gross-Matos,EDGE,Penn State,https://www.nflmockdraftdatabase.com/players/2020/yetur-gross-matos
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_weeks,4,13,Other,,,https://www.nflmockdraftdatabase.com
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_month,1,21,Kenneth Murray,LB,Oklahoma,https://www.nflmockdraftdatabase.com/players/2020/kenneth-murray
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_month,2,9,Patrick Queen,LB,LSU,https://www.nflmockdraftdatabase.com/players/2020/patrick-queen
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_month,3,6,Zack Baun,LB,Wisconsin,https://www.nflmockdraftdatabase.com/players/2020/zack-baun
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_month,4,4,Yetur Gross-Matos,EDGE,Penn State,https://www.nflmockdraftdatabase.com/players/2020/yetur-gross-matos
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,one_month,4,20,Other,,,https://www.nflmockdraftdatabase.com
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_months,1,18,Kenneth Murray,LB,Oklahoma,https://www.nflmockdraftdatabase.com/players/2020/kenneth-murray
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_months,2,8,Patrick Queen,LB,LSU,https://www.nflmockdraftdatabase.com/players/2020/patrick-queen
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_months,3,6,A.J. Epenesa,EDGE,Iowa,https://www.nflmockdraftdatabase.com/players/2020/aj-epenesa
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_months,4,6,Zack Baun,LB,Wisconsin,https://www.nflmockdraftdatabase.com/players/2020/zack-baun
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,two_months,4,27,Other,,,https://www.nflmockdraftdatabase.com
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,all_time,1,98,Kenneth Murray,LB,Oklahoma,https://www.nflmockdraftdatabase.com/players/2020/kenneth-murray
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,all_time,2,60,Patrick Queen,LB,LSU,https://www.nflmockdraftdatabase.com/players/2020/patrick-queen
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,all_time,3,31,Zack Baun,LB,Wisconsin,https://www.nflmockdraftdatabase.com/players/2020/zack-baun
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,all_time,4,23,Cesar Ruiz,IOL,Michigan,https://www.nflmockdraftdatabase.com/players/2020/cesar-ruiz
2020,baltimore-ravens,Baltimore Ravens,BAL,Baltimore,https://www.nflmockdraftdatabase.com/teams/2026/baltimore-ravens,28,all_time,4,158,Other,,,https://www.nflmockdraftdatabase.com
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_week,1,59,Isaiah Simmons,LB,Clemson,https://www.nflmockdraftdatabase.com/players/2020/isaiah-simmons
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_week,2,58,Derrick Brown,DL,Auburn,https://www.nflmockdraftdatabase.com/players/2020/derrick-brown
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_week,3,13,Jeffrey Okudah,CB,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/jeffrey-okudah
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_week,4,6,C.J. Henderson,CB,Florida,https://www.nflmockdraftdatabase.com/players/2020/cj-henderson
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_week,4,6,Other,,,https://www.nflmockdraftdatabase.com
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_weeks,1,18,Derrick Brown,DL,Auburn,https://www.nflmockdraftdatabase.com/players/2020/derrick-brown
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_weeks,2,12,Isaiah Simmons,LB,Clemson,https://www.nflmockdraftdatabase.com/players/2020/isaiah-simmons
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_weeks,3,5,Jeffrey Okudah,CB,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/jeffrey-okudah
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_weeks,4,0,Other,,,https://www.nflmockdraftdatabase.com
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_month,1,27,Derrick Brown,DL,Auburn,https://www.nflmockdraftdatabase.com/players/2020/derrick-brown
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_month,2,21,Isaiah Simmons,LB,Clemson,https://www.nflmockdraftdatabase.com/players/2020/isaiah-simmons
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_month,3,5,Jeffrey Okudah,CB,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/jeffrey-okudah
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_month,4,4,Tristan Wirfs,OT,Iowa,https://www.nflmockdraftdatabase.com/players/2020/tristan-wirfs
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,one_month,4,7,Other,,,https://www.nflmockdraftdatabase.com
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_months,1,30,Isaiah Simmons,LB,Clemson,https://www.nflmockdraftdatabase.com/players/2020/isaiah-simmons
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_months,2,20,Derrick Brown,DL,Auburn,https://www.nflmockdraftdatabase.com/players/2020/derrick-brown
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_months,3,8,Jeffrey Okudah,CB,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/jeffrey-okudah
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_months,4,2,Justin Herbert,QB,Oregon,https://www.nflmockdraftdatabase.com/players/2020/justin-herbert
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,two_months,4,4,Other,,,https://www.nflmockdraftdatabase.com
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,all_time,1,167,Derrick Brown,DL,Auburn,https://www.nflmockdraftdatabase.com/players/2020/derrick-brown
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,all_time,2,136,Isaiah Simmons,LB,Clemson,https://www.nflmockdraftdatabase.com/players/2020/isaiah-simmons
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,all_time,3,38,Jeffrey Okudah,CB,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/jeffrey-okudah
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,all_time,4,8,Jedrick Wills Jr.,OT,Alabama,https://www.nflmockdraftdatabase.com/players/2020/jedrick-wills-jr
2020,carolina-panthers,Carolina Panthers,CAR,Carolina,https://www.nflmockdraftdatabase.com/teams/2026/carolina-panthers,7,all_time,4,44,Other,,,https://www.nflmockdraftdatabase.com
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_week,1,153,Joe Burrow,QB,LSU,https://www.nflmockdraftdatabase.com/players/2020/joe-burrow
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_week,2,1,Justin Herbert,QB,Oregon,https://www.nflmockdraftdatabase.com/players/2020/justin-herbert
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_week,3,1,Chase Young,EDGE,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/chase-young
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_week,4,0,Other,,,https://www.nflmockdraftdatabase.com
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,two_weeks,1,37,Joe Burrow,QB,LSU,https://www.nflmockdraftdatabase.com/players/2020/joe-burrow
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,two_weeks,4,0,Other,,,https://www.nflmockdraftdatabase.com
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_month,1,61,Joe Burrow,QB,LSU,https://www.nflmockdraftdatabase.com/players/2020/joe-burrow
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_month,2,3,Chase Young,EDGE,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/chase-young
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_month,3,1,Justin Herbert,QB,Oregon,https://www.nflmockdraftdatabase.com/players/2020/justin-herbert
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_month,4,1,Tua Tagovailoa,QB,Alabama,https://www.nflmockdraftdatabase.com/players/2020/tua-tagovailoa
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,one_month,4,0,Other,,,https://www.nflmockdraftdatabase.com
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,two_months,1,70,Joe Burrow,QB,LSU,https://www.nflmockdraftdatabase.com/players/2020/joe-burrow
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,two_months,2,1,Chase Young,EDGE,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/chase-young
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,two_months,4,0,Other,,,https://www.nflmockdraftdatabase.com
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,all_time,1,438,Joe Burrow,QB,LSU,https://www.nflmockdraftdatabase.com/players/2020/joe-burrow
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,all_time,2,7,Chase Young,EDGE,Ohio State,https://www.nflmockdraftdatabase.com/players/2020/chase-young
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,all_time,3,6,Tua Tagovailoa,QB,Alabama,https://www.nflmockdraftdatabase.com/players/2020/tua-tagovailoa
2020,cincinnati-bengals,Cincinnati Bengals,CIN,Cincinnati,https://www.nflmockdraftdatabase.com/teams/2026/cincinnati-bengals,1,all_time,4,3,Justin Herbert,QB,Oregon,https://www.nflmockdraftdatabase.com/players/2020/justin-herbert
