author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_mean_pick_abs_error
Josh Norris,Rotoworld,1,44.79166666666667,43.0,0.4479166666666667,0.78125,0.21875,0.28125,0.40625,0.78125,1.0,9.28125
Walter Cherepinsky,Walter Football,1,44.79166666666667,43.0,0.4479166666666667,0.78125,0.21875,0.28125,0.375,0.78125,1.0,11.25
Daniel Jeremiah,NFL.com,1,44.79166666666667,43.0,0.4479166666666667,0.84375,0.28125,0.25,0.46875,0.84375,1.0,4.9375
DJ Boyer,DraftSite,1,43.75,42.0,0.4375,0.6875,0.3125,0.3125,0.5,0.6875,1.0,9.21875
Charley Casserly,NFL.com,1,43.75,42.0,0.4375,0.75,0.1875,0.28125,0.375,0.75,1.0,8.15625
Joe DiTullio,The Game Haus,1,43.75,42.0,0.4375,0.75,0.28125,0.28125,0.34375,0.75,1.0,8.84375
John Clayton,Washington Post,1,43.75,42.0,0.4375,0.75,0.28125,0.28125,0.5,0.75,1.0,7.65625
Pete Fiutak,College Football News,1,43.75,42.0,0.4375,0.75,0.25,0.28125,0.40625,0.75,1.0,9.15625
Sam Farmer,LA Times,1,43.75,42.0,0.4375,0.75,0.25,0.28125,0.375,0.75,1.0,9.59375
Staff,Acme Packing Company,1,43.75,42.0,0.4375,0.75,0.21875,0.28125,0.375,0.75,1.0,8.5
Dan Kadar,SB Nation,1,43.75,42.0,0.4375,0.8125,0.21875,0.25,0.53125,0.8125,1.0,8.1875
Danny Kelly,The Ringer,1,43.75,42.0,0.4375,0.8125,0.21875,0.25,0.40625,0.8125,1.0,8.09375
Jason La Canfora,CBS,1,43.75,42.0,0.4375,0.8125,0.3125,0.25,0.4375,0.8125,1.0,7.1875
Josh Friedman,Courier Post,1,43.75,42.0,0.4375,0.8125,0.1875,0.25,0.40625,0.8125,1.0,7.84375
Thor Nystrom,Rotoworld,1,43.75,42.0,0.4375,0.8125,0.21875,0.25,0.40625,0.8125,1.0,8.0
Vinny Somma,Heavy,1,43.75,42.0,0.4375,0.8125,0.1875,0.25,0.3125,0.8125,1.0,8.15625
Alex Simpson,Overtime Heroics,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.21875,0.25,0.375,0.78125,1.0,8.8125
Chris Tomasson,Twin City Pioneer Press,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.15625,0.25,0.4375,0.78125,1.0,8.6875
Mark Schofield,Touchdown Wire,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.1875,0.25,0.4375,0.78125,1.0,10.6875
Matt Miller,Bleacher Report,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.25,0.25,0.46875,0.78125,1.0,8.5625
Mike Freeman,Bleacher Report,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.1875,0.25,0.40625,0.78125,1.0,9.0
Phil Perry,NBC Sports Boston,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.28125,0.25,0.5,0.78125,1.0,8.71875
Staff,Predominately Orange,1,42.70833333333333,41.0,0.4270833333333333,0.78125,0.21875,0.25,0.375,0.78125,1.0,8.0
Jimmy Kempski,Philly Voice,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.25,0.21875,0.53125,0.84375,1.0,5.59375
Lance Zierlein,NFL.com,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.21875,0.21875,0.375,0.84375,1.0,5.21875
Richard Bradshaw,Ebony Bird,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.125,0.21875,0.21875,0.84375,1.0,6.9375
Andrew DiCecco,Pro Football Network,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.1875,0.25,0.28125,0.75,1.0,10.53125
Brent Sobleski,Bleacher Report,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.1875,0.25,0.34375,0.75,1.0,8.25
Charles Davis,NFL.com,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.25,0.25,0.53125,0.75,1.0,8.71875
Daniel Spencer,NFL Spin Zone,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.25,0.25,0.4375,0.75,1.0,9.125
Jacob Infante,Windy City Gridiron,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.21875,0.25,0.34375,0.75,1.0,11.625
Jon Ledyard,Pewter Report,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.1875,0.25,0.375,0.75,1.0,9.3125
Lance Cartelli,247 Sports,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.25,0.25,0.40625,0.75,1.0,9.125
Media,Bengals.com,1,41.66666666666667,40.0,0.4166666666666667,0.75,0.25,0.25,0.40625,0.75,1.0,8.8125
Luke Easterling,Draftwire,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.125,0.21875,0.21875,0.8125,1.0,7.71875
Manish Mehta,NY Daily News,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.1875,0.21875,0.3125,0.8125,1.0,7.3125
Staff,Tankathon,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.21875,0.21875,0.40625,0.8125,1.0,6.40625
Charlie Campbell,Walter Football,1,40.86021505376344,38.0,0.40860215053763443,0.7096774193548387,0.2903225806451613,0.25806451612903225,0.3870967741935484,0.7096774193548387,1.0,8.96774193548387
Tim Bielik,Cleveland.com,1,40.86021505376344,38.0,0.40860215053763443,0.7741935483870968,0.0967741935483871,0.22580645161290322,0.1935483870967742,0.7741935483870968,1.0,11.193548387096774
Alex Butler,UPI,1,40.625,39.0,0.40625,0.71875,0.1875,0.25,0.34375,0.71875,1.0,9.53125
Bob McManaman,Arizona Republic,1,40.625,39.0,0.40625,0.71875,0.25,0.25,0.5,0.71875,1.0,9.25
Calvin Watkins,The Dallas Morning News,1,40.625,39.0,0.40625,0.71875,0.25,0.25,0.4375,0.71875,1.0,8.9375
Chad Reuter,NFL.com,1,40.625,39.0,0.40625,0.71875,0.21875,0.25,0.40625,0.71875,1.0,11.75
Jenny Vrentas,Sports Illustrated,1,40.625,39.0,0.40625,0.71875,0.21875,0.25,0.28125,0.71875,1.0,9.25
Justin Melo,Music City Miracles,1,40.625,39.0,0.40625,0.71875,0.1875,0.25,0.375,0.71875,1.0,13.34375
Logan Jakubajtys,Fansided,1,40.625,39.0,0.40625,0.71875,0.1875,0.25,0.34375,0.71875,1.0,11.65625
Mark Morales-Smith,Sports Illustrated,1,40.625,39.0,0.40625,0.71875,0.1875,0.25,0.25,0.71875,1.0,10.34375
Patrik Walker,CBS,1,40.625,39.0,0.40625,0.71875,0.28125,0.25,0.375,0.71875,1.0,12.71875
Peter Burtnett,Scarlet And Game,1,40.625,39.0,0.40625,0.71875,0.125,0.25,0.3125,0.71875,1.0,9.875
Randy Gurzi,NFL Spin Zone,1,40.625,39.0,0.40625,0.71875,0.25,0.25,0.4375,0.71875,1.0,12.40625
Staff,Drafttek,1,40.625,39.0,0.40625,0.71875,0.25,0.25,0.46875,0.71875,1.0,9.21875
Andrew Lalama,Rotoballer,1,40.625,39.0,0.40625,0.78125,0.25,0.21875,0.4375,0.78125,1.0,8.75
Brian Miller,Phin Phanatic,1,40.625,39.0,0.40625,0.78125,0.15625,0.21875,0.28125,0.78125,1.0,7.78125
Cody Benjamin,CBS,1,40.625,39.0,0.40625,0.78125,0.125,0.21875,0.3125,0.78125,1.0,9.15625
Josh Edwards,CBS,1,40.625,39.0,0.40625,0.78125,0.15625,0.21875,0.3125,0.78125,1.0,8.5
Kevin Hanson,Sports Illustrated,1,40.625,39.0,0.40625,0.78125,0.28125,0.21875,0.4375,0.78125,1.0,7.75
Logan Lamorandier,Lions Maven,1,40.625,39.0,0.40625,0.78125,0.21875,0.21875,0.46875,0.78125,1.0,8.0625
Mark Johnson,Fantasy Pros,1,40.625,39.0,0.40625,0.78125,0.21875,0.21875,0.40625,0.78125,1.0,7.875
Neal Driscoll,Pro Football Network,1,40.625,39.0,0.40625,0.78125,0.1875,0.21875,0.25,0.78125,1.0,8.90625
Rob Rang,NFL Draft Scout,1,40.625,39.0,0.40625,0.78125,0.125,0.21875,0.34375,0.78125,1.0,7.3125
Will Brinson,CBS,1,40.625,39.0,0.40625,0.78125,0.21875,0.21875,0.3125,0.78125,1.0,6.125
Dan Schmelzer,NFL Mocks,1,40.625,39.0,0.40625,0.84375,0.1875,0.1875,0.3125,0.84375,1.0,9.0625
Clint Brakebill,My High Plains,1,39.58333333333333,38.0,0.3958333333333333,0.6875,0.25,0.25,0.375,0.6875,1.0,9.9375
Keegan Pope,Bleacher Report,1,39.58333333333333,38.0,0.3958333333333333,0.6875,0.28125,0.25,0.5,0.6875,1.0,13.5625
Zach Buckley,Bleacher Report,1,39.58333333333333,38.0,0.3958333333333333,0.6875,0.21875,0.25,0.46875,0.6875,1.0,8.78125
Ben Axelrod,WKYC,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.25,0.21875,0.5,0.75,1.0,7.625
Brett Knight,Forbes,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.15625,0.21875,0.3125,0.75,1.0,8.875
Bryan Fischer,Athlon Sports,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.125,0.21875,0.15625,0.75,1.0,9.375
Dr. Roto,Sports Illustrated,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.1875,0.21875,0.34375,0.75,1.0,10.8125
Frankie Taddeo,Sports Illustrated,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.25,0.21875,0.4375,0.75,1.0,9.78125
Jonathan Jones,CBS,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.125,0.21875,0.3125,0.75,1.0,8.875
Skyler Carlin,Clutch Points,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.15625,0.21875,0.375,0.75,1.0,10.8125
Tyler Sullivan,CBS,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.09375,0.21875,0.25,0.75,1.0,10.625
J.T. Olson,NFL Draft Geek,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.15625,0.1875,0.3125,0.8125,1.0,9.25
Mauricio Rodriguez,Inside The Star,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.40625,0.8125,1.0,9.0
RJ White,CBS,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.28125,0.8125,1.0,7.5625
Hart Pisani,Journal Advocate,1,38.70967741935484,36.0,0.3870967741935484,0.7096774193548387,0.25806451612903225,0.22580645161290322,0.3548387096774194,0.7096774193548387,1.0,9.580645161290322
Ben Morgan,Loaded Box Podcast,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.1875,0.21875,0.375,0.71875,1.0,9.28125
Daniel Gallen,Penn Live,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.21875,0.21875,0.34375,0.71875,1.0,10.0625
Joe Schad,The Palm Beach Post,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.21875,0.21875,0.40625,0.71875,1.0,7.78125
Karen Guregian,Boston Herald,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.1875,0.21875,0.46875,0.71875,1.0,9.25
Kyle Meinke,M Live,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.1875,0.21875,0.46875,0.71875,1.0,9.5
Staff,Bleacher Report,1,38.54166666666667,37.0,0.3854166666666667,0.71875,0.15625,0.21875,0.25,0.71875,1.0,9.875
Dalton Johnson & Josh Schrock,NBC Sports Bay Area,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.0625,0.1875,0.25,0.78125,1.0,8.96875
Matthew Paras & Adam Zielonka,Washington Times,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.1875,0.1875,0.40625,0.78125,1.0,7.1875
Dante Collinelli,Blue Chip Scouting,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.125,0.15625,0.3125,0.84375,1.0,7.4375
Staff,Fansided,1,37.5,36.0,0.375,0.625,0.25,0.25,0.375,0.625,1.0,13.21875
Chris McGlynn,The Aftermath,1,37.5,36.0,0.375,0.6875,0.1875,0.21875,0.34375,0.6875,1.0,14.53125
Eric Walden,The Salt Lake Tribune,1,37.5,36.0,0.375,0.6875,0.1875,0.21875,0.3125,0.6875,1.0,11.125
John McClain,Houston Chronicle,1,37.5,36.0,0.375,0.6875,0.1875,0.21875,0.46875,0.6875,1.0,10.40625
Staff,Fox News,1,37.5,36.0,0.375,0.6875,0.15625,0.21875,0.28125,0.6875,1.0,9.84375
Art Stapleton,North Jersey,1,37.5,36.0,0.375,0.75,0.09375,0.1875,0.3125,0.75,1.0,9.25
Bob Glauber,Newsday,1,37.5,36.0,0.375,0.75,0.21875,0.1875,0.46875,0.75,1.0,8.78125
Brenden Armour,NFL Mocks,1,37.5,36.0,0.375,0.75,0.09375,0.1875,0.25,0.75,1.0,9.65625
Bryan DeArdo,CBS,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.3125,0.75,1.0,10.1875
C.J. Doon,Baltimore Sun,1,37.5,36.0,0.375,0.75,0.125,0.1875,0.25,0.75,1.0,9.59375
Cody Williams,NFL Spin Zone,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.3125,0.75,1.0,9.0625
Cory Bonini,The Huddle,1,37.5,36.0,0.375,0.75,0.125,0.1875,0.3125,0.75,1.0,9.375
Gilbert Manzano,OC Register,1,37.5,36.0,0.375,0.75,0.0625,0.1875,0.1875,0.75,1.0,8.0625
Mike Tagliere,Fantasy Pros,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.46875,0.75,1.0,8.28125
Ben Natan,Bleeding Green Nation,1,36.55913978494624,34.0,0.3655913978494624,0.7741935483870968,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.7741935483870968,1.0,9.709677419354838
Bobby Sylvester,Fantasy Pros,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.09375,0.1875,0.125,0.71875,1.0,11.09375
Dale-Paul Jordan,Phin Phanatic,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.15625,0.1875,0.28125,0.71875,1.0,10.875
DraftGeek,DraftBlaster,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.125,0.1875,0.34375,0.71875,1.0,8.96875
Geoffrey C. Arnold,Oregon Live,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.15625,0.1875,0.4375,0.71875,1.0,8.4375
Mike Tanier,Bleacher Report,1,36.45833333333333,35.0,0.3645833333333333,0.71875,0.15625,0.1875,0.25,0.71875,1.0,11.65625
Adam Hill,Las Vegas Review-Journal,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.21875,0.78125,1.0,8.21875
Joe Rowles,Mile High Report,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.1875,0.78125,1.0,9.4375
Staff,My NFL Draft,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.15625,0.15625,0.5,0.78125,1.0,8.53125
Tyler Roman,NBC Sports Washington,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.0625,0.15625,0.21875,0.78125,1.0,8.875
Bucky Brooks,NFL.com,1,35.41666666666667,34.0,0.3541666666666667,0.6875,0.125,0.1875,0.375,0.6875,1.0,10.4375
Dan Schneier,CBS,1,35.41666666666667,34.0,0.3541666666666667,0.6875,0.125,0.1875,0.28125,0.6875,1.0,10.71875
Jason Lieser,Chicago Sun Times,1,35.41666666666667,34.0,0.3541666666666667,0.6875,0.25,0.1875,0.34375,0.6875,1.0,12.46875
Justin Rogers,The Detroit News,1,35.41666666666667,34.0,0.3541666666666667,0.6875,0.15625,0.1875,0.375,0.6875,1.0,8.46875
Staff,Nevada Sagebrush,1,35.41666666666667,34.0,0.3541666666666667,0.6875,0.15625,0.1875,0.25,0.6875,1.0,10.03125
Chase Hammes,Steel City Underground,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.40625,0.75,1.0,10.8125
Colby Dant,Sports Gambling Podcast,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.34375,0.75,1.0,10.1875
Destin Adams,NFL Draft Rite,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.21875,0.75,1.0,10.25
Domonique Foxworth,The Undefeated,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.09375,0.15625,0.25,0.75,1.0,9.84375
John Williams,Inside The Star,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.375,0.75,1.0,11.0625
Matthew Freedman,Action Network,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.46875,0.75,1.0,8.5
Matthew Tabeek,AtlantaFalcons.com,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.34375,0.75,1.0,10.0
Micky McKeon,Mockout,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.21875,0.75,1.0,10.75
Ryan Wilson,CBS,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.09375,0.15625,0.28125,0.75,1.0,10.65625
Tyler Calvaruso,Jets Wire,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.40625,0.75,1.0,9.4375
Joe Giglio,NJ.com,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.28125,0.8125,1.0,7.8125
Brandon Holtz,Microsoft Sports,1,34.40860215053764,32.0,0.34408602150537637,0.7741935483870968,0.22580645161290322,0.12903225806451613,0.3225806451612903,0.7741935483870968,1.0,8.612903225806452
Brad Biggs,Chicago Tribune,1,34.375,33.0,0.34375,0.71875,0.125,0.15625,0.25,0.71875,1.0,8.03125
Henry McKenna,For The Win,1,34.375,33.0,0.34375,0.71875,0.15625,0.15625,0.3125,0.71875,1.0,11.40625
Luis Tirado Jr.,Cat Crave,1,34.375,33.0,0.34375,0.71875,0.15625,0.15625,0.3125,0.71875,1.0,11.59375
Vinnie Iyer,Sporting News,1,34.375,33.0,0.34375,0.71875,0.125,0.15625,0.40625,0.71875,1.0,8.75
Cam Inman,The Mercury News,1,34.375,33.0,0.34375,0.78125,0.15625,0.125,0.40625,0.78125,1.0,7.5
Evan Silva,Establish The Run,1,34.375,33.0,0.34375,0.78125,0.1875,0.125,0.3125,0.78125,1.0,6.90625
Jason McIntyre,Fox Sports,1,34.375,33.0,0.34375,0.78125,0.125,0.125,0.34375,0.78125,1.0,9.34375
Staff,Draft Kings,1,34.375,33.0,0.34375,0.78125,0.125,0.125,0.46875,0.78125,1.0,8.875
Joel Klatt,Fox Sports,1,33.33333333333333,32.0,0.3333333333333333,0.6875,0.15625,0.15625,0.375,0.6875,1.0,9.03125
Maurice Moton,Bleacher Report,1,33.33333333333333,32.0,0.3333333333333333,0.6875,0.15625,0.15625,0.40625,0.6875,1.0,10.5
Roy Larking,Sports Illustrated,1,33.33333333333333,32.0,0.3333333333333333,0.6875,0.15625,0.15625,0.34375,0.6875,1.0,10.5625
Corey Parson,Sports Illustrated,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.15625,0.125,0.375,0.75,1.0,8.71875
Peter Bukowski,Acme Packing Company,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.09375,0.125,0.1875,0.75,1.0,10.03125
Rhett Lewis,NFL.com,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.125,0.125,0.3125,0.75,1.0,7.9375
Pete Prisco,CBS,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.15625,0.09375,0.3125,0.8125,1.0,8.59375
Zachary Mangum,Bama Hammer,1,32.29166666666667,31.0,0.3229166666666667,0.65625,0.15625,0.15625,0.1875,0.65625,1.0,10.375
Newy Scruggs,The Dallas Morning News,1,32.29166666666667,31.0,0.3229166666666667,0.71875,0.1875,0.125,0.25,0.71875,1.0,8.625
Conor Dorney,Fansided,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.09375,0.09375,0.125,0.78125,1.0,9.6875
Tom Fornelli,CBS,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.125,0.09375,0.1875,0.78125,1.0,8.875
Aaron Wilson,Houston Chronicle,1,31.25,30.0,0.3125,0.6875,0.125,0.125,0.34375,0.6875,1.0,11.75
Ben Raven,M Live,1,31.25,30.0,0.3125,0.6875,0.0625,0.125,0.375,0.6875,1.0,11.40625
Greg Newland,Dawg Pound Daily,1,31.25,30.0,0.3125,0.6875,0.09375,0.125,0.375,0.6875,1.0,14.0625
Eduardo A. Encina,Tampa Bay Times,1,31.25,30.0,0.3125,0.75,0.09375,0.09375,0.375,0.75,1.0,8.875
Kenneth Arthur,Silver And Black Pride,1,31.25,30.0,0.3125,0.8125,0.03125,0.0625,0.03125,0.8125,1.0,9.125
Kristopher Knox,Bleacher Report,1,30.208333333333332,29.0,0.3020833333333333,0.65625,0.125,0.125,0.3125,0.65625,1.0,12.125
Chris Trapasso,CBS,1,30.208333333333332,29.0,0.3020833333333333,0.71875,0.03125,0.09375,0.15625,0.71875,1.0,12.65625
Mark Craig,Star Tribune,1,30.208333333333332,29.0,0.3020833333333333,0.71875,0.0625,0.09375,0.3125,0.71875,1.0,10.28125
Seth Trachtman,Yardbarker,1,30.208333333333332,29.0,0.3020833333333333,0.71875,0.125,0.09375,0.46875,0.71875,1.0,8.9375
Staff,Arrowhead Addict,1,29.166666666666668,28.0,0.2916666666666667,0.75,0.0625,0.0625,0.3125,0.75,1.0,9.09375
Derek Togerson,NBC San Diego,1,28.125,27.0,0.28125,0.71875,0.125,0.0625,0.125,0.71875,1.0,10.625
Pete Rogers,Fake Teams,1,28.125,27.0,0.28125,0.71875,0.0625,0.0625,0.09375,0.71875,1.0,9.59375
Staff,Draftwize,1,28.125,27.0,0.28125,0.71875,0.09375,0.0625,0.375,0.71875,1.0,9.46875
Jeff Risdon,RealGM,1,27.956989247311824,26.0,0.27956989247311825,0.6451612903225806,0.06451612903225806,0.0967741935483871,0.16129032258064516,0.6451612903225806,1.0,14.064516129032258
