section,year,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,external_url,pick,pick_label,round_number,player_name,player_position,player_url,college_name,college_url,team_slug,team_name,team_url,team_color,correct,traded,user_pick,blurb,value_pick,reach_pick,rare_pick,in_mock_year
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,17,17,1,K'Lavon Chaisson,EDGE,https://www.nflmockdraftdatabase.com/players/2020/klavon-chaisson,LSU,https://www.nflmockdraftdatabase.com/colleges/2020/lsu-tigers,dallas-cowboys,Dallas Cowboys,https://www.nflmockdraftdatabase.com/teams/2020/dallas-cowboys,#0D254C,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,18,18,1,Austin Jackson,OT,https://www.nflmockdraftdatabase.com/players/2020/austin-jackson,USC,https://www.nflmockdraftdatabase.com/colleges/2020/usc-trojans,miami-dolphins,Miami Dolphins,https://www.nflmockdraftdatabase.com/teams/2020/miami-dolphins,#008D97,True,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,19,19,1,A.J. Terrell,CB,https://www.nflmockdraftdatabase.com/players/2020/aj-terrell,Clemson,https://www.nflmockdraftdatabase.com/colleges/2020/clemson-tigers,las-vegas-raiders,Las Vegas Raiders,https://www.nflmockdraftdatabase.com/teams/2020/las-vegas-raiders,#000000,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,20,20,1,Josh Jones,OT,https://www.nflmockdraftdatabase.com/players/2020/josh-jones,Houston,https://www.nflmockdraftdatabase.com/colleges/2020/houston-cougars,jacksonville-jaguars,Jacksonville Jaguars,https://www.nflmockdraftdatabase.com/teams/2020/jacksonville-jaguars,#006778,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,21,21,1,Justin Jefferson,WR,https://www.nflmockdraftdatabase.com/players/2020/justin-jefferson,LSU,https://www.nflmockdraftdatabase.com/colleges/2020/lsu-tigers,philadelphia-eagles,Philadelphia Eagles,https://www.nflmockdraftdatabase.com/teams/2020/philadelphia-eagles,#003B48,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,22,22,1,Ezra Cleveland,OT,https://www.nflmockdraftdatabase.com/players/2020/ezra-cleveland,Boise State,https://www.nflmockdraftdatabase.com/colleges/2020/boise-state-broncos,minnesota-vikings,Minnesota Vikings,https://www.nflmockdraftdatabase.com/teams/2020/minnesota-vikings,#582C81,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,23,23,1,Kenneth Murray,LB,https://www.nflmockdraftdatabase.com/players/2020/kenneth-murray,Oklahoma,https://www.nflmockdraftdatabase.com/colleges/2020/oklahoma-sooners,new-england-patriots,New England Patriots,https://www.nflmockdraftdatabase.com/teams/2020/new-england-patriots,#0D254C,,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,24,24,1,Patrick Queen,LB,https://www.nflmockdraftdatabase.com/players/2020/patrick-queen,LSU,https://www.nflmockdraftdatabase.com/colleges/2020/lsu-tigers,new-orleans-saints,New Orleans Saints,https://www.nflmockdraftdatabase.com/teams/2020/new-orleans-saints,#D2B887,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,25,25,1,Jaylon Johnson,CB,https://www.nflmockdraftdatabase.com/players/2020/jaylon-johnson,Utah,https://www.nflmockdraftdatabase.com/colleges/2020/utah-utes,minnesota-vikings,Minnesota Vikings,https://www.nflmockdraftdatabase.com/teams/2020/minnesota-vikings,#582C81,,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,26,26,1,Xavier McKinney,S,https://www.nflmockdraftdatabase.com/players/2020/xavier-mckinney,Alabama,https://www.nflmockdraftdatabase.com/colleges/2020/alabama-crimson-tide,miami-dolphins,Miami Dolphins,https://www.nflmockdraftdatabase.com/teams/2020/miami-dolphins,#008D97,,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,27,27,1,Yetur Gross-Matos,EDGE,https://www.nflmockdraftdatabase.com/players/2020/yetur-gross-matos,Penn State,https://www.nflmockdraftdatabase.com/colleges/2020/penn-state-nittany-lions,seattle-seahawks,Seattle Seahawks,https://www.nflmockdraftdatabase.com/teams/2020/seattle-seahawks,#002244,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,28,28,1,Cesar Ruiz,IOL,https://www.nflmockdraftdatabase.com/players/2020/cesar-ruiz,Michigan,https://www.nflmockdraftdatabase.com/colleges/2020/michigan-wolverines,baltimore-ravens,Baltimore Ravens,https://www.nflmockdraftdatabase.com/teams/2020/baltimore-ravens,#280353,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,29,29,1,Isaiah Wilson,OT,https://www.nflmockdraftdatabase.com/players/2020/isaiah-wilson,Georgia,https://www.nflmockdraftdatabase.com/colleges/2020/georgia-bulldogs,tennessee-titans,Tennessee Titans,https://www.nflmockdraftdatabase.com/teams/2020/tennessee-titans,#4B92DB,True,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,30,30,1,Kristian Fulton,CB,https://www.nflmockdraftdatabase.com/players/2020/kristian-fulton,LSU,https://www.nflmockdraftdatabase.com/colleges/2020/lsu-tigers,green-bay-packers,Green Bay Packers,https://www.nflmockdraftdatabase.com/teams/2020/green-bay-packers,#203731,,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,31,31,1,Justin Madubuike,DL,https://www.nflmockdraftdatabase.com/players/2020/justin-madubuike,Texas A&M,https://www.nflmockdraftdatabase.com/colleges/2020/texas-a-m-aggies,san-francisco-49ers,San Francisco 49ers,https://www.nflmockdraftdatabase.com/teams/2020/san-francisco-49ers,#AF1E2C,,,False,,False,False,True,True
mock-drafts,2020,/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-logan-ulrich?date=2020-04-22,NFL Trade Rumors,Logan Ulrich,04/21/20,https://nfltraderumors.co/2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32,32,1,Trevon Diggs,CB,https://www.nflmockdraftdatabase.com/players/2020/trevon-diggs,Alabama,https://www.nflmockdraftdatabase.com/colleges/2020/alabama-crimson-tide,kansas-city-chiefs,Kansas City Chiefs,https://www.nflmockdraftdatabase.com/teams/2020/kansas-city-chiefs,#B20032,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/drafttek-2020?date=2020-04-24,https://www.nflmockdraftdatabase.com/mock-drafts/2020/drafttek-2020?date=2020-04-24,Drafttek,Staff,04/23/20,https://www.drafttek.com/2020-NFL-Mock-Draft/2020-NFL-Mock-Draft-Round-1.asp?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,1,1,1,Joe Burrow,QB,https://www.nflmockdraftdatabase.com/players/2020/joe-burrow,LSU,https://www.nflmockdraftdatabase.com/colleges/2020/lsu-tigers,cincinnati-bengals,Cincinnati Bengals,https://www.nflmockdraftdatabase.com/teams/2020/cincinnati-bengals,#FB4F14,True,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/drafttek-2020?date=2020-04-24,https://www.nflmockdraftdatabase.com/mock-drafts/2020/drafttek-2020?date=2020-04-24,Drafttek,Staff,04/23/20,https://www.drafttek.com/2020-NFL-Mock-Draft/2020-NFL-Mock-Draft-Round-1.asp?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,2,2,1,Chase Young,EDGE,https://www.nflmockdraftdatabase.com/players/2020/chase-young,Ohio State,https://www.nflmockdraftdatabase.com/colleges/2020/ohio-state-buckeyes,washington-commanders,Washington Commanders,https://www.nflmockdraftdatabase.com/teams/2020/washington-commanders,#5A1414,True,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/drafttek-2020?date=2020-04-24,https://www.nflmockdraftdatabase.com/mock-drafts/2020/drafttek-2020?date=2020-04-24,Drafttek,Staff,04/23/20,https://www.drafttek.com/2020-NFL-Mock-Draft/2020-NFL-Mock-Draft-Round-1.asp?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,3,3,1,Jeffrey Okudah,CB,https://www.nflmockdraftdatabase.com/players/2020/jeffrey-okudah,Ohio State,https://www.nflmockdraftdatabase.com/colleges/2020/ohio-state-buckeyes,detroit-lions,Detroit Lions,https://www.nflmockdraftdatabase.com/teams/2020/detroit-lions,#006DB0,True,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/drafttek-2020?date=2020-04-24,https://www.nflmockdraftdatabase.com/mock-drafts/2020/drafttek-2020?date=2020-04-24,Drafttek,Staff,04/23/20,https://www.drafttek.com/2020-NFL-Mock-Draft/2020-NFL-Mock-Draft-Round-1.asp?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,4,4,1,Jedrick Wills Jr.,OT,https://www.nflmockdraftdatabase.com/players/2020/jedrick-wills-jr,Alabama,https://www.nflmockdraftdatabase.com/colleges/2020/alabama-crimson-tide,new-york-giants,New York Giants,https://www.nflmockdraftdatabase.com/teams/2020/new-york-giants,#192F6B,False,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/drafttek-2020?date=2020-04-24,https://www.nflmockdraftdatabase.com/mock-drafts/2020/drafttek-2020?date=2020-04-24,Drafttek,Staff,04/23/20,https://www.drafttek.com/2020-NFL-Mock-Draft/2020-NFL-Mock-Draft-Round-1.asp?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,5,5,1,Tua Tagovailoa,QB,https://www.nflmockdraftdatabase.com/players/2020/tua-tagovailoa,Alabama,https://www.nflmockdraftdatabase.com/colleges/2020/alabama-crimson-tide,miami-dolphins,Miami Dolphins,https://www.nflmockdraftdatabase.com/teams/2020/miami-dolphins,#008D97,True,,False,,False,False,False,True
mock-drafts,2020,/mock-drafts/2020/drafttek-2020?date=2020-04-24,https://www.nflmockdraftdatabase.com/mock-drafts/2020/drafttek-2020?date=2020-04-24,Drafttek,Staff,04/23/20,https://www.drafttek.com/2020-NFL-Mock-Draft/2020-NFL-Mock-Draft-Round-1.asp?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,6,6,1,Justin Herbert,QB,https://www.nflmockdraftdatabase.com/players/2020/justin-herbert,Oregon,https://www.nflmockdraftdatabase.com/colleges/2020/oregon-ducks,los-angeles-chargers,Los Angeles Chargers,https://www.nflmockdraftdatabase.com/teams/2020/los-angeles-chargers,#0073CF,True,,False,,False,False,False,True
