mock_relative_url,selection_count,player_drafted_matches,round_one_player_matches,player_to_team_matches,round_matches,correct_player_in_round_matches,same_position_same_round_matches,same_position_plus_minus_one_round_matches,mean_pick_abs_error,median_pick_abs_error,player_to_pick_matches,team_to_position_matches,player_to_pick_match_rate,player_to_team_match_rate,round_one_player_match_rate,team_to_position_match_rate,round_match_rate,player_drafted_match_rate,correct_player_in_round_rate,same_position_same_round_rate,same_position_plus_minus_one_round_rate,generous_score_points,generous_score_max_points,generous_score_rate,simple_score_points,simple_score_max_points,simple_score_rate,custom_accuracy_score,mock_name,author_name,published_at,external_url,metadata_selection_count
/team-mock-drafts/2020/colts-colts-wire-2020-kevin-hickey?date=2020-04-20,8,8,0,1,5,1,4,0,,,0,0,0.0,0.125,0.0,0.0,0.625,1.0,0.125,0.5,0.0,11,24,0.4583333333333333,11,24,0.4583333333333333,45.83333333333333,Colts Wire,Kevin Hickey,04/20/20,https://coltswire.usatoday.com/2020/04/20/2020-nfl-mock-draft-indianapolis-colts-final-7-round-projections-trades/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,8
/team-mock-drafts/2020/ravens-ravens-wire-2020-vasilios-nikolaou?date=2020-04-15,3,3,1,0,3,0,1,2,,,0,0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,4,9,0.4444444444444444,4,9,0.4444444444444444,44.44444444444444,Ravens Wire,Vasilios Nikolaou,04/15/20,https://ravenswire.usatoday.com/2020/04/15/2020-nfl-draft-baltimore-ravens-mock-draft-probability-edition/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,3
/team-mock-drafts/2020/bears-fansided-2020-brad-berreman?date=2020-04-13,7,5,0,1,1,1,2,2,,,0,0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.2857142857142857,9,21,0.42857142857142855,9,21,0.42857142857142855,42.857142857142854,Fansided,Brad Berreman,04/13/20,https://fansided.com/2020/04/13/chicago-bears-full-2020-nfl-mock-draft/2/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7
/team-mock-drafts/2020/browns-browns-nation-2020-kyle-daubs?date=2020-04-11,7,6,1,1,4,1,2,2,,,0,0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,9,21,0.42857142857142855,9,21,0.42857142857142855,42.857142857142854,Browns Nation,Kyle Daubs,04/11/20,https://www.brownsnation.com/2020-nfl-draft-cleveland-browns-7-round-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7
/team-mock-drafts/2020/panthers-panthers-wire-2020-erik-williams?date=2020-04-18,7,6,2,1,4,1,2,2,,,0,0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,9,21,0.42857142857142855,9,21,0.42857142857142855,42.857142857142854,Panthers Wire,Erik Williams,04/18/20,https://pantherswire.usatoday.com/2020/04/18/2020-nfl-draft-panthers-dueling-mock-drafts/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7
/team-mock-drafts/2020/browns-browns-digest-2020-shawn-stevenson?date=2020-04-22,7,6,1,0,2,0,3,3,,,0,0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855,9,21,0.42857142857142855,9,21,0.42857142857142855,42.857142857142854,Browns Digest,Shawn Stevenson,04/21/20,https://www.si.com/nfl/browns/browns-maven-features/cleveland-browns-2020-nfl-mock-draft-version-4?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7
/team-mock-drafts/2020/browns-dawg-pound-daily-2020-matthew-mcfatridge?date=2020-04-13,7,7,1,0,3,0,4,1,,,0,0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,1.0,0.0,0.5714285714285714,0.14285714285714285,9,21,0.42857142857142855,9,21,0.42857142857142855,42.857142857142854,Dawg Pound Daily,Matthew McFatridge,04/13/20,https://dawgpounddaily.com/2020/04/13/cleveland-browns-fill-huge-holes-2020-nfl-mock-draft/2/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7
/team-mock-drafts/2020/panthers-cat-crave-2020-john-ellis?date=2020-04-19,8,7,1,2,3,2,2,0,,,0,0,0.0,0.25,0.125,0.0,0.375,0.875,0.25,0.25,0.0,10,24,0.4166666666666667,10,24,0.4166666666666667,41.66666666666667,Cat Crave,John Ellis,04/19/20,https://catcrave.com/2020/04/19/2020-panthers-mock-draft/2/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,8
/team-mock-drafts/2020/jets-ny-daily-news-2020-manish-mehta?date=2020-04-22,8,7,2,1,4,1,3,1,,,0,0,0.0,0.125,0.25,0.0,0.5,0.875,0.125,0.375,0.125,10,24,0.4166666666666667,10,24,0.4166666666666667,41.66666666666667,NY Daily News,Manish Mehta,04/21/20,https://www.nydailynews.com/sports/football/jets/ny-jets-mock-draft-nfl-20200422-7nnhrxgqszcajposuuhnkakhki-story.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,8
/team-mock-drafts/2020/vikings-the-viking-age-2020-luke-parrish?date=2020-04-19,12,9,1,1,3,1,4,4,,,0,0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.75,0.08333333333333333,0.3333333333333333,0.3333333333333333,15,36,0.4166666666666667,15,36,0.4166666666666667,41.66666666666667,The Viking Age,Luke Parrish,04/19/20,https://thevikingage.com/2020/04/19/minnesota-vikings-draft-2020-mock/2/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,12
/team-mock-drafts/2020/broncos-denverbroncos-com-2020-aric-dilalla?date=2020-04-10,5,5,1,2,1,1,1,1,,,0,0,0.0,0.4,0.2,0.0,0.2,1.0,0.2,0.2,0.2,6,15,0.4,6,15,0.4,40.0,DenverBroncos.com,Aric DiLalla,04/10/20,https://www.denverbroncos.com/news/forecasting-the-first-three-rounds-of-the-broncos-2020-nfl-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,5
/team-mock-drafts/2020/broncos-denverbroncos-com-2020-phil-milani?date=2020-04-10,5,5,1,1,5,1,1,1,,,0,0,0.0,0.2,0.2,0.0,1.0,1.0,0.2,0.2,0.2,6,15,0.4,6,15,0.4,40.0,DenverBroncos.com,Phil Milani,04/10/20,https://www.denverbroncos.com/news/forecasting-the-first-three-rounds-of-the-broncos-2020-nfl-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,5
/team-mock-drafts/2020/bills-bills-wire-2020-jeremy-juhasz?date=2020-04-23,6,6,0,1,2,1,2,0,,,0,0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.0,7,18,0.3888888888888889,7,18,0.3888888888888889,38.88888888888889,Bills Wire,Jeremy Juhasz,04/23/20,https://billswire.usatoday.com/2020/04/23/2020-nfl-draft-mock-draft-buffalo-bills-curtis-weaver-julian-okwara/5/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,6
