player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_count,most_common_team,most_common_team_slug
Zay Flowers,WR,262,262,245,1.0,1.0,1,1,22.080152671755727,22.0,11,31,20,Los Angeles Chargers,los-angeles-chargers
Jordan Addison,WR,258,258,241,1.003875968992248,1.0,1,2,23.08139534883721,23.0,11,56,17,Los Angeles Chargers,los-angeles-chargers
Brian Branch,S,246,246,230,1.0040650406504066,1.0,1,2,23.804878048780488,24.0,10,50,19,Jacksonville Jaguars,jacksonville-jaguars
Dalton Kincaid,TE,238,237,222,1.004201680672269,1.0,1,2,22.100840336134453,24.0,11,52,18,Dallas Cowboys,dallas-cowboys
Quentin Johnston,WR,232,232,214,1.0043103448275863,1.0,1,2,23.19396551724138,23.0,8,60,21,New York Giants,new-york-giants
Calijah Kancey,DL,219,219,201,1.0,1.0,1,1,23.28310502283105,23.0,7,32,20,Detroit Lions,detroit-lions
Bryan Bresee,DL,164,163,149,1.0060975609756098,1.0,1,2,26.01219512195122,27.0,10,55,18,New Orleans Saints,new-orleans-saints
Emmanuel Forbes,CB,156,156,145,1.0064102564102564,1.0,1,2,24.05128205128205,24.0,16,54,14,Baltimore Ravens,baltimore-ravens
Anton Harrison,OT,146,146,136,1.0,1.0,1,1,23.84246575342466,24.0,11,32,16,Tampa Bay Buccaneers,tampa-bay-buccaneers
O'Cyrus Torrence,IOL,143,143,136,1.006993006993007,1.0,1,2,24.678321678321677,25.0,11,59,17,Buffalo Bills,buffalo-bills
Jahmyr Gibbs,RB,132,132,128,1.0075757575757576,1.0,1,2,27.954545454545453,28.0,18,58,11,Philadelphia Eagles,philadelphia-eagles
Hendon Hooker,QB,124,124,120,1.0,1.0,1,1,22.31451612903226,23.0,4,32,13,Minnesota Vikings,minnesota-vikings
Will McDonald IV,EDGE,108,108,98,1.0,1.0,1,1,28.14814814814815,29.0,19,32,15,Kansas City Chiefs,kansas-city-chiefs
Mazi Smith,DL,82,82,78,1.0,1.0,1,1,27.73170731707317,29.0,18,32,13,New Orleans Saints,new-orleans-saints
Jalin Hyatt,WR,47,47,44,1.0,1.0,1,1,27.21276595744681,27.0,21,31,9,Kansas City Chiefs,kansas-city-chiefs
Keion White,EDGE,44,44,44,1.0,1.0,1,1,28.954545454545453,29.0,23,31,7,New Orleans Saints,new-orleans-saints
Cam Smith,CB,43,43,40,1.0,1.0,1,1,23.790697674418606,24.0,11,32,15,Jacksonville Jaguars,jacksonville-jaguars
John Michael Schmitz,IOL,43,43,42,1.0,1.0,1,1,25.372093023255815,25.0,20,32,6,New York Giants,new-york-giants
Adetomiwa Adebawore,EDGE,43,43,40,1.0232558139534884,1.0,1,2,28.837209302325583,29.0,15,62,11,New Orleans Saints,new-orleans-saints
Darnell Washington,TE,36,36,35,1.0,1.0,1,1,26.22222222222222,28.0,15,31,14,Cincinnati Bengals,cincinnati-bengals
Kelee Ringo,CB,34,34,32,1.0,1.0,1,1,24.470588235294116,24.0,16,32,12,Jacksonville Jaguars,jacksonville-jaguars
Drew Sanders,LB,33,33,31,1.0303030303030303,1.0,1,2,26.333333333333332,27.0,10,61,8,Buffalo Bills,buffalo-bills
Dawand Jones,OT,32,32,30,1.0,1.0,1,1,26.1875,28.0,11,32,10,Kansas City Chiefs,kansas-city-chiefs
Jack Campbell,LB,26,26,25,1.0,1.0,1,1,27.384615384615383,27.0,14,32,7,Buffalo Bills,buffalo-bills
Felix Anudike-Uzomah,EDGE,25,25,23,1.0,1.0,1,1,29.8,31.0,18,31,5,Kansas City Chiefs,kansas-city-chiefs
Steve Avila,IOL,23,23,22,1.0,1.0,1,1,25.347826086956523,26.0,18,30,7,Dallas Cowboys,dallas-cowboys
Luke Musgrave,TE,22,22,22,1.0,1.0,1,1,26.318181818181817,28.0,14,31,8,Cincinnati Bengals,cincinnati-bengals
Joe Tippmann,IOL,21,21,21,1.0,1.0,1,1,26.047619047619047,25.0,20,32,7,New York Giants,new-york-giants
Trenton Simpson,LB,17,17,17,1.0,1.0,1,1,26.764705882352942,27.0,25,30,4,Buffalo Bills,buffalo-bills
Josh Downs,WR,15,15,14,1.0,1.0,1,1,27.0,27.0,20,31,7,Buffalo Bills,buffalo-bills
B.J. Ojulari,EDGE,14,14,11,1.0,1.0,1,1,29.642857142857142,30.0,26,32,6,Kansas City Chiefs,kansas-city-chiefs
Julius Brents,CB,11,11,11,1.0,1.0,1,1,26.272727272727273,26.0,21,32,8,Baltimore Ravens,baltimore-ravens
Matthew Bergeron,OT,10,10,10,1.0,1.0,1,1,26.8,25.5,24,31,5,Jacksonville Jaguars,jacksonville-jaguars
Tyrique Stevenson,CB,7,7,7,1.0,1.0,1,1,22.571428571428573,23.0,17,28,5,New York Giants,new-york-giants
Cody Mauch,IOL,5,5,5,1.0,1.0,1,1,26.0,27.0,19,30,5,Buffalo Bills,buffalo-bills
D.J. Turner,CB,5,5,5,1.0,1.0,1,1,29.6,29.0,28,32,4,Cincinnati Bengals,cincinnati-bengals
Isaiah Foskey,EDGE,5,5,5,1.0,1.0,1,1,28.0,29.0,25,29,3,New Orleans Saints,new-orleans-saints
Keeanu Benton,DL,5,5,5,1.0,1.0,1,1,29.8,29.0,28,32,4,New Orleans Saints,new-orleans-saints
Antonio Johnson,S,4,4,4,1.0,1.0,1,1,27.5,27.0,26,30,3,Dallas Cowboys,dallas-cowboys
Sam LaPorta,TE,4,4,4,1.0,1.0,1,1,27.5,27.5,26,29,3,Cincinnati Bengals,cincinnati-bengals
Tyler Steen,OT,2,2,2,1.0,1.0,1,1,27.5,27.5,27,28,2,Cincinnati Bengals,cincinnati-bengals
Siaki Ika,DL,1,1,1,1.0,1.0,1,1,12.0,12.0,12,12,1,Houston Texans,houston-texans
Emil Ekiyor Jr.,IOL,1,1,1,1.0,1.0,1,1,14.0,14.0,14,14,1,New England Patriots,new-england-patriots
Jaelyn Duncan,OT,1,1,1,1.0,1.0,1,1,17.0,17.0,17,17,1,Pittsburgh Steelers,pittsburgh-steelers
Darius Rush,CB,1,1,1,1.0,1.0,1,1,22.0,22.0,22,22,1,Baltimore Ravens,baltimore-ravens
Clark Phillips III,CB,1,1,1,1.0,1.0,1,1,23.0,23.0,23,23,1,Minnesota Vikings,minnesota-vikings
Luke Wypler,IOL,1,1,1,1.0,1.0,1,1,25.0,25.0,25,25,1,New York Giants,new-york-giants
Cedric Tillman,WR,1,1,1,1.0,1.0,1,1,27.0,27.0,27,27,1,Buffalo Bills,buffalo-bills
Zach Harrison,EDGE,1,1,1,1.0,1.0,1,1,29.0,29.0,29,29,1,New Orleans Saints,new-orleans-saints
Derick Hall,EDGE,1,1,1,1.0,1.0,1,1,31.0,31.0,31,31,1,Kansas City Chiefs,kansas-city-chiefs
Nathaniel Dell,WR,1,1,1,1.0,1.0,1,1,31.0,31.0,31,31,1,Kansas City Chiefs,kansas-city-chiefs
Tuli Tuipulotu,DL,1,1,1,1.0,1.0,1,1,31.0,31.0,31,31,1,Kansas City Chiefs,kansas-city-chiefs
Blake Freeland,OT,1,1,1,1.0,1.0,1,1,32.0,32.0,32,32,1,San Francisco 49ers,san-francisco-49ers
