team_slug,team_name,player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_mock_count,share_of_team_picks
arizona-cardinals,Arizona Cardinals,Will Anderson Jr.,EDGE,117,117,107,1.0085470085470085,1.0,1,2,3.41025641025641,3.0,3,38,307,0.3811074918566775
arizona-cardinals,Arizona Cardinals,Tyree Wilson,EDGE,59,59,56,1.0,1.0,1,1,3.3728813559322033,3.0,3,7,307,0.19218241042345277
arizona-cardinals,Arizona Cardinals,Paris Johnson Jr.,OT,58,58,55,1.0,1.0,1,1,4.775862068965517,3.0,3,12,307,0.18892508143322476
arizona-cardinals,Arizona Cardinals,Christian Gonzalez,CB,22,22,22,1.0,1.0,1,1,9.0,10.5,3,14,307,0.07166123778501629
arizona-cardinals,Arizona Cardinals,Jalen Carter,DL,11,11,11,1.0,1.0,1,1,4.0,3.0,3,6,307,0.035830618892508145
arizona-cardinals,Arizona Cardinals,Devon Witherspoon,CB,6,6,6,1.0,1.0,1,1,5.0,3.0,3,11,307,0.019543973941368076
arizona-cardinals,Arizona Cardinals,Peter Skoronski,OT,5,5,5,1.0,1.0,1,1,9.6,11.0,4,11,307,0.016286644951140065
arizona-cardinals,Arizona Cardinals,Bijan Robinson,RB,3,3,3,1.0,1.0,1,1,12.666666666666666,11.0,3,24,307,0.009771986970684038
arizona-cardinals,Arizona Cardinals,Broderick Jones,OT,3,3,3,1.0,1.0,1,1,11.0,11.0,11,11,307,0.009771986970684038
arizona-cardinals,Arizona Cardinals,Calijah Kancey,DL,3,3,3,1.0,1.0,1,1,17.0,11.0,11,29,307,0.009771986970684038
arizona-cardinals,Arizona Cardinals,Joey Porter Jr.,CB,3,3,3,1.0,1.0,1,1,14.666666666666666,11.0,11,22,307,0.009771986970684038
arizona-cardinals,Arizona Cardinals,Jaxon Smith-Njigba,WR,2,2,2,1.0,1.0,1,1,11.0,11.0,11,11,307,0.006514657980456026
arizona-cardinals,Arizona Cardinals,Nolan Smith,EDGE,2,2,2,1.0,1.0,1,1,11.0,11.0,11,11,307,0.006514657980456026
