author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_correct_player_in_round_rate,avg_same_position_same_round_rate,avg_same_position_plus_minus_one_round_rate,avg_generous_score_points,avg_generous_score_rate,avg_mean_pick_abs_error
Rob Rang,Seahawks.com,1,30.0,9.0,0.3,0.2,0.0,0.2,0.0,0.4,0.9,0.1,0.3,0.0,9.0,0.3,
Cameron DaSilva,Rams Wire,1,30.0,9.0,0.3,0.1,0.0,0.1,0.0,0.2,0.9,0.1,0.2,0.2,9.0,0.3,
Gus Logue,Big Cat Country,1,29.629629629629626,8.0,0.2962962962962963,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,1.0,0.0,0.2222222222222222,0.4444444444444444,8.0,0.2962962962962963,
James Boyd,The Athletic,1,29.629629629629626,8.0,0.2962962962962963,0.1111111111111111,0.0,0.2222222222222222,0.0,0.5555555555555556,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,8.0,0.2962962962962963,
Josh Schrock,NBC Sports Chicago,1,29.629629629629626,8.0,0.2962962962962963,0.1111111111111111,0.0,0.2222222222222222,0.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.3333333333333333,8.0,0.2962962962962963,
Tim Weaver,Seahawks Wire,1,29.629629629629626,8.0,0.2962962962962963,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,8.0,0.2962962962962963,
Bob Quinn,Steelers Nation,1,29.166666666666668,7.0,0.2916666666666667,0.125,0.0,0.125,0.0,0.25,0.875,0.0,0.25,0.375,7.0,0.2916666666666667,
Jimmy Kempski,Philly Voice,1,28.57142857142857,6.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,6.0,0.2857142857142857,
Josh Carney,Steelers Depot,1,28.57142857142857,6.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,6.0,0.2857142857142857,
Ross McCorkle,Steelers Depot,1,28.57142857142857,6.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.42857142857142855,0.0,6.0,0.2857142857142857,
Gavino Borquez,Chargers Wire,1,28.57142857142857,6.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.2857142857142857,0.2857142857142857,6.0,0.2857142857142857,
Jeffrey Burton,Still Curtain,1,28.57142857142857,6.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,6.0,0.2857142857142857,
Tim Crean,Clutch Points,1,28.57142857142857,6.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,6.0,0.2857142857142857,
David Howman,Blogging The Boys,1,28.57142857142857,6.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.5714285714285714,6.0,0.2857142857142857,
Jordan Dajani,CBS,1,27.77777777777778,5.0,0.2777777777777778,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.16666666666666666,0.0,0.3333333333333333,5.0,0.2777777777777778,
Casey Kinnamon,Last Word on Sports,1,27.77777777777778,5.0,0.2777777777777778,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.5,5.0,0.2777777777777778,
Rob Schwarz Jr.,Bear Goggles On,1,27.77777777777778,5.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.5,1.0,0.0,0.16666666666666666,0.5,5.0,0.2777777777777778,
Aaron Leming,247 Sports,1,27.27272727272727,9.0,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.9090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,9.0,0.2727272727272727,
Zach Kruse,Packers Wire,1,27.27272727272727,9.0,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.9090909090909091,0.0,0.2727272727272727,0.2727272727272727,9.0,0.2727272727272727,
Jordan Elliott,Niners Nation,1,27.27272727272727,9.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.18181818181818182,9.0,0.2727272727272727,
Steven Ridings,Turf Show Times,1,27.27272727272727,9.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.8181818181818182,0.0,0.18181818181818182,0.45454545454545453,9.0,0.2727272727272727,
Cole Thompson,Texans Wire,1,27.27272727272727,9.0,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0,0.5454545454545454,0.8181818181818182,0.09090909090909091,0.2727272727272727,0.0,9.0,0.2727272727272727,
Kevin Fishbain,The Athletic,1,26.666666666666668,8.0,0.26666666666666666,0.2,0.0,0.1,0.0,0.4,1.0,0.0,0.3,0.2,8.0,0.26666666666666666,
Desmond Novack,GMEN HQ,1,26.666666666666668,8.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.3,0.2,8.0,0.26666666666666666,
Jacob Infante,Windy City Gridiron,1,25.925925925925924,7.0,0.25925925925925924,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.2222222222222222,7.0,0.25925925925925924,
Brad Berreman,Sidelion Report,1,25.925925925925924,7.0,0.25925925925925924,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.8888888888888888,0.0,0.3333333333333333,0.1111111111111111,7.0,0.25925925925925924,
Logan Fulmer,TWSN,3,25.165945165945164,5.333333333333333,0.25165945165945164,0.18095238095238098,0.0,0.06060606060606061,0.0,0.34978354978354975,0.8554112554112554,0.030303030303030304,0.24155844155844156,0.18095238095238098,5.333333333333333,0.25165945165945164,
Dylan Sanders,Saints Wire,1,25.0,6.0,0.25,0.25,0.0,0.0,0.0,0.25,0.625,0.0,0.375,0.0,6.0,0.25,
Brennan Rupp,Packers Wire,1,24.242424242424242,8.0,0.24242424242424243,0.09090909090909091,0.0,0.2727272727272727,0.0,0.45454545454545453,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.2727272727272727,8.0,0.24242424242424243,
Matt Schneidman,The Athletic,1,24.242424242424242,8.0,0.24242424242424243,0.18181818181818182,0.0,0.09090909090909091,0.0,0.2727272727272727,0.8181818181818182,0.0,0.2727272727272727,0.18181818181818182,8.0,0.24242424242424243,
Paul Bretl,Dairyland Express,1,24.242424242424242,8.0,0.24242424242424243,0.09090909090909091,0.0,0.09090909090909091,0.0,0.36363636363636365,0.9090909090909091,0.0,0.2727272727272727,0.18181818181818182,8.0,0.24242424242424243,
Jack Hammer,The Press Democrat,1,24.242424242424242,8.0,0.24242424242424243,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.7272727272727273,0.0,0.2727272727272727,0.18181818181818182,8.0,0.24242424242424243,
Mark Daniels,Mass Live,1,24.242424242424242,8.0,0.24242424242424243,0.18181818181818182,0.0,0.0,0.0,0.36363636363636365,0.7272727272727273,0.0,0.18181818181818182,0.36363636363636365,8.0,0.24242424242424243,
Dean Jones,Cat Crave,1,23.809523809523807,5.0,0.23809523809523808,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,1.0,0.14285714285714285,0.0,0.2857142857142857,5.0,0.23809523809523808,
Ryan Pawloski,Still Curtain,1,23.809523809523807,5.0,0.23809523809523808,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,1.0,0.14285714285714285,0.0,0.2857142857142857,5.0,0.23809523809523808,
Alex Kozora,Steelers Depot,1,23.809523809523807,5.0,0.23809523809523808,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.0,0.2857142857142857,0.14285714285714285,5.0,0.23809523809523808,
Chris Roling,Bengals Wire,1,23.809523809523807,5.0,0.23809523809523808,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,5.0,0.23809523809523808,
Jared Feinberg,Cat Crave,1,23.809523809523807,5.0,0.23809523809523808,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,1.0,0.14285714285714285,0.0,0.2857142857142857,5.0,0.23809523809523808,
Tashan Reed,The Athletic,1,23.809523809523807,10.0,0.23809523809523808,0.14285714285714285,0.0,0.07142857142857142,0.0,0.21428571428571427,0.8571428571428571,0.0,0.2857142857142857,0.14285714285714285,10.0,0.23809523809523808,
Enzo Flojo,Clutch Points,8,23.391203703703702,6.75,0.23391203703703703,0.13715277777777776,0.0,0.05381944444444444,0.0,0.15763888888888888,0.7614583333333333,0.013888888888888888,0.2079861111111111,0.24409722222222222,6.75,0.23391203703703703,
Justin Melo,The Draft Network,1,23.333333333333332,7.0,0.23333333333333334,0.1,0.0,0.2,0.0,0.0,0.8,0.0,0.2,0.3,7.0,0.23333333333333334,
Rohan Chakravarthi,49ers Webzone,1,23.333333333333332,7.0,0.23333333333333334,0.0,0.0,0.2,0.0,0.5,0.8,0.2,0.0,0.1,7.0,0.23333333333333334,
Parker Hurley,Bear Goggles On,1,23.333333333333332,7.0,0.23333333333333334,0.2,0.0,0.1,0.0,0.3,0.8,0.1,0.1,0.2,7.0,0.23333333333333334,
Anthony Rivardo,Empire Sports Media,1,22.22222222222222,2.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,2.0,0.2222222222222222,
Ralph Vacchiano,Fox Sports,2,22.22222222222222,5.0,0.2222222222222222,0.13333333333333333,0.0,0.13333333333333333,0.0,0.23333333333333334,0.6833333333333333,0.13333333333333333,0.08333333333333333,0.1,5.0,0.2222222222222222,
Andrew Wilbar,Behind The Steel Curtain,1,22.22222222222222,6.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.2222222222222222,6.0,0.2222222222222222,
Mark Tyler,Hogs Haven,1,22.22222222222222,6.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5555555555555556,1.0,0.1111111111111111,0.0,0.3333333333333333,6.0,0.2222222222222222,
Will Noltie,Last Word on Sports,1,22.22222222222222,2.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,2.0,0.2222222222222222,
Brandon Croce,Buffalow Down,1,22.22222222222222,4.0,0.2222222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,4.0,0.2222222222222222,
Evan Lazar,Patriots.com,1,22.22222222222222,6.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.8888888888888888,0.0,0.1111111111111111,0.4444444444444444,6.0,0.2222222222222222,
Demetrius Harvey,Florida Times-Union,1,22.22222222222222,6.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2222222222222222,0.2222222222222222,6.0,0.2222222222222222,
Vic Tafur,The Athletic,1,21.428571428571427,9.0,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0,0.2857142857142857,0.8571428571428571,0.0,0.21428571428571427,0.21428571428571427,9.0,0.21428571428571427,
Khaled Abdallah,Just Blog Baby,1,21.428571428571427,9.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.0,0.21428571428571427,0.21428571428571427,9.0,0.21428571428571427,
Leigh Oleszczak,Stripe Hype,1,20.833333333333336,5.0,0.20833333333333334,0.25,0.0,0.125,0.0,0.125,0.75,0.0,0.125,0.375,5.0,0.20833333333333334,
Ben Standig,The Athletic,1,20.833333333333336,5.0,0.20833333333333334,0.125,0.0,0.125,0.0,0.375,0.875,0.0,0.125,0.375,5.0,0.20833333333333334,
Zach Berman,The Athletic,1,20.833333333333336,5.0,0.20833333333333334,0.125,0.0,0.125,0.0,0.375,0.75,0.125,0.0,0.25,5.0,0.20833333333333334,
Tim Bielik,Cleveland.com,1,20.833333333333336,5.0,0.20833333333333334,0.0,0.0,0.125,0.0,0.0,0.875,0.0,0.125,0.375,5.0,0.20833333333333334,
Scott Pavelle,Steelers Depot,1,20.833333333333336,5.0,0.20833333333333334,0.25,0.0,0.0,0.0,0.5,0.75,0.0,0.25,0.125,5.0,0.20833333333333334,
Jared Mueller,Dawgs By Nature,1,20.833333333333336,5.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.125,5.0,0.20833333333333334,
Vincent Frank,Sportsnaut,2,20.37037037037037,4.5,0.2037037037037037,0.0,0.0,0.0,0.0,0.2222222222222222,0.8611111111111112,0.0,0.19444444444444442,0.2222222222222222,4.5,0.2037037037037037,
Pete Martuneac,Bears Talk,1,20.0,6.0,0.2,0.2,0.0,0.1,0.0,0.4,0.9,0.0,0.3,0.0,6.0,0.2,
Alex Shapiro,NBC Sports Chicago,1,20.0,6.0,0.2,0.1,0.0,0.0,0.0,0.2,0.9,0.0,0.2,0.2,6.0,0.2,
Michael Thompson,12th Man Rising,1,19.444444444444446,7.0,0.19444444444444445,0.08333333333333333,0.0,0.08333333333333333,0.0,0.3333333333333333,0.9166666666666666,0.08333333333333333,0.16666666666666666,0.0,7.0,0.19444444444444445,
Curt Popejoy,Draftwire,9,19.147159424937204,4.555555555555555,0.19147159424937202,0.18183822350489018,0.0,0.06790123456790123,0.0,0.29030383197049864,0.8627745711079045,0.04938271604938271,0.13105258938592274,0.16416145582812247,4.555555555555555,0.19147159424937202,
A.J. Fagerlin,Dawg Pound Daily,1,19.047619047619047,4.0,0.19047619047619047,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,1.0,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Shane Hallam,247 Sports,1,19.047619047619047,4.0,0.19047619047619047,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Curt Popejoy,Steelers Wire,1,19.047619047619047,4.0,0.19047619047619047,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,1.0,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Dave Zangaro,NBC Sports Philadelphia,1,19.047619047619047,4.0,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Matt Minich,Cincy Jungle,1,19.047619047619047,4.0,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.0,0.0,0.5714285714285714,4.0,0.19047619047619047,
Matthew Stanley,Bolts From The Blue,1,19.047619047619047,4.0,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.0,0.14285714285714285,0.2857142857142857,4.0,0.19047619047619047,
Mike Johrendt,Clutch Points,2,18.783068783068785,4.5,0.18783068783068782,0.12698412698412698,0.0,0.12698412698412698,0.0,0.14285714285714285,0.7301587301587301,0.07142857142857142,0.1111111111111111,0.12698412698412698,4.5,0.18783068783068782,
Carlos Sanchez,Black And Teal,1,18.51851851851852,5.0,0.18518518518518517,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.1111111111111111,0.3333333333333333,5.0,0.18518518518518517,
David Latham,Last Word on Sports,2,18.333333333333332,4.5,0.18333333333333335,0.21666666666666667,0.0,0.16666666666666666,0.0,0.4833333333333333,0.95,0.08333333333333333,0.15,0.0,4.5,0.18333333333333335,
Brian Martin,Blogging The Boys,1,16.666666666666664,4.0,0.16666666666666666,0.125,0.0,0.125,0.0,0.0,0.875,0.0,0.125,0.25,4.0,0.16666666666666666,
Zac Jackson,The Athletic,1,16.666666666666664,4.0,0.16666666666666666,0.0,0.0,0.125,0.0,0.125,0.75,0.0,0.0,0.5,4.0,0.16666666666666666,
Mike Kadlick,CLNS,1,16.666666666666664,5.0,0.16666666666666666,0.1,0.0,0.1,0.0,0.3,0.8,0.1,0.0,0.2,5.0,0.16666666666666666,
Ben Natan,Bleeding Green Nation,1,16.666666666666664,3.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,3.0,0.16666666666666666,
Josh Tolentino,Philadelphia Inquirer,1,16.666666666666664,3.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,3.0,0.16666666666666666,
Tori McElhaney,AtlantaFalcons.com,1,16.666666666666664,4.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.25,0.875,0.0,0.125,0.25,4.0,0.16666666666666666,
Taylor Kyles,CLNS,1,16.666666666666664,5.0,0.16666666666666666,0.1,0.0,0.0,0.0,0.3,0.8,0.0,0.1,0.3,5.0,0.16666666666666666,
Cameron Henderson,Bear Goggles On,1,16.666666666666664,6.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.4166666666666667,0.9166666666666666,0.0,0.16666666666666666,0.16666666666666666,6.0,0.16666666666666666,
Dan Schmelzer,NFL Mocks,1,16.666666666666664,5.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.2,0.1,5.0,0.16666666666666666,
Daniel Oyefusi,Miami Herald,1,16.666666666666664,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.25,0.0,2.0,0.16666666666666666,
Jacob Roach,Browns Wire,1,16.666666666666664,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.125,0.25,4.0,0.16666666666666666,
Cody Williams,Fansided,4,15.779220779220779,3.75,0.1577922077922078,0.14415584415584415,0.0,0.03571428571428571,0.0,0.24805194805194805,0.7974025974025974,0.0,0.16688311688311688,0.1396103896103896,3.75,0.1577922077922078,
Ken Kelly,Bleacher Nation,3,15.608465608465607,4.333333333333333,0.15608465608465608,0.08928571428571429,0.0,0.0,0.0,0.31746031746031744,0.9722222222222222,0.0,0.10317460317460318,0.2619047619047619,4.333333333333333,0.15608465608465608,
Brad Menendez,Draft Countdown,1,15.151515151515152,5.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.18181818181818182,0.09090909090909091,5.0,0.15151515151515152,
Carlos Nazario,Full Press Coverage,1,14.814814814814813,4.0,0.14814814814814814,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.4444444444444444,4.0,0.14814814814814814,
Michael-Shawn Dugar,The Athletic,1,14.814814814814813,4.0,0.14814814814814814,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.8888888888888888,0.0,0.1111111111111111,0.2222222222222222,4.0,0.14814814814814814,
Ed Valentine,Big Blue View,1,14.814814814814813,4.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.3333333333333333,0.7777777777777778,0.0,0.2222222222222222,0.0,4.0,0.14814814814814814,
Mark Kaboly,The Athletic,1,14.285714285714285,3.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,3.0,0.14285714285714285,
Dave Schofield,Behind The Steel Curtain,1,14.285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,3.0,0.14285714285714285,
Jason Pruett,DRAFTPLEX,1,14.285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,1.0,0.0,0.0,0.42857142857142855,3.0,0.14285714285714285,
Jason Reed,Bolt Beat,1,14.285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,3.0,0.14285714285714285,
Matt Papiernik,Steelers Nation,1,14.285714285714285,3.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,3.0,0.14285714285714285,
Glenn Erby,Eagles Wire,1,14.285714285714285,3.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,3.0,0.14285714285714285,
Roy Countryman,247 Sports,1,14.285714285714285,3.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,3.0,0.14285714285714285,
Tim Capurso,Clutch Points,2,13.88888888888889,2.5,0.1388888888888889,0.20833333333333331,0.0,0.08333333333333333,0.0,0.5416666666666666,0.75,0.08333333333333333,0.08333333333333333,0.0,2.5,0.1388888888888889,
Zack Cox,NESN,1,13.88888888888889,5.0,0.1388888888888889,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.75,0.0,0.16666666666666666,0.08333333333333333,5.0,0.1388888888888889,
Jon Heath,Broncos Wire,1,13.333333333333334,2.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.2,0.0,2.0,0.13333333333333333,
Pat Lane,Pats Pulpit,1,12.121212121212121,4.0,0.12121212121212122,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.09090909090909091,0.18181818181818182,4.0,0.12121212121212122,
