author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_mean_pick_abs_error
Cade Clodi,Last Word on Sports,1,53.333333333333336,16.0,0.5333333333333333,1.0,0.3,0.3,0.3,1.0,1.0,4.0
Sean Green,Sports Gambling Podcast,1,50.53763440860215,47.0,0.5053763440860215,0.8064516129032258,0.3225806451612903,0.3548387096774194,0.3225806451612903,0.8064516129032258,1.0,7.67741935483871
RJ White,Sportsline,1,50.0,15.0,0.5,0.9,0.2,0.3,0.2,0.9,1.0,4.5
John Daigle,4 For 4,1,49.46236559139785,46.0,0.4946236559139785,0.8387096774193549,0.1935483870967742,0.3225806451612903,0.22580645161290322,0.8387096774193549,1.0,6.903225806451613
Jeremy Bissett,The Huddle Report,1,48.38709677419355,45.0,0.4838709677419355,0.8064516129032258,0.0967741935483871,0.3225806451612903,0.16129032258064516,0.8064516129032258,1.0,9.709677419354838
Brad Spielberger,Pro Football Focus,1,48.38709677419355,45.0,0.4838709677419355,0.8709677419354839,0.12903225806451613,0.2903225806451613,0.16129032258064516,0.8709677419354839,1.0,7.032258064516129
Logan Ulrich,NFL Trade Rumors,1,48.38709677419355,45.0,0.4838709677419355,0.8709677419354839,0.16129032258064516,0.2903225806451613,0.22580645161290322,0.8709677419354839,1.0,6.774193548387097
Hub Arkush,Shaw Local News Network,1,47.31182795698925,44.0,0.4731182795698925,0.8387096774193549,0.22580645161290322,0.2903225806451613,0.2903225806451613,0.8387096774193549,1.0,7.387096774193548
Dan Wilkins,The Score,1,46.875,45.0,0.46875,0.84375,0.15625,0.28125,0.25,0.84375,1.0,8.53125
Charlie Campbell,Walter Football,1,46.236559139784944,43.0,0.46236559139784944,0.8064516129032258,0.12903225806451613,0.2903225806451613,0.25806451612903225,0.8064516129032258,1.0,7.290322580645161
Daniel Jeremiah,NFL.com,1,46.236559139784944,43.0,0.46236559139784944,0.8064516129032258,0.1935483870967742,0.2903225806451613,0.22580645161290322,0.8064516129032258,1.0,8.0
Matt Anderson,Vikings Wire,1,46.236559139784944,43.0,0.46236559139784944,0.8064516129032258,0.12903225806451613,0.2903225806451613,0.22580645161290322,0.8064516129032258,1.0,9.0
Nick Guarisco,Action Network,1,46.236559139784944,43.0,0.46236559139784944,0.8709677419354839,0.12903225806451613,0.25806451612903225,0.22580645161290322,0.8709677419354839,1.0,6.806451612903226
Alan Saunders,Steelers Now,1,45.83333333333333,44.0,0.4583333333333333,0.8125,0.28125,0.28125,0.28125,0.8125,1.0,7.84375
Parker Hurley,Bear Goggles On,1,45.83333333333333,11.0,0.4583333333333333,0.875,0.25,0.25,0.375,0.875,1.0,6.0
Connor Allen,4 For 4,1,45.55555555555556,41.0,0.45555555555555555,0.8333333333333334,0.1,0.26666666666666666,0.13333333333333333,0.8333333333333334,1.0,7.5
Daniel Kornhauser,Grueling Truth,1,45.16129032258064,42.0,0.45161290322580644,0.7741935483870968,0.12903225806451613,0.2903225806451613,0.16129032258064516,0.7741935483870968,1.0,9.258064516129032
Rob Maaddi,AP News,1,45.16129032258064,42.0,0.45161290322580644,0.7741935483870968,0.25806451612903225,0.2903225806451613,0.25806451612903225,0.7741935483870968,1.0,7.838709677419355
Brian Bosarge,Draft Countdown,1,45.16129032258064,42.0,0.45161290322580644,0.8387096774193549,0.0967741935483871,0.25806451612903225,0.22580645161290322,0.8387096774193549,1.0,7.451612903225806
Connor Rogers,NBC Sports,1,45.16129032258064,42.0,0.45161290322580644,0.8387096774193549,0.16129032258064516,0.25806451612903225,0.25806451612903225,0.8387096774193549,1.0,7.161290322580645
Russell Brown,Fantasy Pros,1,45.16129032258064,42.0,0.45161290322580644,0.8387096774193549,0.12903225806451613,0.25806451612903225,0.16129032258064516,0.8387096774193549,1.0,9.096774193548388
Joel Klatt,Fox Sports,1,44.086021505376344,41.0,0.44086021505376344,0.8064516129032258,0.25806451612903225,0.25806451612903225,0.22580645161290322,0.8064516129032258,1.0,9.548387096774194
Kevin Fielder,Vikings Wire,1,44.086021505376344,41.0,0.44086021505376344,0.8064516129032258,0.1935483870967742,0.25806451612903225,0.22580645161290322,0.8064516129032258,1.0,8.096774193548388
