author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_mean_pick_abs_error
Nick Guarisco,Fantasy Law Guy,1,43.75,42.0,0.4375,0.875,0.15625,0.21875,0.3125,0.875,1.0,7.375
Shane Hallam,Draft Countdown,1,43.75,42.0,0.4375,0.9375,0.1875,0.1875,0.25,0.9375,1.0,6.34375
Mathis Gaglione,Phin Phanatic,1,43.333333333333336,13.0,0.43333333333333335,0.9,0.1,0.2,0.4,0.9,1.0,11.2
Andrew Erickson,Fantasy Pros,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.15625,0.21875,0.25,0.84375,1.0,7.6875
Brooks Kubena,Houston Chronicle,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.15625,0.21875,0.21875,0.84375,1.0,11.34375
Charles Davis,NFL.com,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.09375,0.21875,0.1875,0.84375,1.0,8.15625
Hayden Winks,Underdog Fantasy,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.125,0.21875,0.25,0.84375,1.0,7.46875
Mike Mulhern,NBC Sports Philadelphia,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.15625,0.21875,0.21875,0.84375,1.0,11.03125
Reese Jones,Fantrax HQ,1,42.70833333333333,41.0,0.4270833333333333,0.84375,0.125,0.21875,0.21875,0.84375,1.0,10.5
Peter Schrager,NFL.com,1,42.70833333333333,41.0,0.4270833333333333,0.90625,0.125,0.1875,0.21875,0.90625,1.0,6.5625
Chris Trapasso,CBS,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.125,0.21875,0.125,0.8125,1.0,10.8125
Jason Bantle,Draft Utopia,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.15625,0.21875,0.21875,0.8125,1.0,13.3125
Josh Frey,Purple PTSD,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.125,0.21875,0.1875,0.8125,1.0,10.3125
Matt Fitzgerald,Barstool Sports,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.15625,0.21875,0.25,0.8125,1.0,9.21875
Ryan Wilson,CBS,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.125,0.21875,0.21875,0.8125,1.0,11.28125
Tyler Forness,NBC Sports,1,41.66666666666667,40.0,0.4166666666666667,0.8125,0.03125,0.21875,0.09375,0.8125,1.0,8.625
Brentley Weissman,The Draft Network,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.15625,0.1875,0.25,0.875,1.0,7.9375
Brian Bosarge,Draft Countdown,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.15625,0.1875,0.1875,0.875,1.0,7.3125
Jake Oliver,Fantasy Data,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.125,0.1875,0.28125,0.875,1.0,8.5625
Jon Ledyard,Pewter Report,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.125,0.1875,0.25,0.875,1.0,8.90625
Luke Easterling,Draftwire,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.125,0.1875,0.1875,0.875,1.0,8.21875
Tim Bielik,Cleveland.com,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.09375,0.1875,0.125,0.875,1.0,10.59375
Tony Pauline,Pro Football Network,1,41.66666666666667,40.0,0.4166666666666667,0.875,0.15625,0.1875,0.21875,0.875,1.0,7.96875
Adam Aizer,CBS,1,40.625,39.0,0.40625,0.78125,0.125,0.21875,0.1875,0.78125,1.0,11.53125
Chris Ransom,Draft Utopia,1,40.625,39.0,0.40625,0.78125,0.15625,0.21875,0.21875,0.78125,1.0,16.375
Harris Oates,Draft ID,1,40.625,39.0,0.40625,0.78125,0.125,0.21875,0.21875,0.78125,1.0,8.875
Mark Maske,Washington Post,1,40.625,39.0,0.40625,0.78125,0.125,0.21875,0.25,0.78125,1.0,13.40625
Nick Barrett,Football Nick,1,40.625,39.0,0.40625,0.78125,0.15625,0.21875,0.21875,0.78125,1.0,9.03125
Collin Haalboom,SI,1,40.625,39.0,0.40625,0.84375,0.15625,0.1875,0.25,0.84375,1.0,9.90625
Dylan Chappine,White Wolf Sports,1,40.625,39.0,0.40625,0.84375,0.125,0.1875,0.15625,0.84375,1.0,9.6875
Grant Tuttle,Arrowhead Addict,1,40.625,39.0,0.40625,0.84375,0.03125,0.1875,0.125,0.84375,1.0,10.9375
Jacob Louque,Baltimore Beatdown,1,40.625,39.0,0.40625,0.84375,0.125,0.1875,0.3125,0.84375,1.0,9.1875
John Daigle,4 For 4,1,40.625,39.0,0.40625,0.84375,0.15625,0.1875,0.25,0.84375,1.0,9.84375
Kyle Crabbs,The Draft Network,1,40.625,39.0,0.40625,0.84375,0.0625,0.1875,0.1875,0.84375,1.0,11.59375
Kyler Cress,Football Sapient,1,40.625,39.0,0.40625,0.84375,0.09375,0.1875,0.25,0.84375,1.0,10.71875
Luke Reimer,Flurry Sports,1,40.625,39.0,0.40625,0.84375,0.09375,0.1875,0.15625,0.84375,1.0,11.4375
Michael Renner,Pro Football Focus,1,40.625,39.0,0.40625,0.84375,0.125,0.1875,0.25,0.84375,1.0,11.3125
Mike Fanelli,Fantasy Pros,1,40.625,39.0,0.40625,0.84375,0.21875,0.1875,0.1875,0.84375,1.0,11.40625
Omar Kelly,Sun Sentinel,1,40.625,39.0,0.40625,0.84375,0.09375,0.1875,0.15625,0.84375,1.0,16.8125
Ryan Schlipp,Packernet,1,40.625,39.0,0.40625,0.84375,0.15625,0.1875,0.28125,0.84375,1.0,8.5625
Tyler Sullivan,CBS,1,40.625,39.0,0.40625,0.84375,0.15625,0.1875,0.1875,0.84375,1.0,11.15625
Dakota Cox,Bama Hammer,1,40.625,39.0,0.40625,0.90625,0.09375,0.15625,0.21875,0.90625,1.0,6.53125
David Kromelow,Sports Krunch,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.15625,0.21875,0.1875,0.75,1.0,10.5625
Dylan Sanders,Saints Wire,1,39.58333333333333,38.0,0.3958333333333333,0.75,0.15625,0.21875,0.21875,0.75,1.0,13.6875
Nate Davis,USA Today,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.09375,0.1875,0.21875,0.8125,1.0,8.59375
Peter King,NBC Sports,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.21875,0.8125,1.0,7.96875
Staff,Washington Wire,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.21875,0.8125,1.0,12.71875
Chet Gresham,Draft Kings,1,39.58333333333333,38.0,0.3958333333333333,0.875,0.0625,0.15625,0.15625,0.875,1.0,7.875
Cody Benjamin,CBS,1,39.58333333333333,38.0,0.3958333333333333,0.875,0.09375,0.15625,0.1875,0.875,1.0,12.28125
Jaime Eisner,The Draft Network,1,39.58333333333333,38.0,0.3958333333333333,0.875,0.0625,0.15625,0.1875,0.875,1.0,10.46875
Josh Norris,Underdog Fantasy,1,39.58333333333333,38.0,0.3958333333333333,0.875,0.09375,0.15625,0.28125,0.875,1.0,6.9375
Logan Lamorandier,SI,1,39.58333333333333,38.0,0.3958333333333333,0.875,0.0625,0.15625,0.15625,0.875,1.0,8.5
Ryan Noonan,4 For 4,1,39.58333333333333,38.0,0.3958333333333333,0.875,0.125,0.15625,0.21875,0.875,1.0,8.03125
Shamus Clancy,Philly Voice,1,39.58333333333333,38.0,0.3958333333333333,0.875,0.125,0.15625,0.1875,0.875,1.0,9.375
Alex Butler,UPI,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.1875,0.78125,1.0,10.40625
Dan Schneier,CBS,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.25,0.78125,1.0,11.09375
David Dorey,The Huddle,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.25,0.78125,1.0,10.96875
Ian Cummings,Pro Football Network,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.1875,0.78125,1.0,13.78125
Justin Melo,The Draft Network,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.09375,0.1875,0.15625,0.78125,1.0,16.21875
Michael Hanich,Camden News,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.21875,0.78125,1.0,12.75
Zack Dietz,SI,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.09375,0.1875,0.1875,0.78125,1.0,9.40625
Andrew Doherty,Pats Buzz,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.1875,0.84375,1.0,10.59375
Bill Richette,Bengals Wire,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.1875,0.84375,1.0,8.4375
Brett Gibbons,SI,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.0625,0.15625,0.1875,0.84375,1.0,10.4375
Chris McGlynn,The Aftermath,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.125,0.15625,0.21875,0.84375,1.0,8.9375
Cory Bonini,The Huddle,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.125,0.15625,0.15625,0.84375,1.0,9.5625
Daniel Kornhauser,Grueling Truth,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.09375,0.15625,0.28125,0.84375,1.0,8.375
Eric Eager,Pro Football Focus,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.0625,0.15625,0.125,0.84375,1.0,10.65625
Jason La Canfora,CBS,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.125,0.15625,0.125,0.84375,1.0,11.90625
Michael Marino,Stacking The Board,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.15625,0.84375,1.0,8.78125
Nick Falato,Big Blue View,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.03125,0.15625,0.125,0.84375,1.0,10.125
Trevor Sikkema,Pro Football Focus,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.09375,0.15625,0.1875,0.84375,1.0,7.65625
Vinnie Iyer,Sporting News,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.1875,0.84375,1.0,10.3125
Austin Gayle,Pro Football Focus,1,38.54166666666667,37.0,0.3854166666666667,0.90625,0.125,0.125,0.21875,0.90625,1.0,6.0
Brian Philpot,The Football Hub,1,38.54166666666667,37.0,0.3854166666666667,0.90625,0.09375,0.125,0.25,0.90625,1.0,8.125
Daniel Garrett,Around The Block,1,38.54166666666667,37.0,0.3854166666666667,0.90625,0.15625,0.125,0.15625,0.90625,1.0,7.40625
Gino Tomaselli,Cowboys Coffee Talk,1,37.634408602150536,35.0,0.3763440860215054,0.8064516129032258,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.8064516129032258,1.0,15.935483870967742
Cam Marino,Stacking The Board,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.1875,0.75,1.0,11.15625
Christian Williams,Rush Four,1,37.5,36.0,0.375,0.75,0.125,0.1875,0.15625,0.75,1.0,15.75
Jason Pruett,DRAFTPLEX,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.3125,0.75,1.0,9.1875
Ben Linsey,Pro Football Focus,1,37.5,36.0,0.375,0.8125,0.03125,0.15625,0.15625,0.8125,1.0,12.03125
Bob Glauber,Newsday,1,37.5,36.0,0.375,0.8125,0.09375,0.15625,0.15625,0.8125,1.0,11.03125
Cletis Cutts,The Huddle,1,37.5,36.0,0.375,0.8125,0.0625,0.15625,0.15625,0.8125,1.0,12.71875
Kyle Stackpole,CBS,1,37.5,36.0,0.375,0.8125,0.0625,0.15625,0.25,0.8125,1.0,10.875
Lorenz Leinweber,SI,1,37.5,36.0,0.375,0.8125,0.0625,0.15625,0.21875,0.8125,1.0,10.59375
Matt Bowden,NFL Draft Buzz,1,37.5,36.0,0.375,0.8125,0.03125,0.15625,0.15625,0.8125,1.0,13.65625
Randy Gurzi,NFL Spin Zone,1,37.5,36.0,0.375,0.8125,0.09375,0.15625,0.15625,0.8125,1.0,12.1875
Rob Judin,The Draft Network,1,37.5,36.0,0.375,0.8125,0.15625,0.15625,0.1875,0.8125,1.0,11.71875
Tyler Marling,Fantasy Six Pack,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.15625,0.8125,1.0,18.03125
Brad Spielberger,Pro Football Focus,1,37.5,36.0,0.375,0.875,0.09375,0.125,0.125,0.875,1.0,10.28125
Cody Carpentier,Player Profiler,1,37.5,36.0,0.375,0.875,0.125,0.125,0.125,0.875,1.0,12.5625
Dave Richard,CBS,1,37.5,36.0,0.375,0.875,0.09375,0.125,0.1875,0.875,1.0,10.84375
Keith Lott,Fantasy Six Pack,1,37.5,36.0,0.375,0.875,0.125,0.125,0.1875,0.875,1.0,10.78125
Kyle Smith,TWSN,1,37.5,36.0,0.375,0.875,0.0625,0.125,0.15625,0.875,1.0,8.71875
Matt De Lima,SI,1,37.5,36.0,0.375,0.875,0.09375,0.125,0.1875,0.875,1.0,7.90625
Pete Prisco,CBS,1,37.5,36.0,0.375,0.875,0.0625,0.125,0.15625,0.875,1.0,8.0625
Ric Serritella,SI,1,37.5,36.0,0.375,0.875,0.15625,0.125,0.21875,0.875,1.0,9.0625
Staff,Tankathon,1,37.5,36.0,0.375,0.875,0.125,0.125,0.21875,0.875,1.0,8.34375
Zack Pearson,247 Sports,1,37.5,36.0,0.375,0.875,0.09375,0.125,0.21875,0.875,1.0,9.0625
Spencer Urquhart,Nola.com,1,36.666666666666664,11.0,0.36666666666666664,0.9,0.1,0.1,0.6,0.9,1.0,9.0
Auburn Daily,SI,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.0625,0.15625,0.28125,0.78125,1.0,11.28125
Chris Congemo,1st Round Sports,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.1875,0.78125,1.0,17.40625
Cris Collinsworth,Pro Football Focus,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.15625,0.15625,0.21875,0.78125,1.0,11.6875
Evan Silva,Establish The Run,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.125,0.78125,1.0,12.65625
Jacob Infante,Windy City Gridiron,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.03125,0.15625,0.09375,0.78125,1.0,14.3125
James Pike,Gridiron Xtra,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.15625,0.78125,1.0,15.5
Keith Sanchez,The Draft Network,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.1875,0.78125,1.0,12.25
Maurice Jones-Drew,NFL.com,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.125,0.78125,1.0,15.1875
Nate Bouda,NFL Trade Rumors,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.21875,0.78125,1.0,12.96875
Rob Staton,Seahawks Draft Blog,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.15625,0.78125,1.0,10.40625
Schuyler Callihan,SI,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.0625,0.15625,0.1875,0.78125,1.0,11.96875
Staff,Acme Packing Company,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.1875,0.78125,1.0,12.6875
Tony Mario,Draft Utopia,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.1875,0.78125,1.0,15.875
Dan Roche,NBC Sports Philadelphia,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.03125,0.125,0.15625,0.84375,1.0,14.84375
Doug Farrar,Touchdown Wire,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.09375,0.125,0.21875,0.84375,1.0,12.53125
Hunter Haas,Haas Football,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.09375,0.125,0.1875,0.84375,1.0,9.59375
Mick Tidrow,Mick Tidrow,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.125,0.125,0.1875,0.84375,1.0,9.8125
Mike Florio,NBC Sports,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.125,0.125,0.1875,0.84375,1.0,11.96875
Mikey Ostrowski,Loaded Box Podcast,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.15625,0.125,0.1875,0.84375,1.0,11.25
Patrick Conn,Roll Tide Wire,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.0,0.125,0.0,0.0625,1.0,31.625
Staff,NBC Sports Boston,1,36.45833333333333,35.0,0.3645833333333333,0.90625,0.0625,0.09375,0.15625,0.90625,1.0,7.8125
Kyle Meinke,M Live,1,35.483870967741936,33.0,0.3548387096774194,0.8064516129032258,0.0967741935483871,0.12903225806451613,0.16129032258064516,0.8064516129032258,1.0,11.03225806451613
Jasper Jones,Audacity Sports,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.03125,0.15625,0.09375,0.75,1.0,14.5625
Sawyer Hicks,Draft ID,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.0625,0.15625,0.25,0.75,1.0,12.65625
Aaron Wilson,Pro Football Network,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.125,0.125,0.25,0.8125,1.0,8.90625
Andrew Aziz,Stampede Blue,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.15625,0.8125,1.0,12.625
Ben Natan,Bleeding Green Nation,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.15625,0.8125,1.0,9.09375
Ben Raven,M Live,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.15625,0.8125,1.0,14.125
Ben Volin,Boston Globe,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.03125,0.125,0.1875,0.8125,1.0,9.90625
Bob McManaman,Arizona Republic,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.03125,0.125,0.1875,0.8125,1.0,11.9375
Donovan Perez-Schipper,UCSD Guardian,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.0625,0.8125,1.0,15.96875
Evan Brooks,Fox 43,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.21875,0.8125,1.0,10.28125
J.C. Allen,Pewter Report,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0,0.125,0.15625,0.8125,1.0,12.0625
Jeff Risdon,RealGM,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.15625,0.8125,1.0,9.375
Joel Mann,Last Word on Pro Football,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.1875,0.8125,1.0,9.96875
Mike Hrynyshyn,Blue Chip Scouting,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.15625,0.8125,1.0,10.09375
Patrik Walker,CBS,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.25,0.8125,1.0,13.75
Raju Byfield,Dynasty Nerds,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.0625,0.8125,1.0,15.5625
Rob Rang,Fox Sports,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.125,0.8125,1.0,9.34375
Staff,Behind The Steel Curtain,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.03125,0.125,0.03125,0.8125,1.0,13.625
Staff,Sporting News,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.0625,0.125,0.15625,0.8125,1.0,11.8125
Justin Bales,FF Today,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.09375,0.09375,0.1875,0.875,1.0,12.46875
Kevin Hanson,Sports Illustrated,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.0625,0.09375,0.21875,0.875,1.0,7.28125
Marcus Mosher,The Game Day,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.0625,0.09375,0.21875,0.875,1.0,8.125
Zach Brunner,Flurry Sports,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.0625,0.09375,0.15625,0.875,1.0,9.34375
Adam Beasley,Pro Football Network,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.1875,0.78125,1.0,13.78125
Andrew Golden,Jets X-Factor,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.25,0.78125,1.0,11.5
Bucky Brooks,NFL.com,1,34.375,33.0,0.34375,0.78125,0.0625,0.125,0.21875,0.78125,1.0,9.46875
Jack McKessy,The Draft Network,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.15625,0.78125,1.0,14.625
John Harris,HoustonTexans.com,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.25,0.78125,1.0,11.15625
Josh Edwards,CBS,1,34.375,33.0,0.34375,0.78125,0.125,0.125,0.21875,0.78125,1.0,9.46875
Mark Schofield,Touchdown Wire,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.25,0.78125,1.0,15.9375
Matthew Lewis,Draft Dive,1,34.375,33.0,0.34375,0.78125,0.125,0.125,0.21875,0.78125,1.0,13.5625
Mike Kaye,Pro Football Network,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.25,0.78125,1.0,15.59375
Pete Fiutak,College Football News,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.1875,0.78125,1.0,11.0625
Scott Gorman,With The First Pick,1,34.375,33.0,0.34375,0.78125,0.03125,0.125,0.1875,0.78125,1.0,14.1875
Staff,AtlantaFalcons.com,1,34.375,33.0,0.34375,0.78125,0.0625,0.125,0.125,0.78125,1.0,12.78125
Tory Rich,Sandboxx,1,34.375,33.0,0.34375,0.78125,0.15625,0.125,0.125,0.78125,1.0,16.96875
Ben Arthur,Nashville Tennessean,1,34.375,33.0,0.34375,0.84375,0.0,0.09375,0.125,0.84375,1.0,9.6875
