team_slug,team_name,player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_mock_count,share_of_team_picks
arizona-cardinals,Arizona Cardinals,Kaiir Elam,CB,1,1,1,1.0,1.0,1,1,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Luke Wattenberg,IOL,1,1,1,6.0,6.0,6,6,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Malachi Carter,WR,1,1,1,7.0,7.0,7,7,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Michael Woods II,WR,1,1,1,7.0,7.0,7,7,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Nik Bonitto,EDGE,1,1,1,2.0,2.0,2,2,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Noah Elliss,DL,1,1,1,6.0,6.0,6,6,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Sam Williams,EDGE,1,1,1,3.0,3.0,3,3,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Sean Rhyan,IOL,1,1,1,3.0,3.0,3,3,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Ty Chandler,RB,1,1,1,6.0,6.0,6,6,,,,,26,0.038461538461538464
arizona-cardinals,Arizona Cardinals,Zonovan Knight,RB,1,1,1,7.0,7.0,7,7,,,,,26,0.038461538461538464
atlanta-falcons,Atlanta Falcons,Cameron Thomas,EDGE,3,3,3,2.3333333333333335,2.0,2,3,,,,,80,0.0375
atlanta-falcons,Atlanta Falcons,Coby Bryant,CB,3,3,3,3.3333333333333335,3.0,3,4,,,,,80,0.0375
atlanta-falcons,Atlanta Falcons,Alex Wright,EDGE,2,2,2,4.5,4.5,4,5,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Breece Hall,RB,2,2,2,3.0,3.0,3,3,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Bryan Cook,S,2,2,2,3.5,3.5,3,4,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Christian Watson,WR,2,2,2,2.0,2.0,2,2,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Cole Strange,IOL,2,2,2,4.0,4.0,3,5,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,George Pickens,WR,2,2,2,2.0,2.0,2,2,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Jahan Dotson,WR,2,2,2,2.0,2.0,2,2,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,John Metchie III,WR,2,2,2,2.5,2.5,2,3,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Kayvon Thibodeaux,EDGE,2,2,2,1.0,1.0,1,1,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Logan Hall,DL,2,2,2,2.0,2.0,2,2,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Travon Walker,EDGE,2,2,2,1.0,1.0,1,1,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Velus Jones Jr.,WR,2,2,2,5.5,5.5,5,6,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Zamir White,RB,2,2,2,5.0,5.0,5,5,,,,,80,0.025
atlanta-falcons,Atlanta Falcons,Alec Pierce,WR,1,1,1,4.0,4.0,4,4,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Andrew Booth Jr.,CB,1,1,1,1.0,1.0,1,1,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Boye Mafe,EDGE,1,1,1,2.0,2.0,2,2,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Brian Robinson Jr.,RB,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Curtis Brooks,DL,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,D'Marco Jackson,LB,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,DaRon Bland,CB,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Daniel Bellinger,TE,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Daniel Faalele,OT,1,1,1,3.0,3.0,3,3,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,David Bell,WR,1,1,1,3.0,3.0,3,3,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,David Ojabo,EDGE,1,1,1,2.0,2.0,2,2,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Decobie Durant,CB,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Desmond Ridder,QB,1,1,1,1.0,1.0,1,1,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Dominique Robinson,EDGE,1,1,1,3.0,3.0,3,3,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Drake London,WR,1,1,1,1.0,1.0,1,1,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Dylan Parham,IOL,1,1,1,3.0,3.0,3,3,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Ed Ingram,IOL,1,1,1,4.0,4.0,4,4,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Eric Johnson,DL,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Faion Hicks,CB,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Garrett Wilson,WR,1,1,1,1.0,1.0,1,1,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,George Karlaftis,EDGE,1,1,1,1.0,1.0,1,1,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,J.T. Woods,S,1,1,1,4.0,4.0,4,4,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Jalen Tolbert,WR,1,1,1,3.0,3.0,3,3,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Jamaree Salyer,IOL,1,1,1,3.0,3.0,3,3,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,James Cook,RB,1,1,1,4.0,4.0,4,4,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Jameson Williams,WR,1,1,1,1.0,1.0,1,1,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Jelani Woods,TE,1,1,1,4.0,4.0,4,4,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Jermaine Johnson,EDGE,1,1,1,1.0,1.0,1,1,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,John Ridgeway,DL,1,1,1,5.0,5.0,5,5,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Jordan Davis,DL,1,1,1,1.0,1.0,1,1,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Josh Paschal,EDGE,1,1,1,2.0,2.0,2,2,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Justyn Ross,WR,1,1,1,3.0,3.0,3,3,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Kellen Diesch,OT,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Kevin Austin Jr.,WR,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Lucas Krull,TE,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Matt Araiza,P,1,1,1,5.0,5.0,5,5,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Max Mitchell,OT,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Micah McFadden,LB,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Nik Bonitto,EDGE,1,1,1,2.0,2.0,2,2,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Quay Walker,LB,1,1,1,2.0,2.0,2,2,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Ryan Van Demark,OT,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Sam Howell,QB,1,1,1,2.0,2.0,2,2,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Smoke Monday,S,1,1,1,5.0,5.0,5,5,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Thomas Booker,DL,1,1,1,5.0,5.0,5,5,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Travis Jones,DL,1,1,1,3.0,3.0,3,3,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Troy Andersen,LB,1,1,1,2.0,2.0,2,2,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Tyler Badie,RB,1,1,1,4.0,4.0,4,4,,,,,80,0.0125
atlanta-falcons,Atlanta Falcons,Zachary Carter,DL,1,1,1,6.0,6.0,6,6,,,,,80,0.0125
baltimore-ravens,Baltimore Ravens,Ahmad Gardner,CB,1,1,1,1.0,1.0,1,1,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Akayleb Evans,CB,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Ali Fayad,EDGE,1,1,1,5.0,5.0,5,5,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Bernhard Raimann,OT,1,1,1,2.0,2.0,2,2,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Boye Mafe,EDGE,1,1,1,2.0,2.0,2,2,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Cade Otton,TE,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Cameron Jurgens,IOL,1,1,1,3.0,3.0,3,3,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Coby Bryant,CB,1,1,1,3.0,3.0,3,3,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Drake Jackson,EDGE,1,1,1,3.0,3.0,3,3,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Ed Ingram,IOL,1,1,1,3.0,3.0,3,3,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Esezi Otomewo,EDGE,1,1,1,6.0,6.0,6,6,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,George Karlaftis,EDGE,1,1,1,1.0,1.0,1,1,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Grant Calcaterra,TE,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Haskell Garrett,DL,1,1,1,5.0,5.0,5,5,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Isaiah Spiller,RB,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Isaiah Thomas,EDGE,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Jalen Pitre,S,1,1,1,2.0,2.0,2,2,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Jamaree Salyer,IOL,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,James Empey,IOL,1,1,1,6.0,6.0,6,6,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Jesse Luketa,LB,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,John Ridgeway,DL,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Jordan Davis,DL,1,1,1,1.0,1.0,1,1,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Justyn Ross,WR,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Kaiir Elam,CB,1,1,1,1.0,1.0,1,1,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Kyren Williams,RB,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Luke Fortner,IOL,1,1,1,3.0,3.0,3,3,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Marquan McCall,DL,1,1,1,6.0,6.0,6,6,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Max Mitchell,OT,1,1,1,6.0,6.0,6,6,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Micah McFadden,LB,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Phidarian Mathis,DL,1,1,1,3.0,3.0,3,3,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Romeo Doubs,WR,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Terrel Bernard,LB,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Tyler Allgeier,RB,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Tyler Smith,OT,1,1,1,2.0,2.0,2,2,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Tyquan Thornton,WR,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Zach Tom,IOL,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
baltimore-ravens,Baltimore Ravens,Zyon McCollum,CB,1,1,1,4.0,4.0,4,4,,,,,37,0.02702702702702703
buffalo-bills,Buffalo Bills,Breece Hall,RB,3,3,3,2.0,2.0,2,2,,,,,38,0.07894736842105263
buffalo-bills,Buffalo Bills,Noah Elliss,DL,2,2,2,6.0,6.0,5,7,,,,,38,0.05263157894736842
buffalo-bills,Buffalo Bills,Trent McDuffie,CB,2,2,2,1.0,1.0,1,1,,,,,38,0.05263157894736842
buffalo-bills,Buffalo Bills,Abraham Lucas,OT,1,1,1,2.0,2.0,2,2,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Alec Pierce,WR,1,1,1,4.0,4.0,4,4,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Amare Barno,EDGE,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Andrew Booth Jr.,CB,1,1,1,1.0,1.0,1,1,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Bo Melton,WR,1,1,1,4.0,4.0,4,4,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Cade Mays,IOL,1,1,1,7.0,7.0,7,7,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Carson Wells,EDGE,1,1,1,7.0,7.0,7,7,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Charlie Kolar,TE,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Chigoziem Okonkwo,TE,1,1,1,3.0,3.0,3,3,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Cordale Flott,CB,1,1,1,4.0,4.0,4,4,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Damone Clark,LB,1,1,1,5.0,5.0,5,5,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Derek Stingley Jr.,CB,1,1,1,1.0,1.0,1,1,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Haskell Garrett,DL,1,1,1,5.0,5.0,5,5,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Isaiah Likely,TE,1,1,1,3.0,3.0,3,3,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Isaiah Thomas,EDGE,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Jamaree Salyer,IOL,1,1,1,3.0,3.0,3,3,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,James Cook,RB,1,1,1,4.0,4.0,4,4,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Josh Thompson,CB,1,1,1,7.0,7.0,7,7,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Khalil Shakir,WR,1,1,1,3.0,3.0,3,3,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Lewis Cine,S,1,1,1,1.0,1.0,1,1,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Luke Fortner,IOL,1,1,1,5.0,5.0,5,5,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Matt Araiza,P,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Max Mitchell,OT,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Neil Farrell Jr.,DL,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Nephi Sewell,LB,1,1,1,7.0,7.0,7,7,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Obinna Eze,OT,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Perrion Winfrey,DL,1,1,1,2.0,2.0,2,2,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Smoke Monday,S,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Tariq Castro-Fields,CB,1,1,1,5.0,5.0,5,5,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Ty Chandler,RB,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
buffalo-bills,Buffalo Bills,Tyquan Thornton,WR,1,1,1,6.0,6.0,6,6,,,,,38,0.02631578947368421
carolina-panthers,Carolina Panthers,Alex Wright,EDGE,2,2,2,5.5,5.5,5,6,,,,,26,0.07692307692307693
carolina-panthers,Carolina Panthers,Damone Clark,LB,2,2,2,5.0,5.0,5,5,,,,,26,0.07692307692307693
carolina-panthers,Carolina Panthers,Bailey Zappe,QB,1,1,1,4.0,4.0,4,4,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Blaise Andries,IOL,1,1,1,7.0,7.0,7,7,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Bryan Cook,S,1,1,1,3.0,3.0,3,3,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Bubba Bolden,S,1,1,1,7.0,7.0,7,7,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Cameron Jurgens,IOL,1,1,1,4.0,4.0,4,4,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Channing Tindall,LB,1,1,1,3.0,3.0,3,3,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Charles Cross,OT,1,1,1,1.0,1.0,1,1,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Charlie Kolar,TE,1,1,1,4.0,4.0,4,4,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Chris Paul,IOL,1,1,1,6.0,6.0,6,6,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Desmond Ridder,QB,1,1,1,2.0,2.0,2,2,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Evan Neal,OT,1,1,1,1.0,1.0,1,1,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,George Karlaftis,EDGE,1,1,1,1.0,1.0,1,1,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Ikem Ekwonu,OT,1,1,1,1.0,1.0,1,1,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Jaylen Watson,CB,1,1,1,5.0,5.0,5,5,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Joshua Ezeudu,IOL,1,1,1,4.0,4.0,4,4,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Kellen Diesch,OT,1,1,1,3.0,3.0,3,3,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Lecitus Smith,IOL,1,1,1,5.0,5.0,5,5,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Pierre Strong Jr.,RB,1,1,1,5.0,5.0,5,5,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Quay Walker,LB,1,1,1,2.0,2.0,2,2,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Shaun Jolly,CB,1,1,1,6.0,6.0,6,6,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Ty Fryfogle,WR,1,1,1,7.0,7.0,7,7,,,,,26,0.038461538461538464
carolina-panthers,Carolina Panthers,Verone McKinley III,S,1,1,1,5.0,5.0,5,5,,,,,26,0.038461538461538464
chicago-bears,Chicago Bears,Nicholas Petit-Frere,OT,3,3,3,2.6666666666666665,3.0,2,3,,,,,57,0.05263157894736842
chicago-bears,Chicago Bears,Perrion Winfrey,DL,3,3,3,2.3333333333333335,2.0,2,3,,,,,57,0.05263157894736842
chicago-bears,Chicago Bears,Tyquan Thornton,WR,3,3,3,5.0,5.0,5,5,,,,,57,0.05263157894736842
chicago-bears,Chicago Bears,Abraham Lucas,OT,2,2,2,2.0,2.0,2,2,,,,,57,0.03508771929824561
chicago-bears,Chicago Bears,Alec Pierce,WR,2,2,2,3.0,3.0,3,3,,,,,57,0.03508771929824561
chicago-bears,Chicago Bears,Christian Watson,WR,2,2,2,2.0,2.0,2,2,,,,,57,0.03508771929824561
chicago-bears,Chicago Bears,Damarri Mathis,CB,2,2,2,4.5,4.5,4,5,,,,,57,0.03508771929824561
chicago-bears,Chicago Bears,Isaiah Thomas,EDGE,2,2,2,5.0,5.0,5,5,,,,,57,0.03508771929824561
chicago-bears,Chicago Bears,Logan Hall,DL,2,2,2,2.0,2.0,2,2,,,,,57,0.03508771929824561
chicago-bears,Chicago Bears,Luke Goedeke,IOL,2,2,2,4.5,4.5,3,6,,,,,57,0.03508771929824561
chicago-bears,Chicago Bears,Zach Tom,IOL,2,2,2,3.0,3.0,3,3,,,,,57,0.03508771929824561
chicago-bears,Chicago Bears,Akayleb Evans,CB,1,1,1,4.0,4.0,4,4,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Alex Wright,EDGE,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Brandon Smith,LB,1,1,1,6.0,6.0,6,6,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Cameron Jurgens,IOL,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Charlie Kolar,TE,1,1,1,6.0,6.0,6,6,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Chigoziem Okonkwo,TE,1,1,1,4.0,4.0,4,4,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Cole Strange,IOL,1,1,1,3.0,3.0,3,3,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,D'Marco Jackson,LB,1,1,1,6.0,6.0,6,6,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Danny Gray,WR,1,1,1,4.0,4.0,4,4,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Darian Kinnard,OT,1,1,1,2.0,2.0,2,2,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,George Pickens,WR,1,1,1,2.0,2.0,2,2,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Jaivon Heiligh,WR,1,1,1,6.0,6.0,6,6,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Josh Paschal,EDGE,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Kalon Barnes,CB,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Kerby Joseph,S,1,1,1,3.0,3.0,3,3,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Kingsley Enagbare,EDGE,1,1,1,2.0,2.0,2,2,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Luke Fortner,IOL,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Marcus Jones,CB,1,1,1,3.0,3.0,3,3,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Mario Goodrich,CB,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Matt Araiza,P,1,1,1,6.0,6.0,6,6,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Matt Henningsen,DL,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Matt Waletzko,OT,1,1,1,3.0,3.0,3,3,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Nick Cross,S,1,1,1,3.0,3.0,3,3,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Pierre Strong Jr.,RB,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Roger McCreary,CB,1,1,1,2.0,2.0,2,2,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Ryan Van Demark,OT,1,1,1,6.0,6.0,6,6,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Samori Toure,WR,1,1,1,6.0,6.0,6,6,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Sean Rhyan,IOL,1,1,1,2.0,2.0,2,2,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Thomas Booker,DL,1,1,1,5.0,5.0,5,5,,,,,57,0.017543859649122806
chicago-bears,Chicago Bears,Treylon Burks,WR,1,1,1,2.0,2.0,2,2,,,,,57,0.017543859649122806
