section,year,cache_id,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,description,intro,external_url,rankings_url,completed_url,completion_percentage,completion_place,most_accurate,temporary_mock,scheduled_to_be_deleted,time_left_before_deletion,top_authors_count,twitter,user_mock,user_premium,selection_count,previous_mock_date_count,list_rank
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/si-2022-donnie-druin?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/si-2022-donnie-druin?date=2022-04-28,SI,Donnie Druin,04/28/22,"2022 NFL Mock Draft: Elite Defensive Talent Falls, Quarterbacks Scattered Across Board : This year's draft remains a mystery heading into its final hours. Who will be the No. 1 pick? Mock draft expert Donnie Druin walks us through what he expects to happen in Las Vegas.","The football world's favorite day of the offseason is finally here.  Later today, 32 players will have their lives forever changed when they hear their names called during the first round of the NFL draft.  A fitting scene in Las Vegas, this year's draft class is full of gambles and uncertainties, as questions follow every team and prospect beginning with the No. 1 overall pick.  There's no need to set the scene any further. If you clicked on this mock draft, you're here to learn who will go where. ",https://www.si.com/college/arizonastate/football/2022-nfl-mock-draft-elite-defensive-talent-falls-quarterbacks-scattered-across-board?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,19.47%,47th,False,False,False,05/05/2022 02:33pm CDT,0,DonnieDruin,False,False,32,1,11
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/flurry-sports-2022-zach-brunner?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/flurry-sports-2022-zach-brunner?date=2022-04-28,Flurry Sports,Zach Brunner,04/28/22,"Zach Brunner's Final 2022 NFL Mock Draft : Zach Brunner's final 2022 NFL Mock Draft for the first round of action tonight, including Aidan Hutchinson, Travon Walker, Evan Neal + more.","The 2022 NFL Draft kicks off tonight, and it’s like Christmas for those of us who nerd out about football, scouting and team-building. This draft in particular seems unique. Not only is the narrative that this is a weak quarterback class, but many of the early-round teams don’t have a pressing need for a passer either. That is why everyone is having so much fun creating their own 2022 NFL Mock Draft. Truly, anything could happen tonight. There have been smokescreens put out by teams, hiding who they really like. While the draft isn’t top-heavy, it’s deep. Writing this off as a talentless draft class is lazy and wrong, but it does seem true that there are fewer top-10 grades this time around. To add to the reality television drama that is the 2022 NFL Draft, we have a few veterans that are seemingly on the trade block. Will we see a blockbuster trade? Could there be another “accumulation of information” from the bozos at ESPN? Anything is possible.",https://flurrysports.org/zach-brunners-final-2022-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,9.62%,472nd,False,False,False,05/05/2022 02:33pm CDT,0,FantasyFlurry,False,False,32,1,12
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/walter-football-2022-walter-cherepinsky?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/walter-football-2022-walter-cherepinsky?date=2022-04-28,Walter Football,Walter Cherepinsky,04/28/22,2022 NFL Mock Draft : 2022 NFL Mock Draft from the NFL Draft analysts at WalterFootball.com.,,http://walterfootball.com/draft2022.php?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,23.08%,11th,False,False,False,07/13/2020 02:42pm CDT,4,walterfootball,False,False,32,1,13
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/texans-wire-2022-john-crumpler?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/texans-wire-2022-john-crumpler?date=2022-04-28,Texans Wire,John Crumpler,04/28/22,Texans Wire 2022 NFL mock draft: Complete Round 1 projections : The Houston Texans beef up their secondary in the Texans Wire's 2022 NFL draft mock for Round 1.,"Tonight, the 2022 NFL Draft finally kicks off with the first round. The Houston Texans pick at 3rd and 13th overall and are set to launch the franchise forward in a new direction after the departure of former franchise quarterback Deshaun Watson. In addition to Houston, seven other franchises will potentially pick twice on Thursday. The number of teams with two first round picks should make for a round full of trades and vertical mobility as teams work to secure the top prospects on their boards. After two months of extensive draft coverage, here’s the Texans Wire’s first and only full first round mock draft.",https://texanswire.usatoday.com/lists/texans-2022-nfl-mock-draft-round-1/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,16.11%,130th,False,False,False,05/05/2022 02:33pm CDT,0,JohnHCrumpler,False,False,20,1,14
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/cbs-2022-jason-la-canfora?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/cbs-2022-jason-la-canfora?date=2022-04-28,CBS,Jason La Canfora,04/28/22,"2022 NFL Mock Draft: Four big trades, three involving QBs, highlight Jason La Canfora's one and only mock : Will the Falcons, Panthers, Seahawks and Lions all get Round 1 QBs? It's almost time to find out","It's finally here. The draft is upon us. Hope you are ready. After much angst, it's time to live with this final mock forever. The top 10 I produced on Monday morning is fairly well reflected here, and things seems to be coming into focus. At least that's what I keep telling myself. For as wild and wacky as many thought this draft would be – and perhaps it still will be – the pull of certain players and certain position groups seem to be growing stronger. We have heard for months about the top offensive linemen and edge rushers and corners, and I suspect that is reflected in the actual selections once they begin coming off the board. Ready? Let's jump in. ",https://www.cbssports.com/nfl/draft/news/2022-nfl-mock-draft-four-big-trades-three-involving-qbs-highlight-jason-la-canforas-one-and-only-mock/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,13.46%,238th,False,False,False,05/05/2022 12:24pm CDT,0,JasonLaCanfora,False,False,32,1,15
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/action-network-2022-scott-smith?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/action-network-2022-scott-smith?date=2022-04-28,Action Network,Scott Smith,04/28/22,"Scott Smith's Final 2022 NFL Mock Draft : In a special collaboration with The Action Network, read the final version of Scott Smith’s 2022 NFL Mock Draft.","In a special collaboration with The Action Network, you’ll find the final version of Scott Smith’s 2022 NFL Mock Draft below. Smith was the most accurate mock drafter in 2018 and the ninth-most accurate in 2019 according to FantasyPros, which grades the accuracy of mock drafts industry-wide, including longtime draft analysts like ESPN’s Mel Kiper.",https://www.actionnetwork.com/nfl/2022-nfl-mock-draft-first-round-predictions-evan-neal-giants-drake-london-first-wr?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,19.95%,40th,False,False,False,05/05/2022 07:05pm CDT,1,ScottSmithFF,False,False,32,2,16
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/touchdown-wire-2022-mark-schofield?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/touchdown-wire-2022-mark-schofield?date=2022-04-28,Touchdown Wire,Mark Schofield,04/28/22,Mark Schofield's last-gasp mock draft : Dreams will be realized tonight at the 2022 NFL draft. Mark Schofield tries his hand at predicting how those dreams will unfold.,"We made it. For a while, it looked like all hope was lost. The draft takes were flying all over the internet and it seemed like this day would never arrive. But tonight, 32 young men will have their dreams realized, as they will hear their name called on the first night of the NFL draft. Sometimes that gets lost in the yearly draft coverage. Hours upon hours are spent breaking these prospects down, nitpicking every aspect of their young lives, and debating their professional futures for the world to see. But for these 32 young men, this is the culmination of years, if not more, of hard work and effort. To see a dream realized. It is an awesome thing to see.",https://touchdownwire.usatoday.com/lists/2022-nfl-draft-mock-draft-sam-howell-travon-walker/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,14.18%,202nd,False,False,False,05/05/2022 02:33pm CDT,0,MarkSchofield,False,False,32,7,17
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/haas-football-2022-hunter-haas?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/haas-football-2022-hunter-haas?date=2022-04-28,Haas Football,Hunter Haas,04/28/22,"2022 NFL Draft: Final 3-Round Mock : 1. Jaguars - Travon Walker, DL, Georgia Travon Walker or Aidan Hutchinson? That is the question on everyone’s mind right now, and there’s reason to believe that the Jaguars war room is still wondering the same thing. If reports are true that general manager Trent Baalke loves Travon Walker (and I believe they are), then…","Travon Walker or Aidan Hutchinson? That is the question on everyone’s mind right now, and there’s reason to believe that the Jaguars war room is still wondering the same thing. If reports are true that general manager Trent Baalke loves Travon Walker (and I believe they are), then the former Georgia Bulldog will be donning the Teal & Gold.",https://haasfootball.sport.blog/2022/04/28/2022-nfl-draft-final-3-round-mock/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,14.42%,185th,False,False,False,05/05/2022 12:24pm CDT,0,hunter_haas24,False,False,32,1,18
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/ny-post-2022-steve-serby?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/ny-post-2022-steve-serby?date=2022-04-28,NY Post,Steve Serby,04/28/22,"NFL Mock Draft 5.0: Where Giants, Jets will go with first-round picks : Steve Serby's Mock 5.0. NFL draft story is here, and here are his predictions for all 31 picks in the first round on Thursday.","The Serby Mock 5.0 was an exercise in relentless hair-pulling and at times at the very end Olympic dart throwing as the most unpredictable, mystifying NFL draft — starting at the top, for crying out loud — mercifully arrives on Thursday night. Took the under on a weak quarterback class with only two. Joe Schoen’s first draft as Giants GM … Joe Douglas’ third as Jets GM. A pair of top-10 picks for both teams … unless Schoen trades down … unless Douglas surrenders his 10th pick in a Deebo Samuel tease.",https://nypost.com/2022/04/28/nfl-mock-draft-5-0-where-giants-jets-will-go-in-1st-round/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,18.51%,56th,False,False,False,05/05/2022 12:24pm CDT,0,NYPost_Serby,False,False,32,5,19
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/grueling-truth-2022-daniel-kornhauser?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/grueling-truth-2022-daniel-kornhauser?date=2022-04-28,Grueling Truth,Daniel Kornhauser,04/28/22,Dan's Final 2022 NFL Mock Draft - The Grueling Truth : The 2022 NFL Draft is finally here! Dan Kornhauser presents his final predictive first round 2022 NFL Mock Draft.,"This has been said often, and I mentioned it in my last mock, but this draft is going to be crazy. There is no consensus top quarterback. No consensus top wide receiver or offensive tackle. No Myles Garrett or Nick Bosa level defensive prospects. Add on the fact that there is no obvious favorite to be taken with the first overall pick. This is widely considered to be a weak draft at the top, with better depth in the middle rounds. This is a “no trades” mock draft, so you might see certain prospects lower (or higher) than where they are ranked, or where they might actually get drafted. This isn’t what I would do if I were the GM for these teams, but more what these teams might actually do. So without further ado, I present to you, my FINAL 2022 NFL Mock Draft!",https://thegruelingtruth.com/college-football/dans-final-2022-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,14.9%,161st,False,False,False,05/05/2022 12:24pm CDT,0,sportshauser,False,False,32,3,20
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/battle-red-blog-2022-matt-robinson?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/battle-red-blog-2022-matt-robinson?date=2022-04-28,Battle Red Blog,Matt Robinson,04/28/22,Matt Robinson’s Predictions for the 2022 NFL Mock Draft & Top 100 : Time to get out the ol’ crystal ball.,"A year removed from last year’s draft and you can tell we are in a substantially different landscape just hours removed from one of the most unpredictable NFL Draft first rounds in recent memory. I don’t want to overstate the impact COVID has made on these past couple of drafts, however the amount of depth both in the middle rounds and what will more than likely be available during priority UDFA signing after the draft will be nothing to laugh at, to say the least. The impact COVID did have though was mainly in communication. In an interview after the Isaiah Wilson fallout in Tennessee, Taylor Lewan was quoted defending GM Jon Robinson alluding to something many decision makers around the league hinted at. Lewan mentioned that the virtual meetings made it much harder to get a feel for these prospects versus an in-person conversation. As if the meetings weren't limiting enough, they also didn’t have a combine and pro days were a lot more limited than in years prior. More and more information was getting distributed online instead of behind closed doors. Suddenly, leaks were plentiful, connections were logical to make, and most people who knew where the credible sources were basically got six or seven picks for free depending on if you chose right for Mac Jones or Trey Lance. This year, now that things have sorta, almost, started to return slightly back to normal-ish, we are seeing a chaotic cocktail of variables shaping this draft into one of the hardest to predict; merely a year after what was one of the more straightforward drafts. In some weird way, I find that to be kind of beautiful. ",https://www.battleredblog.com/2022/4/28/23045778/matt-robinsons-predictions-for-the-2022-nfl-mock-draft-top-100?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,19.95%,39th,False,False,False,05/05/2022 02:33pm CDT,0,HoustonHoudini,False,False,32,1,21
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/mile-high-report-2022-scotty-payne?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/mile-high-report-2022-scotty-payne?date=2022-04-28,Mile High Report,Scotty Payne,04/28/22,Mocking the first round of the 2022 NFL Draft : Doing my best at predicting the first round of the 2022 NFL Draft.,"We have finally made it to the first round of the 2022 NFL Draft. Weeks of speculation are now over and teams will make selections that could change the future of their franchise for better or for worse. However, our Denver Broncos have already made their “first-round selection” last month when they sent their 9th overall selection (and more) to Seattle for quarterback Russell Wilson. So, we will have to wait until Friday to see our Broncos to make a pick. With that said, I am still going to do my best to mock the first round of this likely very unpredictable first round of the 2022 NFL Draft. Jacksonville, you’re on the clock. ",https://www.milehighreport.com/2022/4/28/23045736/mocking-first-round-of-2022-nfl-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,22.12%,15th,False,False,False,05/05/2022 12:24pm CDT,0,Skotty_Payne,False,False,32,1,22
mock-drafts,2022,mocks/Show-0,/mock-drafts/2022/jets-x-factor-2022-andrew-golden?date=2022-04-28,https://www.nflmockdraftdatabase.com/mock-drafts/2022/jets-x-factor-2022-andrew-golden?date=2022-04-28,Jets X-Factor,Andrew Golden,04/28/22,2022 NFL mock draft 3.0: NY Jets load up on speed in round one : Trades and surprising picks dominate the first round of this 2022 mock draft for what's sure to be a wild night in the NFL.,"Today is the day. The 2022 NFL draft in Las Vegas will officially begin later tonight, and all the speculation, arguing, and anxiety from fans will soon be a thing of the past. Months and months of wild rumors, unexpected trades, and “insider sources” leaking information will all come to a head at 8 p.m. ET on the stage built across from the Caesar’s Forum. Since the start of the offseason, I’ve put out two prior mock drafts: one right after the Super Bowl and the other a week after the beginning of free agency. Mock 3.0 will be my final mock draft of the year, and the one I will be personally judging for accuracy after all 32 first-round selections have been made.",https://jetsxfactor.com/2022/04/28/2022-nfl-mock-draft-trades-surprises-first-round/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2022/consensus-big-board-2022,https://www.nflmockdraftdatabase.com/mock-drafts/2022/final-scores,12.26%,278th,False,False,False,05/05/2022 12:24pm CDT,0,jetsxfactor,False,False,32,3,23
