mock_relative_url,selection_count,player_drafted_matches,round_one_player_matches,player_to_team_matches,round_matches,mean_pick_abs_error,median_pick_abs_error,player_to_pick_matches,team_to_position_matches,player_to_pick_match_rate,player_to_team_match_rate,round_one_player_match_rate,team_to_position_match_rate,round_match_rate,player_drafted_match_rate,simple_score_points,simple_score_max_points,simple_score_rate,custom_accuracy_score,mock_name,author_name,published_at,external_url,metadata_selection_count
/mock-drafts/2022/sny-2022-ralph-vacchiano?date=2022-04-26,10,10,10,4,10,4.1,2.5,2,5,0.2,0.4,1.0,0.5,1.0,1.0,18,30,0.6,60.0,SNY,Ralph Vacchiano,04/26/22,https://sny.tv/articles/2022-nfl-mock-draft-6-0-surprise-pass-rusher-top-5-jets?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,10
/mock-drafts/2022/barstool-sports-2022-steven-cheah?date=2022-04-28,32,32,25,15,25,10.125,3.0,8,8,0.25,0.46875,0.78125,0.25,0.78125,1.0,55,96,0.5729166666666666,57.291666666666664,Barstool Sports,Steven Cheah,04/28/22,https://www.barstoolsports.com/blog/3415614/steven-cheahs-2022-final-nfl-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/texans-wire-2022-john-crumpler?date=2022-04-28,20,20,19,6,19,6.45,2.0,4,8,0.2,0.3,0.95,0.4,0.95,1.0,31,60,0.5166666666666667,51.66666666666667,Texans Wire,John Crumpler,04/28/22,https://texanswire.usatoday.com/lists/texans-2022-nfl-mock-draft-round-1/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,20
/mock-drafts/2022/walter-football-2022-charlie-campbell?date=2022-04-28,32,32,26,11,26,6.75,2.0,8,9,0.25,0.34375,0.8125,0.28125,0.8125,1.0,48,96,0.5,50.0,Walter Football,Charlie Campbell,04/27/22,https://walterfootball.com/draft2022charlie.php?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/action-network-2022-scott-smith?date=2022-04-28,32,32,28,10,28,7.25,4.0,5,8,0.15625,0.3125,0.875,0.25,0.875,1.0,48,96,0.5,50.0,Action Network,Scott Smith,04/28/22,https://www.actionnetwork.com/nfl/2022-nfl-mock-draft-first-round-predictions-evan-neal-giants-drake-london-first-wr?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/4-for-4-2022-anthony-staggs?date=2022-04-28,32,32,29,9,29,5.75,2.5,6,9,0.1875,0.28125,0.90625,0.28125,0.90625,1.0,47,96,0.4895833333333333,48.95833333333333,4 For 4,Anthony Staggs,04/27/22,https://www.4for4.com/2022/preseason/2022-nfl-mock-draft-version-40-final?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/action-network-2022-sean-koerner?date=2022-04-28,32,32,29,9,29,7.59375,2.0,5,9,0.15625,0.28125,0.90625,0.28125,0.90625,1.0,47,96,0.4895833333333333,48.95833333333333,Action Network,Sean Koerner,04/28/22,https://www.actionnetwork.com/nfl/2022-nfl-draft-props-expert-garrett-wilson-bet-mock-draft-predictions?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/mile-high-report-2022-scotty-payne?date=2022-04-28,32,32,26,10,26,9.03125,4.0,6,8,0.1875,0.3125,0.8125,0.25,0.8125,1.0,46,96,0.4791666666666667,47.91666666666667,Mile High Report,Scotty Payne,04/28/22,https://www.milehighreport.com/2022/4/28/23045736/mocking-first-round-of-2022-nfl-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/the-draft-network-2022-zach-cohen?date=2022-04-25,32,32,30,8,30,7.40625,3.0,5,6,0.15625,0.25,0.9375,0.1875,0.9375,1.0,46,96,0.4791666666666667,47.91666666666667,The Draft Network,Zach Cohen,04/24/22,https://thedraftnetwork.com/articles/nfl-mock-draft-2022-predictive-zach-cohen?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/yahoo-sports-2022-eric-edholm?date=2022-04-27,32,32,25,10,25,8.9375,4.0,8,8,0.25,0.3125,0.78125,0.25,0.78125,1.0,45,96,0.46875,46.875,Yahoo Sports,Eric Edholm,04/27/22,https://sports.yahoo.com/final-2022-nfl-mock-draft-q-bs-wait-longer-than-expected-in-atypical-round-1-151113341.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/si-2022-albert-breer?date=2022-04-26,32,32,27,9,27,5.9375,2.5,8,8,0.25,0.28125,0.84375,0.25,0.84375,1.0,45,96,0.46875,46.875,SI,Albert Breer,04/26/22,https://www.si.com/nfl/2022/04/26/nfl-mock-draft-quarterbacks-kenny-pickett-malik-willis-tumble?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/vsin-2022-matt-youmans?date=2022-04-23,32,32,27,9,27,9.90625,3.0,8,9,0.25,0.28125,0.84375,0.28125,0.84375,1.0,45,96,0.46875,46.875,VSIN,Matt Youmans,04/23/22,https://www.vsin.com/youmans-2022-nfl-mock-draft-20-stingley-jr-at-no-2/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/sharp-football-analysis-2022-ryan-mccrystal?date=2022-04-28,32,32,27,9,27,8.0,4.0,6,7,0.1875,0.28125,0.84375,0.21875,0.84375,1.0,45,96,0.46875,46.875,Sharp Football Analysis,Ryan McCrystal,04/28/22,https://www.sharpfootballanalysis.com/analysis/2022-nfl-mock-draft-ryan-mccrystal/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/usa-today-2022-michael-middlehurst-schwartz?date=2022-04-28,32,32,27,9,27,7.59375,4.0,6,7,0.1875,0.28125,0.84375,0.21875,0.84375,1.0,45,96,0.46875,46.875,USA Today,Michael Middlehurst-Schwartz,04/28/22,https://www.usatoday.com/story/sports/nfl/draft/2022/04/28/nfl-mock-draft-2022-first-round-quarterbacks-kenny-pickett/9566084002/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/ny-post-2022-steve-serby?date=2022-04-28,32,32,29,8,29,6.1875,3.5,6,8,0.1875,0.25,0.90625,0.25,0.90625,1.0,45,96,0.46875,46.875,NY Post,Steve Serby,04/28/22,https://nypost.com/2022/04/28/nfl-mock-draft-5-0-where-giants-jets-will-go-in-1st-round/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/cbs-2022-jonathan-jones?date=2022-04-21,32,32,27,9,27,8.25,3.5,5,6,0.15625,0.28125,0.84375,0.1875,0.84375,1.0,45,96,0.46875,46.875,CBS,Jonathan Jones,04/21/22,https://www.cbssports.com/nfl/draft/news/2022-nfl-mock-draft-seahawks-trade-up-for-russell-wilson-replacement-steelers-go-with-local-favorite/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/fantasy-pros-2022-derek-brown?date=2022-04-28,32,32,27,9,27,7.09375,4.5,5,7,0.15625,0.28125,0.84375,0.21875,0.84375,1.0,45,96,0.46875,46.875,Fantasy Pros,Derek Brown,04/27/22,https://www.fantasypros.com/2022/04/2022-nfl-mock-draft-derek-browns-latest-round-1-2-picks-predictions/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/chat-sports-2022-tom-downey?date=2022-04-27,32,32,29,8,29,6.375,2.5,5,6,0.15625,0.25,0.90625,0.1875,0.90625,1.0,45,96,0.46875,46.875,Chat Sports,Tom Downey,04/26/22,https://www.chatsports.com/nfl/a/2022-nfl-mock-draft-final-1st-round-projections-42684?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/the-huddle-report-2022-brian-johannes?date=2022-04-28,32,32,28,8,28,7.0625,3.5,8,9,0.25,0.25,0.875,0.28125,0.875,1.0,44,96,0.4583333333333333,45.83333333333333,The Huddle Report,Brian Johannes,04/28/22,https://www.thehuddlereport.com/blog/?p=1985?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/sb-nation-2022-james-dator?date=2022-04-28,32,32,26,9,26,9.46875,4.5,7,6,0.21875,0.28125,0.8125,0.1875,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,SB Nation,James Dator,04/28/22,https://www.sbnation.com/nfl/2022/4/28/23041096/2022-nfl-mock-draft-final-picks-first-round-number-one-pick-draft-day?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/battle-red-blog-2022-matt-robinson?date=2022-04-28,32,32,28,8,28,7.75,5.5,6,6,0.1875,0.25,0.875,0.1875,0.875,1.0,44,96,0.4583333333333333,45.83333333333333,Battle Red Blog,Matt Robinson,04/28/22,https://www.battleredblog.com/2022/4/28/23045778/matt-robinsons-predictions-for-the-2022-nfl-mock-draft-top-100?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/pro-football-focus-2022-ari-meirov?date=2022-04-26,32,32,28,8,28,7.9375,4.0,6,5,0.1875,0.25,0.875,0.15625,0.875,1.0,44,96,0.4583333333333333,45.83333333333333,Pro Football Focus,Ari Meirov,04/26/22,https://www.pff.com/news/draft-2022-nfl-mock-draft-atlanta-falcons-take-malik-willis-at-no-8-overall-jameson-williams-lands-with-the-eagles?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/the-draft-network-2022-carmen-vitali?date=2022-04-27,32,32,26,9,26,10.0625,6.0,5,6,0.15625,0.28125,0.8125,0.1875,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,The Draft Network,Carmen Vitali,04/26/22,https://thedraftnetwork.com/articles/2022-nfl-mock-draft-predictive-carmen-vitali?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/fox-sports-2022-jason-mcintyre?date=2022-04-26,32,32,26,9,26,8.78125,4.0,4,7,0.125,0.28125,0.8125,0.21875,0.8125,1.0,44,96,0.4583333333333333,45.83333333333333,Fox Sports,Jason McIntyre,04/26/22,https://www.foxsports.com/stories/nfl/2022-nfl-mock-draft-travon-walker-aidan-hutchinson-holding-at-the-top?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/the-jet-press-2022-justin-fried?date=2022-04-28,31,31,26,8,26,8.870967741935484,4.0,4,7,0.12903225806451613,0.25806451612903225,0.8387096774193549,0.22580645161290322,0.8387096774193549,1.0,42,93,0.45161290322580644,45.16129032258064,The Jet Press,Justin Fried,04/28/22,https://thejetpress.com/posts/2022-nfl-mock-draft-ny-jets-ikem-ekwonu-surprises/2/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,31
/mock-drafts/2022/philly-voice-2022-jimmy-kempski?date=2022-04-28,32,32,27,8,27,6.8125,3.5,8,11,0.25,0.25,0.84375,0.34375,0.84375,1.0,43,96,0.4479166666666667,44.79166666666667,Philly Voice,Jimmy Kempski,04/27/22,https://www.phillyvoice.com/jimmy-kempski-full-first-round-2022-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/bleacher-report-2022?date=2022-04-28,32,32,25,9,25,8.15625,3.0,7,9,0.21875,0.28125,0.78125,0.28125,0.78125,1.0,43,96,0.4479166666666667,44.79166666666667,Bleacher Report,Staff,04/27/22,https://bleacherreport.com/articles/2955010-2022-nfl-mock-draft-br-nfl-scouting-depts-final-picks?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/walter-football-2022-walter-cherepinsky?date=2022-04-28,32,32,27,8,27,6.75,3.5,6,9,0.1875,0.25,0.84375,0.28125,0.84375,1.0,43,96,0.4479166666666667,44.79166666666667,Walter Football,Walter Cherepinsky,04/28/22,http://walterfootball.com/draft2022.php?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/si-2022-donnie-druin?date=2022-04-28,32,32,27,8,27,9.125,3.5,5,7,0.15625,0.25,0.84375,0.21875,0.84375,1.0,43,96,0.4479166666666667,44.79166666666667,SI,Donnie Druin,04/28/22,https://www.si.com/college/arizonastate/football/2022-nfl-mock-draft-elite-defensive-talent-falls-quarterbacks-scattered-across-board?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/drafticipation-2022?date=2022-04-27,32,32,29,7,29,7.5,4.5,5,11,0.15625,0.21875,0.90625,0.34375,0.90625,1.0,43,96,0.4479166666666667,44.79166666666667,Drafticipation,Staff,04/27/22,https://www.drafticipation.com/mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/nbc-sports-2022-thor-nystrom?date=2022-04-27,32,32,27,8,27,9.875,3.0,4,6,0.125,0.25,0.84375,0.1875,0.84375,1.0,43,96,0.4479166666666667,44.79166666666667,NBC Sports,Thor Nystrom,04/27/22,https://www.nbcsportsedge.com/article/nfl-draft-analysis/mock-draft-50-thors-final-2-round-mock?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/ucsd-guardian-2022-miguel-carias?date=2022-04-24,32,32,27,8,27,11.375,8.0,4,5,0.125,0.25,0.84375,0.15625,0.84375,1.0,43,96,0.4479166666666667,44.79166666666667,UCSD Guardian,Miguel Carias,04/24/22,https://ucsdguardian.org/2022/04/24/the-ucsd-guardians-2022-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/fantasy-pros-2022-matthew-freedman?date=2022-04-28,32,32,29,7,29,6.84375,4.5,4,9,0.125,0.21875,0.90625,0.28125,0.90625,1.0,43,96,0.4479166666666667,44.79166666666667,Fantasy Pros,Matthew Freedman,04/27/22,https://www.fantasypros.com/2022/04/2022-nfl-mock-draft-matthew-freedmans-latest-picks-predictions-for-round-1-2-3/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/audacity-sports-2022-jesse-pantuosco?date=2022-04-25,32,32,27,8,27,9.90625,5.5,2,6,0.0625,0.25,0.84375,0.1875,0.84375,1.0,43,96,0.4479166666666667,44.79166666666667,Audacity Sports,Jesse Pantuosco,04/25/22,https://www.audacy.com/sports/nfl/2022-nfl-mock-draft-two-trades-shake-up-first-round?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/the-palm-beach-post-2022-joe-schad?date=2022-04-26,32,32,26,8,26,9.5625,6.0,7,9,0.21875,0.25,0.8125,0.28125,0.8125,1.0,42,96,0.4375,43.75,The Palm Beach Post,Joe Schad,04/26/22,https://www.palmbeachpost.com/story/sports/nfl/2022/04/26/nfl-mock-draft-2022-joe-schad-final-selections-32-teams/9538056002/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/draft-countdown-2022-shane-hallam?date=2022-04-28,32,32,30,6,30,6.34375,3.0,6,8,0.1875,0.1875,0.9375,0.25,0.9375,1.0,42,96,0.4375,43.75,Draft Countdown,Shane Hallam,04/28/22,https://www.draftcountdown.com/2022-nfl-draft/2022-final-7-round-nfl-mock-draft-rounds-1-3-shane/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/nesn-2022-sean-t-mcguire?date=2022-04-25,32,32,26,8,26,11.25,3.0,5,9,0.15625,0.25,0.8125,0.28125,0.8125,1.0,42,96,0.4375,43.75,NESN,Sean T. McGuire,04/25/22,https://nesn.com/2022/04/nfl-mock-draft-patriots-trade-up-for-cornerback-six-wideouts-go-in-first-round/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/nfl-com-2022-daniel-jeremiah?date=2022-04-27,32,32,26,8,26,6.6875,4.0,5,6,0.15625,0.25,0.8125,0.1875,0.8125,1.0,42,96,0.4375,43.75,NFL.com,Daniel Jeremiah,04/27/22,https://www.nfl.com/news/daniel-jeremiah-2022-nfl-mock-draft-4-0-steelers-lions-select-qbs-cowboys-pick-w?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/fantasy-law-guy-2022-nick-guarisco?date=2022-04-28,32,32,28,7,28,7.375,4.5,5,10,0.15625,0.21875,0.875,0.3125,0.875,1.0,42,96,0.4375,43.75,Fantasy Law Guy,Nick Guarisco,04/28/22,https://fantasylawguy.com/2022-b-e-s-t-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/nfl-com-2022-lance-zierlein?date=2022-04-28,32,32,28,7,28,8.09375,3.0,5,7,0.15625,0.21875,0.875,0.21875,0.875,1.0,42,96,0.4375,43.75,NFL.com,Lance Zierlein,04/28/22,https://www.nfl.com/news/lance-zierlein-2022-nfl-mock-draft-4-0-steelers-trade-up-for-lone-round-1-qb?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
/mock-drafts/2022/sporting-news-2022-jacob-camenker?date=2022-04-28,32,32,28,7,28,6.28125,3.0,5,7,0.15625,0.21875,0.875,0.21875,0.875,1.0,42,96,0.4375,43.75,Sporting News,Jacob Camenker,04/28/22,https://www.sportingnews.com/us/nfl/news/nfl-mock-draft-2022-live-projections-rumors/pubrvm5fb8stpklla1qlyfdi?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,32
